Code,Address,Lat,Lon,Price,Date1,Date2,Date3,Style,Additional_fields
00143da0-6617-4de0-aae9-d3bf115fbc3a,22 Olive Avenue,-79.4143,43.7789,526800,2021-02-17 00:00:00,2021-02-17 00:00:00,2021-02-06 00:00:00,Apartment,"""{\""sold_price\"": \""526,800\"", \""address\"": \""22 Olive Avenue\"", \""bedNum\"": \""1\"", \""bathNum\"": \""1\"", \""sqarefootage\"": \""500-599\"", \""soldOn\"": \""Feb 17, 2021\"", \""List Date\"": \""2021-02-06 00:00:00.0\"", \""Sold Date\"": \""2021-02-17 00:00:00.0\"", \""Type\"": \""Condo Apt\"", \""Style\"": \""Apartment\"", \""Area\"": \""Toronto\"", \""Municipality\"": \""Toronto\"", \""Community\"": \""Willowdale East\"", \""List Price\"": \""528800.00\"", \""Bedrooms\"": \""1\"", \""Bathrooms\"": \""1\"", \""Kitchens\"": \""1\"", \""Rooms\"": \""4\"", \""Parking Total\"": \""1.0\"", \""Municipality District\"": \""Toronto C14\"", \""Groceries #1 name\"": \""PureCell Natural Food\"", \""Groceries #2 name\"": \""Metro\"", \""Groceries #3 name\"": \""Metro (Metro)\"", \""Liquor Store #1 name\"": \""Wine Rack\"", \""Liquor Store #2 name\"": \""LCBO\"", \""Liquor Store #3 name\"": \""Liquor Control Board Of Ontario\"", \""Restaurants #1 name\"": \""Pho Vietnamese Delight\"", \""Restaurants #2 name\"": \""Wild Wing\"", \""Restaurants #3 name\"": \""NeaGoHyang\"", \""Coffee #1 name\"": \""Cafe Princess\"", \""Coffee #2 name\"": \""Starbucks\"", \""Coffee #3 name\"": \""Cafe Le Monde\"", \""Bank #1 name\"": \""Bank of Nova Scotia\"", \""Bank #2 name\"": \""RBC Royal Bank\"", \""Bank #3 name\"": \""YONGE & FINCH\"", \""Gas Station #1 name\"": \""SHELL - Bathurst Street Toronto\"", \""Gas Station #2 name\"": \""Shell\"", \""Gas Station #3 name\"": \""Steeles And Laureleaf ESSO\"", \""Park #1 name\"": \""Hendon Park\"", \""Park #2 name\"": \""Dempsey Park\"", \""Park #3 name\"": \""Mel Lastman Square\"", \""Library #1 name\"": \""North York Central Library - Toronto Public Library\"", \""Library #2 name\"": \""Toronto Public Library - North York Central Library Pop-Up Branch\"", \""Library #3 name\"": \""Toronto Public Library - North York Central Library\"", \""Medical Care #1 name\"": \""Toronto Cosmetic Clinic\"", \""Medical Care #2 name\"": \""CML HealthCare Inc.\"", \""Medical Care #3 name\"": \""Stem Sciences Inc\"", \""Pharmacy #1 name\"": \""Shoppers Drug Mart\"", \""Pharmacy #2 name\"": \""Northtown Way Pharmacy\"", \""Pharmacy #3 name\"": \""North York City Centre Pharmacy\"", \""Mall #1 name\"": \""Riocan Empress Walk Inc\"", \""Mall #2 name\"": \""Super Khorak\"", \""Mall #3 name\"": \""Sheppard Centre Management Office\"", \""Movie Theatre #1 name\"": \""Empress Walk\"", \""Movie Theatre #2 name\"": \""Cineplex Odeon Sheppard Cinemas\"", \""Movie Theatre #3 name\"": \""Imagine Cinemas\"", \""Bar #1 name\"": \""Twister Karaoke\"", \""Bar #2 name\"": \""Puck 'N Wings\"", \""Bar #3 name\"": \""St Louis Bar & Grill\"", \""Groceries #1 address\"": \""5418 Yonge Street  \"", \""Groceries #2 address\"": \""20 Church Avenue \"", \""Groceries #3 address\"": \""20 Church Avenue \"", \""Groceries #1 distance\"": \""0.44\"", \""Groceries #2 distance\"": \""0.6\"", \""Groceries #3 distance\"": \""0.6\"", \""Liquor Store #1 address\"": \""20 Church Avenue \"", \""Liquor Store #2 address\"": \""5997 Yonge Street \"", \""Liquor Store #3 address\"": \""5995 Yonge St \"", \""Liquor Store #1 distance\"": \""0.59\"", \""Liquor Store #2 distance\"": \""1.08\"", \""Liquor Store #3 distance\"": \""1.09\"", \""Restaurants #1 address\"": \""5533 Yonge Street \"", \""Restaurants #2 address\"": \""5505 Yonge Street \"", \""Restaurants #3 address\"": \""5582 Yonge Street \"", \""Restaurants #1 distance\"": \""0.13\"", \""Restaurants #2 distance\"": \""0.16\"", \""Restaurants #3 distance\"": \""0.13\"", \""Coffee #1 address\"": \""5590 Yonge St \"", \""Coffee #2 address\"": \""5650 Yonge St  \"", \""Coffee #3 address\"": \""5418 Yonge Street \"", \""Coffee #1 distance\"": \""0.14\"", \""Coffee #2 distance\"": \""0.18\"", \""Coffee #3 distance\"": \""0.45\"", \""Bank #1 address\"": \""5607 Yonge Street \"", \""Bank #2 address\"": \""5700 Yonge Street \"", \""Bank #3 address\"": \""5700 Yonge Street  \"", \""Bank #1 distance\"": \""0.12\"", \""Bank #2 distance\"": \""0.29\"", \""Bank #3 distance\"": \""0.28\"", \""Gas Station #1 address\"": \""4926 Bathur St \"", \""Gas Station #2 address\"": \""4926 Bathurst Street \"", \""Gas Station #3 address\"": \""1505 Stls Av E \"", \""Gas Station #1 distance\"": \""2.42\"", \""Gas Station #2 distance\"": \""2.45\"", \""Gas Station #3 distance\"": \""3.71\"", \""Park #1 address\"": \""50 Hendon Avenue \"", \""Park #2 address\"": \""250 Beecroft Road \"", \""Park #3 address\"": \""5100 Yonge Street \"", \""Park #1 distance\"": \""0.55\"", \""Park #2 distance\"": \""1.08\"", \""Park #3 distance\"": \""1.31\"", \""Library #1 address\"": \""5120 Yonge Street \"", \""Library #2 address\"": \""5120 Yonge Street \"", \""Library #3 address\"": \""5120 Yonge Street \"", \""Library #1 distance\"": \""1.21\"", \""Library #2 distance\"": \""1.26\"", \""Library #3 distance\"": \""1.26\"", \""Medical Care #1 address\"": \""5400 Yonge St \"", \""Medical Care #2 address\"": \""YongeYonge Street \"", \""Medical Care #3 address\"": \""77 Finch Avenue West \"", \""Medical Care #1 distance\"": \""0.52\"", \""Medical Care #2 distance\"": \""0.55\"", \""Medical Care #3 distance\"": \""0.67\"", \""Pharmacy #1 address\"": \""5576 Yonge Street \"", \""Pharmacy #2 address\"": \""10 Northtown Way \"", \""Pharmacy #3 address\"": \""5 Park Home Avenue Unit  \"", \""Pharmacy #1 distance\"": \""0.14\"", \""Pharmacy #2 distance\"": \""0.39\"", \""Pharmacy #3 distance\"": \""1.17\"", \""Mall #1 address\"": \""5095 Yonge St \"", \""Mall #2 address\"": \""6125 Yonge \"", \""Mall #3 address\"": \""2 Shppard Av E \"", \""Mall #1 distance\"": \""1.22\"", \""Mall #2 distance\"": \""1.46\"", \""Mall #3 distance\"": \""2\"", \""Movie Theatre #1 address\"": \""5095 Yonge Street \"", \""Movie Theatre #2 address\"": \""4861 Yonge Street \"", \""Movie Theatre #3 address\"": \""1 Promenade Circle \"", \""Movie Theatre #1 distance\"": \""1.2\"", \""Movie Theatre #2 distance\"": \""1.91\"", \""Movie Theatre #3 distance\"": \""4.33\"", \""Bar #1 address\"": \""5586 Yonge St \"", \""Bar #2 address\"": \""5625 Yonge Street \"", \""Bar #3 address\"": \""5307 Yonge St \"", \""Bar #1 distance\"": \""0.14\"", \""Bar #2 distance\"": \""0.16\"", \""Bar #3 distance\"": \""0.69\"", \""longitude\"": \""-79.41425\"", \""latitude\"": \""43.778938\"", \""pageNum\"": \""359\"", \""iterationNum\"": \""44\"", \""weblink\"": \""https://www.zolo.ca/toronto-real-estate/22-olive-avenue/107\"", \""Groceries #1 longitude\"": -79.4148611, \""Groceries #1 latitude\"": 43.7752625, \""Groceries #2 longitude\"": -79.412977, \""Groceries #2 latitude\"": 43.7743212, \""Groceries #3 longitude\"": -79.412977, \""Groceries #3 latitude\"": 43.7743212, \""Liquor Store #1 longitude\"": -79.412977, \""Liquor Store #1 latitude\"": 43.7743212, \""Liquor Store #2 longitude\"": -79.41781309999999, \""Liquor Store #2 latitude\"": 43.7889902, \""Liquor Store #3 longitude\"": -79.41722399999999, \""Liquor Store #3 latitude\"": 43.7889523, \""Restaurants #1 longitude\"": -79.4148799, \""Restaurants #1 latitude\"": 43.77855510000001, \""Restaurants #2 longitude\"": -79.4148135, \""Restaurants #2 latitude\"": 43.7780859, \""Restaurants #3 longitude\"": -79.4160004, \""Restaurants #3 latitude\"": 43.7792105, \""Coffee #1 longitude\"": -79.41585169999999, \""Coffee #1 latitude\"": 43.779337, \""Coffee #2 longitude\"": -79.41640799999999, \""Coffee #2 latitude\"": 43.7801785, \""Coffee #3 longitude\"": -79.4148611, \""Coffee #3 latitude\"": 43.7752625, \""Bank #1 longitude\"": -79.4152427, \""Bank #1 latitude\"": 43.7800143, \""Bank #2 longitude\"": -79.416547, \""Bank #2 latitude\"": 43.7810389, \""Bank #3 longitude\"": -79.416547, \""Bank #3 latitude\"": 43.7810389, \""Gas Station #1 longitude\"": -79.4432923, \""Gas Station #1 latitude\"": 43.7734205, \""Gas Station #2 longitude\"": -79.4432923, \""Gas Station #2 latitude\"": 43.7734205, \""Gas Station #3 longitude\"": -79.3851833, \""Gas Station #3 latitude\"": 43.8054293, \""Park #1 longitude\"": -79.4213546, \""Park #1 latitude\"": 43.7812503, \""Park #2 longitude\"": -79.4169412, \""Park #2 latitude\"": 43.77013059999999, \""Park #3 longitude\"": -79.4141511, \""Park #3 latitude\"": 43.7673729, \""Library #1 longitude\"": -79.4143751, \""Library #1 latitude\"": 43.7681507, \""Library #2 longitude\"": -79.4143751, \""Library #2 latitude\"": 43.7681507, \""Library #3 longitude\"": -79.4143751, \""Library #3 latitude\"": 43.7681507, \""Medical Care #1 longitude\"": -79.4147457, \""Medical Care #1 latitude\"": 43.77466, \""Medical Care #2 longitude\"": -79.4467502, \""Medical Care #2 latitude\"": 43.9120105, \""Medical Care #3 longitude\"": -79.4222676, \""Medical Care #3 latitude\"": 43.7780333, \""Pharmacy #1 longitude\"": -79.4158923, \""Pharmacy #1 latitude\"": 43.7790059, \""Pharmacy #2 longitude\"": -79.413286, \""Pharmacy #2 latitude\"": 43.7759301, \""Pharmacy #3 longitude\"": -79.4148155, \""Pharmacy #3 latitude\"": 43.7686976, \""Mall #1 longitude\"": -79.4123463, \""Mall #1 latitude\"": 43.7687022, \""Mall #2 longitude\"": -79.41807879999999, \""Mall #2 latitude\"": 43.79224019999999, \""Mall #3 longitude\"": -79.4103628, \""Mall #3 latitude\"": 43.7623591, \""Movie Theatre #1 longitude\"": -79.4123463, \""Movie Theatre #1 latitude\"": 43.7687022, \""Movie Theatre #2 longitude\"": -79.4107262, \""Movie Theatre #2 latitude\"": 43.762123, \""Movie Theatre #3 longitude\"": -79.4524593, \""Movie Theatre #3 latitude\"": 43.8064797, \""Bar #1 longitude\"": -79.4158575, \""Bar #1 latitude\"": 43.7792994, \""Bar #2 longitude\"": -79.415433, \""Bar #2 latitude\"": 43.780473, \""Bar #3 longitude\"": -79.41356950000001, \""Bar #3 latitude\"": 43.7731982}"""
00153703-a2cd-4e0b-8ef5-431892fa9c72,12 Donna Court,-79.402,43.7892,1805000,2021-03-26 00:00:00,2021-03-26 00:00:00,2021-02-24 00:00:00,Backsplit 4,"""{\""sold_price\"": \""1,805,000\"", \""address\"": \""12 Donna Court\"", \""bedNum\"": \""3+1\"", \""bathNum\"": \""2\"", \""sqarefootage\"": \""n/a\"", \""soldOn\"": \""Mar 26, 2021\"", \""List Date\"": \""2021-02-24 00:00:00.0\"", \""Sold Date\"": \""2021-03-26 00:00:00.0\"", \""Type\"": \""Detached\"", \""Style\"": \""Backsplit 4\"", \""Area\"": \""Toronto\"", \""Municipality\"": \""Toronto\"", \""Community\"": \""Newtonbrook East\"", \""List Price\"": \""1925000.00\"", \""Bedrooms\"": \""3\"", \""Bathrooms\"": \""2\"", \""Kitchens\"": \""1\"", \""Rooms\"": \""8\"", \""Parking Total\"": \""8.0\"", \""Municipality District\"": \""Toronto C14\"", \""Groceries #1 name\"": \""Valu-Mart\"", \""Groceries #2 name\"": \""valu-mart On Bayview\"", \""Groceries #3 name\"": \""Food Basics\"", \""Liquor Store #1 name\"": \""LCBO\"", \""Liquor Store #2 name\"": \""Liquor Control Board Of Ontario\"", \""Liquor Store #3 name\"": \""Beer Store\"", \""Restaurants #1 name\"": \""Harvey's Restaurants\"", \""Restaurants #2 name\"": \""Harvey's\"", \""Restaurants #3 name\"": \""Swiss Chalet Rotisserie & Grill\"", \""Coffee #1 name\"": \""Tim Hortons - North York\"", \""Coffee #2 name\"": \""Cafe Princess\"", \""Coffee #3 name\"": \""Starbucks\"", \""Bank #1 name\"": \""CIBC\"", \""Bank #2 name\"": \""TD Bank Financial Group\"", \""Bank #3 name\"": \""CIBC Branch with ATM\"", \""Gas Station #1 name\"": \""Petro-Canada\"", \""Gas Station #2 name\"": \""Steeles And Laureleaf ESSO\"", \""Gas Station #3 name\"": \""Esso\"", \""Park #1 name\"": \""Caswell Park\"", \""Park #2 name\"": \""Conacher Park\"", \""Park #3 name\"": \""Bowan Court Parkette\"", \""Library #1 name\"": \""North York Central Library - Toronto Public Library\"", \""Library #2 name\"": \""Toronto Public Library - Pop-Up Branch at North York Central Library\"", \""Library #3 name\"": \""Toronto Public Library - North York Central Library Pop-Up Branch\"", \""Medical Care #1 name\"": \""St. John's Rehab Hospital\"", \""Medical Care #2 name\"": \""St. John's Rehab at Sunnybrook\"", \""Medical Care #3 name\"": \""Travel Clinic-Dr Mark Wise\"", \""Pharmacy #1 name\"": \""Main Drug Mart\"", \""Pharmacy #2 name\"": \""valu-mart On Bayview\"", \""Pharmacy #3 name\"": \""Shoppers Drug Mart\"", \""Mall #1 name\"": \""Super Khorak\"", \""Mall #2 name\"": \""Kodak Lens | Centerpoint Eyecare\"", \""Mall #3 name\"": \""Centerpoint Mall\"", \""Movie Theatre #1 name\"": \""Empress Walk\"", \""Movie Theatre #2 name\"": \""Cineplex Odeon Sheppard Cinemas\"", \""Movie Theatre #3 name\"": \""Imagine Cinemas Promenade Mall\"", \""Bar #1 name\"": \""Puck 'N Wings\"", \""Bar #2 name\"": \""Twister Karaoke\"", \""Bar #3 name\"": \""St Louis Bar & Grill\"", \""Groceries #1 address\"": \""3259 Bayview Ave \"", \""Groceries #2 address\"": \""3259 Bayview Avenue \"", \""Groceries #3 address\"": \""5915 Yonge Street \"", \""Groceries #1 distance\"": \""0.73\"", \""Groceries #2 distance\"": \""0.81\"", \""Groceries #3 distance\"": \""1.2\"", \""Liquor Store #1 address\"": \""5997 Yonge Street \"", \""Liquor Store #2 address\"": \""5995 Yonge St \"", \""Liquor Store #3 address\"": \""6212 Yonge Street \"", \""Liquor Store #1 distance\"": \""1.24\"", \""Liquor Store #2 distance\"": \""1.24\"", \""Liquor Store #3 distance\"": \""1.55\"", \""Restaurants #1 address\"": \""3343 Bayview Avenue \"", \""Restaurants #2 address\"": \""3343 Bayview Avenue \"", \""Restaurants #3 address\"": \""3253 Bayview Ave \"", \""Restaurants #1 distance\"": \""0.79\"", \""Restaurants #2 distance\"": \""0.79\"", \""Restaurants #3 distance\"": \""0.81\"", \""Coffee #1 address\"": \""6001 Yonge St \"", \""Coffee #2 address\"": \""5590 Yonge St \"", \""Coffee #3 address\"": \""5650 Yonge St  \"", \""Coffee #1 distance\"": \""1.22\"", \""Coffee #2 distance\"": \""1.56\"", \""Coffee #3 distance\"": \""1.55\"", \""Bank #1 address\"": \""3315 Bayview Av \"", \""Bank #2 address\"": \""3275 Bayview  Cummer av \"", \""Bank #3 address\"": \""3315 Bayview Avenue \"", \""Bank #1 distance\"": \""0.72\"", \""Bank #2 distance\"": \""0.75\"", \""Bank #3 distance\"": \""0.83\"", \""Gas Station #1 address\"": \""3351 Bayview Avenue \"", \""Gas Station #2 address\"": \""1505 Stls Av E \"", \""Gas Station #3 address\"": \""1505 Steeles Avenue East \"", \""Gas Station #1 distance\"": \""0.81\"", \""Gas Station #2 distance\"": \""2.24\"", \""Gas Station #3 distance\"": \""2.24\"", \""Park #1 address\"": \""18 Caswell Drive \"", \""Park #2 address\"": \""645 Conacher Drive \"", \""Park #3 address\"": \""12 Bowan Court \"", \""Park #1 distance\"": \""0.78\"", \""Park #2 distance\"": \""0.74\"", \""Park #3 distance\"": \""1.03\"", \""Library #1 address\"": \""5120 Yonge Street \"", \""Library #2 address\"": \""5120 Yonge Street \"", \""Library #3 address\"": \""5120 Yonge Street \"", \""Library #1 distance\"": \""2.5\"", \""Library #2 distance\"": \""2.56\"", \""Library #3 distance\"": \""2.56\"", \""Medical Care #1 address\"": \""285 Cummer Ave \"", \""Medical Care #2 address\"": \""285 Cummer Ave \"", \""Medical Care #3 address\"": \""3292 Bayview Ave  \"", \""Medical Care #1 distance\"": \""0.24\"", \""Medical Care #2 distance\"": \""0.33\"", \""Medical Care #3 distance\"": \""0.72\"", \""Pharmacy #1 address\"": \""3292 Bayview Ave \"", \""Pharmacy #2 address\"": \""3529 Bayview Avenue \"", \""Pharmacy #3 address\"": \""SteelesSteeles Av E \"", \""Pharmacy #1 distance\"": \""0.73\"", \""Pharmacy #2 distance\"": \""1.26\"", \""Pharmacy #3 distance\"": \""1.39\"", \""Mall #1 address\"": \""6125 Yonge \"", \""Mall #2 address\"": \""6464 Yonge Street  \"", \""Mall #3 address\"": \""6464 Yonge Street \"", \""Mall #1 distance\"": \""1.36\"", \""Mall #2 distance\"": \""1.79\"", \""Mall #3 distance\"": \""1.79\"", \""Movie Theatre #1 address\"": \""5095 Yonge Street \"", \""Movie Theatre #2 address\"": \""4861 Yonge Street \"", \""Movie Theatre #3 address\"": \""1 Promenade Circle \"", \""Movie Theatre #1 distance\"": \""2.43\"", \""Movie Theatre #2 distance\"": \""3.07\"", \""Movie Theatre #3 distance\"": \""4.49\"", \""Bar #1 address\"": \""5625 Yonge Street \"", \""Bar #2 address\"": \""5586 Yonge St \"", \""Bar #3 address\"": \""5307 Yonge St \"", \""Bar #1 distance\"": \""1.45\"", \""Bar #2 distance\"": \""1.56\"", \""Bar #3 distance\"": \""2.01\"", \""longitude\"": \""-79.401971\"", \""latitude\"": \""43.789177\"", \""pageNum\"": \""114\"", \""iterationNum\"": \""36\"", \""weblink\"": \""https://www.zolo.ca/toronto-real-estate/12-donna-court\"", \""Groceries #1 longitude\"": -79.3920053, \""Groceries #1 latitude\"": 43.7908558, \""Groceries #2 longitude\"": -79.3920053, \""Groceries #2 latitude\"": 43.7908558, \""Groceries #3 longitude\"": -79.4164959, \""Groceries #3 latitude\"": 43.7867685, \""Liquor Store #1 longitude\"": -79.41781309999999, \""Liquor Store #1 latitude\"": 43.7889902, \""Liquor Store #2 longitude\"": -79.41722399999999, \""Liquor Store #2 latitude\"": 43.7889523, \""Liquor Store #3 longitude\"": -79.4201468, \""Liquor Store #3 latitude\"": 43.7942489, \""Restaurants #1 longitude\"": -79.3929904, \""Restaurants #1 latitude\"": 43.7923175, \""Restaurants #2 longitude\"": -79.3929904, \""Restaurants #2 latitude\"": 43.7923175, \""Restaurants #3 longitude\"": -79.3919129, \""Restaurants #3 latitude\"": 43.7905715, \""Coffee #1 longitude\"": -79.4170675, \""Coffee #1 latitude\"": 43.789373, \""Coffee #2 longitude\"": -79.41585169999999, \""Coffee #2 latitude\"": 43.779337, \""Coffee #3 longitude\"": -79.41640799999999, \""Coffee #3 latitude\"": 43.7801785, \""Bank #1 longitude\"": -79.39234069999999, \""Bank #1 latitude\"": 43.79205080000001, \""Bank #2 longitude\"": -79.3920888, \""Bank #2 latitude\"": 43.7914013, \""Bank #3 longitude\"": -79.39234069999999, \""Bank #3 latitude\"": 43.79205080000001, \""Gas Station #1 longitude\"": -79.39306189999999, \""Gas Station #1 latitude\"": 43.7926153, \""Gas Station #2 longitude\"": -79.3851833, \""Gas Station #2 latitude\"": 43.8054293, \""Gas Station #3 longitude\"": -79.3851833, \""Gas Station #3 latitude\"": 43.8054293, \""Park #1 longitude\"": -79.4023362, \""Park #1 latitude\"": 43.7963151, \""Park #2 longitude\"": -79.3985872, \""Park #2 latitude\"": 43.7956803, \""Park #3 longitude\"": -79.39239669999999, \""Park #3 latitude\"": 43.7956074, \""Library #1 longitude\"": -79.4143751, \""Library #1 latitude\"": 43.7681507, \""Library #2 longitude\"": -79.4143751, \""Library #2 latitude\"": 43.7681507, \""Library #3 longitude\"": -79.4143751, \""Library #3 latitude\"": 43.7681507, \""Medical Care #1 longitude\"": -79.4040073, \""Medical Care #1 latitude\"": 43.7873769, \""Medical Care #2 longitude\"": -79.4040073, \""Medical Care #2 latitude\"": 43.7873769, \""Medical Care #3 longitude\"": -79.3936722, \""Medical Care #3 latitude\"": 43.7898489, \""Pharmacy #1 longitude\"": -79.3936722, \""Pharmacy #1 latitude\"": 43.7898489, \""Pharmacy #2 longitude\"": -79.3952004, \""Pharmacy #2 latitude\"": 43.7995364, \""Pharmacy #3 longitude\"": -79.2952124, \""Pharmacy #3 latitude\"": 43.8264406, \""Mall #1 longitude\"": -79.41807879999999, \""Mall #1 latitude\"": 43.79224019999999, \""Mall #2 longitude\"": -79.4222843, \""Mall #2 latitude\"": 43.7958721, \""Mall #3 longitude\"": -79.4222843, \""Mall #3 latitude\"": 43.7958721, \""Movie Theatre #1 longitude\"": -79.4123463, \""Movie Theatre #1 latitude\"": 43.7687022, \""Movie Theatre #2 longitude\"": -79.4107262, \""Movie Theatre #2 latitude\"": 43.762123, \""Movie Theatre #3 longitude\"": -79.4524593, \""Movie Theatre #3 latitude\"": 43.8064797, \""Bar #1 longitude\"": -79.415433, \""Bar #1 latitude\"": 43.780473, \""Bar #2 longitude\"": -79.4158575, \""Bar #2 latitude\"": 43.7792994, \""Bar #3 longitude\"": -79.41356950000001, \""Bar #3 latitude\"": 43.7731982}"""
