sold_price,address,bedNum,bathNum,sqarefootage,soldOn,List Date,Sold Date,Type,Style,Area,Municipality,Community,List Price,Bedrooms,Bathrooms,Kitchens,Rooms,Parking Total,Municipality District,Groceries #1 name,Groceries #2 name,Groceries #3 name,Liquor Store #1 name,Liquor Store #2 name,Liquor Store #3 name,Restaurants #1 name,Restaurants #2 name,Restaurants #3 name,Coffee #1 name,Coffee #2 name,Coffee #3 name,Bank #1 name,Bank #2 name,Bank #3 name,Gas Station #1 name,Gas Station #2 name,Gas Station #3 name,Park #1 name,Park #2 name,Park #3 name,Library #1 name,Library #2 name,Library #3 name,Medical Care #1 name,Medical Care #2 name,Medical Care #3 name,Pharmacy #1 name,Pharmacy #2 name,Pharmacy #3 name,Mall #1 name,Mall #2 name,Mall #3 name,Movie Theatre #1 name,Movie Theatre #2 name,Movie Theatre #3 name,Bar #1 name,Bar #2 name,Bar #3 name,Groceries #1 address,Groceries #2 address,Groceries #3 address,Groceries #1 distance,Groceries #2 distance,Groceries #3 distance,Liquor Store #1 address,Liquor Store #2 address,Liquor Store #3 address,Liquor Store #1 distance,Liquor Store #2 distance,Liquor Store #3 distance,Restaurants #1 address,Restaurants #2 address,Restaurants #3 address,Restaurants #1 distance,Restaurants #2 distance,Restaurants #3 distance,Coffee #1 address,Coffee #2 address,Coffee #3 address,Coffee #1 distance,Coffee #2 distance,Coffee #3 distance,Bank #1 address,Bank #2 address,Bank #3 address,Bank #1 distance,Bank #2 distance,Bank #3 distance,Gas Station #1 address,Gas Station #2 address,Gas Station #3 address,Gas Station #1 distance,Gas Station #2 distance,Gas Station #3 distance,Park #1 address,Park #2 address,Park #3 address,Park #1 distance,Park #2 distance,Park #3 distance,Library #1 address,Library #2 address,Library #3 address,Library #1 distance,Library #2 distance,Library #3 distance,Medical Care #1 address,Medical Care #2 address,Medical Care #3 address,Medical Care #1 distance,Medical Care #2 distance,Medical Care #3 distance,Pharmacy #1 address,Pharmacy #2 address,Pharmacy #3 address,Pharmacy #1 distance,Pharmacy #2 distance,Pharmacy #3 distance,Mall #1 address,Mall #2 address,Mall #3 address,Mall #1 distance,Mall #2 distance,Mall #3 distance,Movie Theatre #1 address,Movie Theatre #2 address,Movie Theatre #3 address,Movie Theatre #1 distance,Movie Theatre #2 distance,Movie Theatre #3 distance,Bar #1 address,Bar #2 address,Bar #3 address,Bar #1 distance,Bar #2 distance,Bar #3 distance,longitude,latitude,pageNum,iterationNum,weblink
"441,000", 11 Thorncliffe Park Drive,1,1,600-699,"Mar 27, 2021",2021-03-25 00:00:00.0,2021-03-27 00:00:00.0,Condo Apt,Bungalow,Toronto,Toronto,Thorncliffe Park,424500.00,1,1,1,3,1.0,Toronto C11,Food Basics,Iqbal Halal Foods,Loblaws Supermarkets,LCBO,Amsterdam Brewery,The Beer Store,Hakka Garden Chinese Restaurant,Hero Certified Burgers,Ontario March Of Dimes,Tim Hortons,McDonald's,Starbucks,TD Bank Financial Group,OVERLEA & THORNCLIFFE PARK,CIBC Branch with ATM,Shell,Shell - Bayview Avenue E. York,Esso,Crothers Woods,E.T. Seton Park - North,Sunnybrook Park,Thorncliffe Library,Toronto Public Library,Toronto Public Library - Flemingdon Park Library,Cibo,Pro-Art Dental Laboratory,Toronto East General Hospital,Loblaw pharmacy,Shoppers Drug Mart,Rexall Pharma Plus,East York Town Centre,Shops at Don Mills,CF Shops at Don Mills,CF Shops at Don Mills,Regent Theatre,Mount Pleasant,Fox and Fiddle,Leaside Fox Inc,The Leaside Pub,45 Overlea Boulevard ,2 Thorncliffe Park Drive  ,11 Redway Road ,0.28,0.31,0.79,45 Overlea Boulevard ,45 Esandar Drive ,380 Donlands Avenue ,0.37,0.68,1.17,25 Overlea Blvd ,45 Overlea Boulevard ,10 Overlea Blvd ,0.1,0.23,0.23,26 Overlea Boulevard ,45 Overlea Boulevard ,62 Laird Drive ,0.14,0.32,1.01,45 Overlea Blvd ,65 Overlea Boulevard ,1037 Pape Avenue ,0.29,0.59,1.68,521 OConnor Drive ,1800 Bayview Ave ,800 Lawrnc Av E ,1.7,2.44,3.49,CrothersCrothers Woods Trail ,1100 Leslie Street ,1132 Leslie St ,1.11,1.4,2.25,48 Thorncliffe Park Drive ,29 Dennis Dr St ,29 Saint Dennis Drive ,0.54,2.11,2.11,1131AA Leslie Street  ,855 Broadview Avenue   ,825 Coxwell Avenue ,2.42,2.81,2.44,11 Redway Road ,747 Don Mills Road ,325 Moore Avenue ,1.01,1.55,1.8,45 Overlea Boulevard ,1090 Don Mills Rd ,1090 Don Mills Road ,0.33,3.35,3.64,1090 Don Mills Road ,551 Mount Pleasant Road ,675 Mount Pleasant Road ,3.62,3.1,3.19,190 Laird Drive ,190 Laird Drive ,190 Laird Drive ,1.38,1.38,1.39,-79.348661,43.704086,106,22,https://www.zolo.ca/toronto-real-estate/11-thorncliffe-park-drive/501
"1,830,000",12 Oakdene Crescent,4+1,2,n/a,"Mar 27, 2021",2021-03-24 00:00:00.0,2021-03-27 00:00:00.0,Detached,2-Storey,Toronto,Toronto,Danforth,1590000.00,4,2,1,8,1.0,Toronto E03,Wazema Ethiopian Restaurant,Fresh From The Farm,Walmart Store,Beer Store,Wine Rack,LCBO,Jean's Vegetarian Kitchen,Morgans On The Danforth,Wazema Ethiopian Restaurant,Red Rocket Coffee,Sarah's Café & Bar,The Only Cafe,CIBC Branch & ATM,PAPE & DANFORTH,National Bank,Shell,Leslieville Pumps,Lake Shore & Carlaw Esso,Monarch Park,Kempton Howard Park,Riverdale Park,Toronto Public Library,Toronto Public Library - S. Walter Stewart Branch,S. Walter Stewart Library,ACT Addiction Centre Toronto,CML HealthCare Laboratory Services,Toronto East General Hospital,Toronto East Pharmasave,Loblaws - Leslie Street,Loblaws,Gerrard Square,Gerrard Square Shopping Centre,East York Town Centre,Alliance Cinemas - The Beach,Fox Theatre,Poetic Stone Weddings,Rails And Ales,The Only Cafe,Sunset Grill,1360 Danforth Avenue ,350 Donlands Ave  ,1000 Gerrard Street East ,0.3,1.42,1.58,380 Donlands Avenue ,17 Leslie Street  ,45 Overlea Boulevard ,1.55,2.47,2.81,1262 Danforth Ave ,1282 Danforth Ave ,1360 Danforth Avenue ,0.16,0.18,0.3,1364 Danforth Ave ,1426 Danforth Ave ,972 Danforth Ave ,0.31,0.42,0.53,1586 Danforth Avenue ,650 Danforth Avenue ,629 Danforth Avenue ,0.69,1.12,1.17,521 OConnor Drive ,929 Queen Street East ,829 Lake Shore Boulevard East ,1.63,2.56,3.19,115 Felstead Avenue ,150 Blake St ,201 Wincheer St ,0.75,1.02,2.35,170 Memorial Park Avenue ,170 Memorial Park Avenue ,170 Memorial Park Ave ,1.04,1.04,1.04,1288 Danforth Avenue ,688 Coxwell Avenue  ,825 Coxwell Avenue ,0.18,0.7,0.92,825 Coxwell Avenue ,17 Leslie Street ,17 Leslie St ,0.92,2.46,2.53,1000 Gerrard Street East ,1000 Gerrard Street East ,45 Overlea Boulevard ,1.6,1.63,2.77,1651 Queen Street East ,2236 Queen Street East ,416 Pharmacy Avenue ,2.3,3.78,4.21,1106 Danforth Avenue ,972 Danforth Ave ,1602 Danforth Ave ,0.27,0.53,0.74,-79.332126,43.682882,106,24,https://www.zolo.ca/toronto-real-estate/12-oakdene-crescent
"1,460,000", 616 Avenue Road,3,2,1600-1799,"Mar 27, 2021",2021-03-24 00:00:00.0,2021-03-27 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Casa Loma,1295000.00,3,2,1,7,2.0,Toronto C02,Bruno's Fine Foods,Kitchen Table Grocery Stores,The Kitchen Table,Wine Rack,LCBO,The Beer Store,Bistro Five61,112 St Clair Avenue West Holdings Inc Superintendent,Bruno's Fine Foods,Starbucks,Second Cup - The St. Clair Centre,Timothy's World Coffee,Scotiabank,CIBC Branch & ATM,CIBC Branch with ATM,Shell,Esso,Petro-Canada,Oriole Park,Yorkminster Park Baptist Church Park,Ramsden Park,Toronto Public Library - Deer Park Library,Toronto Public Library - Deer Park Branch,Deer Park Library,Gamma-Dynacare Medical Laboratories,Yonge Davisville Footcare Centre,Avenue & Eglinton X-Ray And Ultrasound,St Clair & Avenue Compounding Pharmacy,Rexall Pharma Plus,Forest Hill Pharmasave Pharmacy,Rio Can Yonge Eglinton Ctr,Yonge Eglinton Centre,RioCan Yonge Eglinton Centre,Cineplex Entertainment,Famous Players Canada Square Cinemas,SilverCity Yonge Eglinton,Fox And Fiddle,Scaramouche Pasta Bar & Grill,Edo-Ko,1560 Yonge St ,389 Spadina Road ,389 Spadina Road ,0.67,0.76,0.76,81 Saint Clair Avenue East ,10 Scrivener Square ,10 Price Street ,1.07,1.46,1.52,561 Avenue Road ,112 St Clair W ,1560 Yonge St ,0.29,0.44,0.67,446 Spadina Road ,2 Saint Clair Avenue East ,12 Saint Clair Avenue East ,0.79,0.8,0.84,1 Saint Clair Avenue East ,535 Saint Clair Avenue West ,535 Saint Clair Avenue West ,0.81,1.58,1.59,1077 Yonge Street ,381 Mount Pleasant Road ,2908 Yonge Street ,1.59,1.67,3.55,201 Oriole Parkway ,1585 Yonge St ,1020 Yonge St ,0.86,0.74,1.73,40 Saint Clair Avenue East ,40 Saint Clair Avenue East ,40 Saint Clair Avenue East ,0.89,0.89,0.9,1849 Yonge ,1849 Yonge Street  ,491 Eglinton Av W ,0.96,0.96,1.7,200 St Clair Avenue West  ,393 Spadina Road ,491 Eglinton Av W ,0.38,0.77,1.69,2300 Yonge St ,2300 Yonge Street ,2300 Yonge Street co  Eglinton Avenue West ,1.9,1.93,1.93,1303 Yonge Street ,2200 Yonge Street ,2300 Yonge Street ,1.07,1.83,1.94,1535 Yonge St ,1 Benvenuto Place ,425 Spadina Road ,0.69,1,0.76,-79.403339,43.689934,106,26,https://www.zolo.ca/toronto-real-estate/616-avenue-road/803
"963,500",29 Greenock Avenue,3,1,n/a,"Mar 27, 2021",2021-03-24 00:00:00.0,2021-03-27 00:00:00.0,Detached,Bungalow,Toronto,Toronto,Morningside,879000.00,3,1,1,6,3.0,Toronto E09,Skyland Food Mart Flyers,Skyland Food Mart,Skyland Food Mart Inc,Beer Store,Beer Store The,The Beer Store,Lucky Chinese Restaurant,Aunty Mary's,Painted Post Fish and Chips,Fabian's Cafe,Country Style,Coffee Culture Café & Eatery,Royal Bank,Royal Bank - Markham & Painted Post,Bank of Nova Scotia,Esso,Shell Clean Plus,Shell,Botany Hill Park,Cedar Ridge Creative Centre,Seven Oaks Park,Cedarbrae Library,Toronto Public Library,Toronto Public Library - Cedarbrae Branch,Rouge Valley Health System - Rouge Valley Centenary,Rouge Valley Centenary,Centenary Foot Clinic,Orton Park Po,Shoppers Drug Mart,Rexall Pharmacy,Babies R Us CEDARBRAE MALL,4410 Kingston Road,SmartCentres Scarborough East,Cineplex Odeon Morningside Cinemas,Cineplex Odeon Corporation,Cineplex,Barney's,Prak's Restaurant and Bar,The Keg,3715 Lawrence Avenue East ,3715 Lawrence Avenue East ,LawrenceLawrence Av E ,1.25,1.31,1.32,2866 Ellesmere Road ,CentenaryCentenary Plaza ,3561 Lawrence Avenue East ,1.59,1.63,1.72,3774 Lawrence Avenue East ,3750 Lawrence Avenue East  ,803 Markham Road ,1.11,1.16,0.98,876 Markham Road ,665 Markham Road ,2060 Ellesmere Rd ,1.1,1.43,1.46,98 Botany Hill ,789 Markham Rd ,1200 Markham Road ,0.82,1.11,1.3,3930 Lawrence Avenue East ,640 Markham Rd ,1201 Markham Road ,1.28,1.57,1.28,277 Orton Park Rd ,225 Confederation Drive ,372 Military Trail ,0.79,1.68,1.85,545 Markham Rd ,545 Markham Rd ,545 Markham Road ,1.76,1.76,1.76,2867 Ellesmere Road ,2867 Ellesmere Road ,2863 Ellesmere Road ,1.31,1.31,1.31,136 Orton Park Rd ,629 Markham Rd ,1127 Markham Road ,0.62,1.41,1.16,3495 Lawrnc Av E ,4410 Kingston Road ,799 Milner Avenue ,1.83,2.23,3.07,785 Milner Avenue ,785 Milner ,785 Milner Ave ,2.94,2.98,2.99,3855 Lawrence Avenue East ,752 Markham Rd ,60 Estate Drive ,1.22,1.18,1.85,-79.216754,43.77251,106,28,https://www.zolo.ca/toronto-real-estate/29-greenock-avenue
"870,000", 59 East Liberty Street,2+1,2,900-999,"Mar 27, 2021",2021-03-24 00:00:00.0,2021-03-27 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Niagara,884900.00,2,2,1,5,1.0,Toronto C01,Loblaws,Harbour Green Farms,Metro,Wine Rack,Bellwoods Brewery,The Beer Store,Williams Landing,Locus 144,Politica Resto Bar,Balzac's Coffee - Liberty Village,Nadège Patisserie,Nadege ice cream shop,RBC Royal Bank,BLOOR & DOVERCOURT,Scotiabank,King St Esso,Canadian Tire Gas TOR,Petrocanada,The Toronto Inukshuk Park,Coronation Park,Ontario Place Corporation,TIFF Bell Lightbox,Toronto Public Library - Bloor/Gladstone Library,Thomas Fisher Rare Book Library,Centre for Addiction and Mental Health,Toronto Western Hospital,"THE MEDICAL PRACTICE , WALK-IN & FAMILY PRACTICE CLINIC",Shoppers Drug Mart,Loblaws,Toronto Western Hospital,Chinatown Centre,Kensington Market,Dufferin Mall,Ontario Place Corporation,The Royal,Cineforum,Brazen Head Irish Pub,Williams Landing,Locus 144,585 Queen Street West ,650 Queens Quay W ,735 College St ,1.35,1.25,1.83,746 King Street West ,124 Ossington Ave ,65 Brock Avenue ,0.91,1.08,1.65,120 Lynn Williams St ,171 East Liberty Street  ,127 Strachan Avenue ,0.31,0.32,0.54,43 Hanna Avenue  ,780 Queen Street West ,780 Queen Street West ,0.46,0.83,0.84,434-436 King Street West ,972 Bloor Street West ,40 King Street West ,1.75,2.83,2.99,952 King St W ,403 Keele Street ,90 The Queensway ,0.41,5.13,4.7,789 Lake Shore Boulevard West ,711 Lake Shore Boulevard West  ,955 Lake Shore Blvd West ,0.76,km,1,350 King Street West ,1101 Bloor Street West ,120 Saint George Street ,2.09,2.89,3.09,1001 Queen St W ,399 Bathur St ,799 Bloor Street West rd floor ,0.68,1.78,2.76,901 King Street West ,585 Queen Street West ,399 Bathur St ,0.44,1.35,1.78,222 Spadina Avenue ,KensingtonKensington Ave ,900 Dufferin St ,1.88,2.05,2.64,955 Lake Shore Boulevard West ,608 College St ,463 Bathurst Street ,1.12,1.86,1.97,165 East Liberty Street ,120 Lynn Williams St ,171 East Liberty Street  ,0.29,0.31,0.32,-79.413576,43.638384,106,30,https://www.zolo.ca/toronto-real-estate/59-east-liberty-street/608
"664,500", 138 Widdicombe Hill Boulevard,2,2,800-899,"Mar 27, 2021",2021-03-24 00:00:00.0,2021-03-27 00:00:00.0,Condo Townhouse,Stacked Townhse,Toronto,Toronto,Willowridge-Martingrove-Richview,649000.00,2,2,1,5,1.0,Toronto W09,Metro,Metro (Metro),Jas East West Indian & African Foods,LCBO,Wine Rack,The Beer Store,Pizza Nova,Mr Sub,Richview Bakery,Timothy's World News Cafe,Second Cup,McDonald's,CIBC Branch (Cash at ATM only),CIBC Branch & ATM,CIBC Branch with ATM,Shell Gas Bar,Husky Station,Esso,Richview Park,Lloyd Manor Park,Westgrove Park,Toronto Public Library - Richview Branch,Toronto Public Library - Richview Library,Richview Public Library,LMC Etobicoke,LMC Diabetes & Endocrinology,Gamma-Dynacare Medical Laboratories,Rexall,Rexall Pharma Plus,Shoppers Drug Mart,Richview Square,Thorncrest Plaza,Humbertown Shopping Centre,Kingsway Cafe,Kingsway Theatre,Rainbow Cinemas,The O Zone,St Louis Bar & Grill,Kelsey's,201 Lloyd Manor Road ,201 Lloyd Manor ,415 The Westway ,0.22,0.22,1.03,211 Lloyd Manor Road ,201 Lloyd Manor ,250 Wincott Drive ,0.1,0.2,1.07,415 The Westway ,415 The Westway ,250 Wincott Drive ,1,1.03,1.04,250 Wincott Drive ,265 Wincott Dr ,1735 Kipling Avenue ,0.97,1.12,1.94,201 Lloyd Manor Road ,201 Lloyd Manor Road ,201 Lloyd Manor Road ,0.17,0.2,0.22,230 Lloyd Manor Road ,408 Dixon Road ,261 Dixon Road ,0.08,2.08,2.5,59 Clement Road ,139 Lloyd Manor Road ,34 Caverley Drive ,0.39,0.53,1.04,1806 Islington Avenue ,1806 Islington Avenue ,1806 Islington Ave ,1.58,1.58,1.61,1723 Kipling Avenue b ,1723 Kipling Avenue b ,1735 Kipling Ave ,1.79,1.8,1.95,250 Wincott Drive ,250 Wincott Dr ,1735 Kipling Ave ,1,1.01,1.94,250 Wincott Dr ,1500 Islington Avenue ,270 S Kingsway ,1.08,2.55,3.45,3030 Bloor Street West ,3030 Bloor Street West ,500 Rexdale Blvd ,4.85,4.87,5.96,36 Stoffel Dr ,557 Dixon Rd ,636 Dixon Road ,1.84,1.93,2.18,-79.55951,43.675491,106,32,https://www.zolo.ca/toronto-real-estate/138-widdicombe-hill-boulevard/701
"650,000", 29 Pemberton Avenue,2,2,900-999,"Mar 27, 2021",2021-03-24 00:00:00.0,2021-03-27 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Newtonbrook East,588000.00,2,2,1,5,1.0,Toronto C14,PureCell Natural Food,Metro,Metro (Metro),Wine Rack,LCBO,Liquor Control Board Of Ontario,Puck 'N Wings,NeaGoHyang,Cafe Princess,Cafe Princess,Starbucks,Cafe Le Monde,Bank of Nova Scotia,RBC Royal Bank,YONGE & FINCH,SHELL - Bathurst Street Toronto,Shell,Steeles And Laureleaf ESSO,Hendon Park,Dempsey Park,Mel Lastman Square,North York Central Library - Toronto Public Library,Toronto Public Library - North York Central Library Pop Up Location,Toronto Public Library - North York Central Library - Pop Up Branch,CML HealthCare Inc.,Toronto Cosmetic Clinic,Stem Sciences Inc,Shoppers Drug Mart,Northtown Way Pharmacy,Trillium Specialty Pharmacy,Riocan Empress Walk Inc,Super Khorak,Kodak Lens | Centerpoint Eyecare,Empress Walk,Cineplex Odeon Sheppard Cinemas,Imagine Cinemas,Puck 'N Wings,Twister Karaoke,St Louis Bar & Grill,5418 Yonge Street  ,20 Church Avenue ,20 Church Avenue ,0.58,0.73,0.73,20 Church Avenue ,5997 Yonge Street ,5995 Yonge St ,0.71,0.97,0.98,5625 Yonge St ,5582 Yonge Street ,5590 Yonge St ,0.18,0.24,0.24,5590 Yonge St ,5650 Yonge St  ,5418 Yonge Street ,0.24,0.25,0.59,5607 Yonge Street ,5700 Yonge Street ,5700 Yonge Street  ,0.17,0.25,0.27,4926 Bathur St ,4926 Bathurst Street ,1505 Stls Av E ,2.53,2.55,3.56,50 Hendon Avenue ,250 Beecroft Road ,5100 Yonge Street ,0.59,1.23,1.45,5120 Yonge Street ,5120 Yonge Street ,5120 Yonge Street ,1.35,1.39,1.39,YongeYonge Street ,5400 Yonge St ,77 Finch Avenue West ,0.46,0.66,0.77,5576 Yonge Street ,10 Northtown Way ,130-5 Park Home Avenue ,0.26,0.51,1.3,5095 Yonge St ,6125 Yonge ,6464 Yonge Street  ,1.35,1.35,1.85,5095 Yonge Street ,4861 Yonge Street ,1 Promenade Circle ,1.33,2.04,4.28,5625 Yonge Street ,5586 Yonge St ,5307 Yonge St ,0.17,0.24,0.82,-79.412793,43.780708,106,34,https://www.zolo.ca/toronto-real-estate/29-pemberton-avenue/1101
"2,350,000",173 Parkside Drive,7+2,7,n/a,"Mar 27, 2021",2021-03-23 00:00:00.0,2021-03-27 00:00:00.0,Detached,2 1/2 Storey,Toronto,Toronto,High Park-Swansea,2399900.00,7,7,5,21,2.0,Toronto W01,Sobeys Urban Fresh – High Park,Sobeys Urban Fresh High Park,Rowe Farms - Roncesvalles,Beer Store The,LCBO,Beer Store,Sunnyside Pavilion Cafe,Sunnyside Pavilion,The Friendly Thai,Lit Espresso Bar,Alternative Grounds Coffee House,Tealish,TD Canada Trust Branch and ATM,TD Canada Trust,CIBC Branch & ATM,Petrocanada,Petro-Canada,Canadian Tire Gas TOR,Colborne Lodge - City of Toronto Historic Sites,High Park,Sorauren Park,High Park Library,Runnymede Library,Swansea Town Hall,Gamma-Dynacare Laboratories,CML HealthCare Laboratory Services,The Doctor's Office,High Park Pharmacy,No Frills Pharmacy,Drugstore Pharmacy,Showcase,Dufferin Mall,Toronto Weston Flea Market,Revue Cinema,The Revue Cinema,Humber Cinemas,The Ace,Pizzeria Defina,The Local,199 Roncesvalles Avenue ,199 Roncesvalles Avenue ,105 Roncesvalles Avenue ,0.59,0.6,0.67,2135 Dundas Street West ,2290 Dundas Street West ,904 Dufferin Street ,1.13,1.38,2.18,1755 Lake Shore Boulevard West ,1755 Lake Shore Boulevard West ,223 Roncesvalles Avenue ,0.63,0.63,0.6,221 Roncesvalles Avenue ,333 Roncesvalles Avenue ,367 Roncesvalles Avenue ,0.6,0.78,0.84,382 Roncesvalles Avenue ,382 Roncesvalles Avenue ,2340 Dundas Street West ,0.88,0.88,1.52,90 The Queensway ,8 South Kingsway ,403 Keele Street ,1.52,1.76,2.65,11 Colborne Lodge Dr ,1873 Bloor St W ,289 Sorauren Avenue ,0.5,0.75,1.13,228 Roncesvalles Avenue ,2178 Bloor Street West ,95 Lavinia Avenue ,0.55,1.75,1.86,27 Roncesvalles av   ,2238 Dundas Street West  ,2299 Dundas Street West ,0.83,1.26,1.38,1938 Bloor W ,222 Lansdowne Avenue ,222 Lansdowne Avenue ,1.43,1.38,1.4,900 Dufferin Street ,900 Dufferin St ,404 Old Weston Road ,2.16,2.14,3.51,400 Roncesvalles Ave ,400 Roncesvalles Ave ,2442 Bloor St W ,0.91,0.93,2.48,231AA Roncesvalles Avenue ,321 Roncesvalles Avenue ,396 Roncesvalles Av ,0.62,0.74,0.92,-79.455357,43.643442,106,36,https://www.zolo.ca/toronto-real-estate/173-parkside-drive
"1,480,000",335 Glen Park Avenue,3,3,n/a,"Mar 27, 2021",2021-03-23 00:00:00.0,2021-03-27 00:00:00.0,Detached,Bungalow-Raised,Toronto,Toronto,Yorkdale-Glen Park,1488800.00,3,3,2,6,6.0,Toronto W04,Lady York Foods,Fortinos,Sobeys,Wine Rack,The Beer Store,Beer Store,Camarra Pizzeria & Restaurant,Camarra'S Pizzeria & Restaurant,Camarra Pizzeria Ristorante,DAIRY QUEEN BRAZIER,McDonald's,Tim Hortons,TD Canada Trust Branch and ATM,CIBC Branch with ATM,CIBC Branch & ATM,Bathurst And Wilson ESSO,Esso,Shell Canada,Fairbank Memorial Park,Cedarvale Park,Amesbury Park,Toronto Public Library - Maria A. Shchuka Library,Barbara Frum Library,Toronto Public Library - Barbara Frum Branch,Blue Water Imaging,Bluewater Imaging - Head Office,Across Boundaries,Rexall,Shoppers Drug Mart,Sobeys Pharmacy Rosebury,Lawrence Square Shopping Centre,Marshalls Lawrence Square,Yorkdale,SilverCity Yorkdale,SilverCity Yorkdale Cinemas,Cineplex,Chalkers Pub Billiards Bistro,Chalkers,Chalkers Pub,2939 Dufferin ,700 Lawrence Avenue West ,145 Marlee Avenue ,0.34,0.97,0.85,700 Lawrence Avenue West ,529 Oakwood Ave ,529 Oakwood Avenue ,0.93,1.77,1.77,2899 Dufferin Street ,2899 Dufferin St ,2899 Dufferin St ,0.31,0.31,0.31,2957 Dufferin Street ,1807 Eglinton Ave W ,815 Caledonia Road ,0.5,1.41,1.47,1416 Eglinton Avenue West ,3303 Dufferin Street ,504 Lawrence Avenue West ,1.4,1.59,1.97,3750 Bathurst ,66 Trethewey Drive ,1610 Keele St ,3.43,2.91,3.43,2213 Dufferin St ,443 Arlington Ave ,1507 Larence Ave W ,1.87,2.55,2.66,1745 Eglinton Avenue West ,20 Covington Rd ,20 Covington Road ,1.39,1.93,1.94,2010 Eglinton Avenue West ,2010 Eglinton Avenue West ,51 Clarkson Avenue ,1.61,1.61,1.68,249 Marlee Avenue ,3089 Dufferin Street ,145 Marlee Avenue ,0.65,0.87,0.87,700 Larence Ave W ,700 Lawrence Avenue West ,3401 Dufferin Street ,0.91,0.94,1.89,3401 Dufferin  ,3401 Dufferin St ,3401 Dufferin Street ,km,2.03,2.06,247 Marlee Avenue ,247 Marlee Avenue ,247 Marlee Ave ,0.65,0.66,0.66,-79.449482,43.70863,106,38,https://www.zolo.ca/toronto-real-estate/335-glen-park-avenue
"585,000", 18 Yonge Street,1,1,500-599,"Mar 27, 2021",2021-03-23 00:00:00.0,2021-03-27 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Waterfront Communities C1,569900.00,1,1,1,4,0.0,Toronto C01,Metro,Sobeys Urban Fresh,Sobeys Urban Fresh – Queens Quay,LCBO,Steam Whistle Brewing,The Beer Store,Real Sports,"Oliver & Bonacini Café Grill, Yonge & Front","Oliver & Bonacini Café Grill, Yonge and Front",The Strathcona Hotel,Starbucks,Tim Hortons,Royal Bank Building,Scotiabank,RBC Royal Bank,Esso,King St Esso,Shell,Toronto Sculpture Garden,Sugar Beach,Roundhouse Park,Toronto Public Library - City Hall Library,City Hall Library,City 2 City Auto Transport,Infinity Health Centre,Patient Networks Family Medicine Walk In Clinic,Emkiro Health Services | Toronto's Landmark for Healthcare™ | 📲 emkiro.ca,Loblaws,Shoppers Drug Mart,Toronto Western Hospital,Toronto-Dominion Centre,Toronto Eaton Centre,CF Toronto Eaton Centre,Imagine Cinemas Market Square,Elgin and Winter Garden Theatre Centre,Ed Mirvish Theatre,Real Sports,"Oliver & Bonacini Café Grill, Yonge & Front","Oliver & Bonacini Café Grill, Yonge and Front",80 Front Street East ,207 Queens Quay West ,207 Queens Quay West ,0.61,0.64,0.64,2 Cooper Street ,255 Bremner Boulevard ,350 Queens Quay West ,0.36,0.79,1.19,15 York Street ,33 Yonge Street ,33 Yonge Street ,0.22,0.31,0.31,60 York Street ,132 Front Street East E ,323 Richmond Street East ,0.55,0.85,1.18,8 King Street East ,40 King Street West ,434-436 King Street West ,0.55,0.58,1.44,553 Lake Shore Boulevard West ,952 King St W ,1077 Yonge Street ,2.07,2.86,4.02,115 King St E ,11 Dockside Drive ,255 Bremner Blvd ,0.65,0.72,0.82,100 Queen Street West ,100 Queen Street West ,100 Queen Street West ,1.11,1.11,1.17,39 Lower Simcoe Street ,157 Yonge Street ,70 University Avenue  ,0.62,0.86,0.67,585 Queen Street West ,565 Sherbourne Street  ,399 Bathur St ,2.05,2.87,2.57,66 ellington St W ,220 Yonge St ,220 Yonge Street ,0.53,1.11,1.16,80 Front Street East ,189 Yonge St ,244 Victoria Street ,0.62,0.99,1.23,15 York Street ,33 Yonge Street ,33 Yonge Street ,0.22,0.31,0.31,-79.376247,43.64429,106,40,https://www.zolo.ca/toronto-real-estate/18-yonge-street/2609
