sold_price,address,bedNum,bathNum,sqarefootage,soldOn,List Date,Sold Date,Type,Style,Area,Municipality,Community,List Price,Bedrooms,Bathrooms,Kitchens,Rooms,Parking Total,Municipality District,Groceries #1 name,Groceries #2 name,Groceries #3 name,Liquor Store #1 name,Liquor Store #2 name,Liquor Store #3 name,Restaurants #1 name,Restaurants #2 name,Restaurants #3 name,Coffee #1 name,Coffee #2 name,Coffee #3 name,Bank #1 name,Bank #2 name,Bank #3 name,Gas Station #1 name,Gas Station #2 name,Gas Station #3 name,Park #1 name,Park #2 name,Park #3 name,Library #1 name,Library #2 name,Library #3 name,Medical Care #1 name,Medical Care #2 name,Medical Care #3 name,Pharmacy #1 name,Pharmacy #2 name,Pharmacy #3 name,Mall #1 name,Mall #2 name,Mall #3 name,Movie Theatre #1 name,Movie Theatre #2 name,Movie Theatre #3 name,Bar #1 name,Bar #2 name,Bar #3 name,Groceries #1 address,Groceries #2 address,Groceries #3 address,Groceries #1 distance,Groceries #2 distance,Groceries #3 distance,Liquor Store #1 address,Liquor Store #2 address,Liquor Store #3 address,Liquor Store #1 distance,Liquor Store #2 distance,Liquor Store #3 distance,Restaurants #1 address,Restaurants #2 address,Restaurants #3 address,Restaurants #1 distance,Restaurants #2 distance,Restaurants #3 distance,Coffee #1 address,Coffee #2 address,Coffee #3 address,Coffee #1 distance,Coffee #2 distance,Coffee #3 distance,Bank #1 address,Bank #2 address,Bank #3 address,Bank #1 distance,Bank #2 distance,Bank #3 distance,Gas Station #1 address,Gas Station #2 address,Gas Station #3 address,Gas Station #1 distance,Gas Station #2 distance,Gas Station #3 distance,Park #1 address,Park #2 address,Park #3 address,Park #1 distance,Park #2 distance,Park #3 distance,Library #1 address,Library #2 address,Library #3 address,Library #1 distance,Library #2 distance,Library #3 distance,Medical Care #1 address,Medical Care #2 address,Medical Care #3 address,Medical Care #1 distance,Medical Care #2 distance,Medical Care #3 distance,Pharmacy #1 address,Pharmacy #2 address,Pharmacy #3 address,Pharmacy #1 distance,Pharmacy #2 distance,Pharmacy #3 distance,Mall #1 address,Mall #2 address,Mall #3 address,Mall #1 distance,Mall #2 distance,Mall #3 distance,Movie Theatre #1 address,Movie Theatre #2 address,Movie Theatre #3 address,Movie Theatre #1 distance,Movie Theatre #2 distance,Movie Theatre #3 distance,Bar #1 address,Bar #2 address,Bar #3 address,Bar #1 distance,Bar #2 distance,Bar #3 distance,longitude,latitude,pageNum,iterationNum,weblink
"612,000", 36 Park Lawn Road,1,1,600-699,"Mar 02, 2021",2021-02-26 00:00:00.0,2021-03-02 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Mimico,499000.00,1,1,1,4,1.0,Toronto W06,Ontario Food Market,Ontario Food Terminal Board,Ontario Food Terminal,Woodman Wines & Spirits,Beer Store The,Beer Store,Wok Terminal,Rocco's Plum Tomato,Rocco's Plum Tomato Trattoria,Tim Hortons,Birds and Beans Cafe,Birds & Beans Coffee,MARINA DEL REY,Bmo Bank of Montreal,Bank of Montreal,Esso,Petro-Canada,Shell,Humber Bay Shores Park,Humber Bay Park West,Humber Bay Butterfly Habitat,Humber Bay Library,Toronto Public Library - Humber Bay Library,Toronto Public Library - Mimico Centennial Branch,Physioplus Health Group,Bloor West Village Women's Clinic,Kingsway Foot Clinic,Shoppers Drug Mart,Lakeshore valu-mart,Kassel's Pharmacy,Kipling Queensway Mall Dental,WIND Mobile | Humber Town,Humbertown Shopping Centre,Humber Cinemas,Cineplex Cinemas Queensway,Cineplex Cinemas Queensway & VIP,Eden Trattoria,Rocco Restaurant & Bar,Canadiana Restaurant,LakeLake Shore Boulevard West ,165 the Queensway ,165 The Queensway ,0.23,0.62,0.69,523 The Queensway ,LakeshoreLakeshore W  Mimico ,2458 Lake Shore Boulevard West ,0.8,1.2,1.25,156 The Queensway ,164 The Queensway ,164 The Queensway ,0.75,0.75,0.75,250 The Queensway ,2413 Lake Shore Blvd W ,2413 Lake Shore Boulevard West ,0.76,1.15,1.15,2275 Lake Shore Boulevard West ,165 The Queensway ,165 The Queensway ,0.48,0.58,0.62,2189 Lakeshore Blvd W ,8 South Kingsway ,680 The Queensway ,0.25,1.58,1.27,15 Marine Parade Drive ,2225 Lake Shore Boulevard West ,HumberHumber Bay Park East ,0.8,0.95,0.8,200 Park Lawn Road ,200 Park Lawn Road ,47 Station Road ,0.95,0.95,1.29,2489 Bloor St W  ,2425 Bloor St W ,2917 Bloor W ,2.68,2.84,3.3,125 The Queensway ,2399 Lake Shore Boulevard West ,396 Royal York ,0.77,1.08,1.38,1255 The Queensway ,270 Kingsway ,270 S Kingsway ,3.37,5.02,5.14,2442 Bloor St W ,1025 The Queensway ,1025 The Queensway ,2.84,2.56,2.56,58 Marine Parade Dr ,2083 Lake Shore Boulevard West ,2454 Lake Shore Blvd W ,0.67,0.9,1.2,-79.484622,43.623358,277,64,https://www.zolo.ca/toronto-real-estate/36-park-lawn-road/1708
"2,850,527",17 Summerhill Gardens,3+1,4,2500-3000,"Mar 02, 2021",2021-02-25 00:00:00.0,2021-03-02 00:00:00.0,Semi-Detached,2 1/2 Storey,Toronto,Toronto,Rosedale-Moore Park,2495000.00,3,4,1,7,1.0,Toronto C09,Sobeys,Sobeys Urban Fresh St. Clair,Sobeys Urban Fresh,LCBO,Wine Rack,The Beer Store,Brownes Bistro,Wylie's Restaurant,The Monk's Table,Timothy's Coffee,Patachou Patisserie,Timothy's World Coffee,TD Bank Financial Group,Scotiabank,RBC,Shell,Esso,Shell - Bayview Avenue E. York,Loring-Wyle Parkette,Rosedale Park,Yorkminster Park Baptist Church Park,Deer Park Library,Toronto Public Library - Deer Park Branch,Toronto Public Library - Deer Park Library,Cupchik Will Dr,START - Stress Trauma Anxiety Rehabilitation Clinic,The Salvation Army Grace Hospital,Marshall's Drug Store,St Clair & Avenue Compounding Pharmacy,Shoppers Drug Mart,Hudson's Bay Shopping Centre,Hazelton Lanes Shopping Centre,Hazelton Lanes,Cineplex Entertainment,Cineplex Cinemas Varsity and VIP,Panasonic Theatre,The Monk's Table,Bar Centrale,Rosehill Venue Lounge,81 St Clair Av E ,81 Saint Clair Avenue East ,81 Saint Clair Avenue East ,0.51,0.51,0.51,10 Scrivener Square ,81 Saint Clair Avenue East ,10 Price Street ,0.49,0.53,0.57,4 Woodlawn Av E ,1234 Yonge St ,1276 Yonge St ,0.38,0.43,0.41,10 Scrivener Sq ,1120 Yonge Street ,12 Saint Clair Avenue East ,0.49,0.67,0.63,SummerhillSummerhill Avenue ,1 Saint Clair Avenue East ,2 Bloor Street East ,0.37,0.63,1.56,1077 Yonge Street ,381 Mount Pleasant Road ,1800 Bayview Ave ,0.64,1.56,3.15,276 St Clair Av E ,20 Scholfield Ave ,1585 Yonge St ,0.76,0.73,0.88,40 Saint Clair Avenue East ,40 Saint Clair Avenue East ,40 Saint Clair Avenue East ,0.59,0.6,0.6,250 Saint Clair Avenue East ,32 Park Rd ,650 Church Street ,0.68,1.35,1.63,412 Summerhill Avenue ,200 St Clair Avenue West  ,565 Sherbourne Street  ,0.9,1.24,1.86,20 Bloor Street East ,87 Avenue Rd ,55 Avenue Rd ,1.54,1.58,1.63,1303 Yonge Street ,55 Bloor Street West  ,651 Yonge Street ,0.39,1.67,1.85,1276 Yonge St ,1095 Yonge St ,6 Rosehill Avenue ,0.41,0.57,0.51,-79.387721,43.684685,277,66,https://www.zolo.ca/toronto-real-estate/17-summerhill-gardens
"2,030,000",15 Upminster Crescent,4,5,n/a,"Mar 02, 2021",2021-02-25 00:00:00.0,2021-03-02 00:00:00.0,Detached,2-Storey,Toronto,Toronto,Eringate-Centennial-West Deane,2150000.00,4,5,1,8,5.0,Toronto W08,West Mall Tuck Shop,Metro (Metro),Capri Tuck Shop,LCBO,Wine Rack,Beer Store,Subway,Golden Wok,McNie's Fish & Chips,Tim Hortons,Tim Hortons and Cold Stone Creamery,The Victorian Garden Tea Room,CIBC Branch & ATM,CIBC Branch with ATM,CIBC Branch (Cash at ATM only),Shell Gas Bar,Saturn Shell,Husky Station,Glen Agar Park,Capri Park,Lloyd Manor Park,Toronto Public Library - Eatonville Library,Eatonville Library,Toronto Public Library - Eatonville Branch,SPEECH ASSOCIATES - Speech Therapy GTA,Appletree Medical Centre,LMC Etobicoke,Healthplex & Pharmacy Inc,Shoppers Drug Mart,Rexall,Richview Square,Thorncrest Plaza,Cloverdale Mall,Kingsway Cafe,Kingsway Theatre,Cineplex Odeon Queensway Cinemas,The Vue,The Wild Goose,The O Zone,720 The West Mall ,201 Lloyd Manor ,0002  Capri Rd ,1.18,1.28,1.4,211 Lloyd Manor Road ,201 Lloyd Manor ,250 Wincott Drive ,1.24,1.25,2.09,452 Rathburn Road ,120 Eringate Dr ,315 Burnhamthorpe Rd ,1.52,1.62,2.11,201 Lloyd Manor Drive ,715 Renforth Dr ,313 Burnhamthorpe Rd ,1.16,1.69,2.11,201 Lloyd Manor Road ,201 Lloyd Manor Road ,201 Lloyd Manor Road ,1.27,1.28,1.29,230 Lloyd Manor Road ,677 Burnhamthorpe Rd ,408 Dixon Road ,1.23,2.7,3.32,331 Martin Grove Rd ,596 The East Mall ,139 Lloyd Manor Road ,0.62,1.19,1.07,430 Burnhamthorpe Road ,430 Burnhamthorpe Rd ,430 Burnhamthorpe Road ,2.13,2.13,2.13,10 Four Seasons Place ,1 Eva Road   ,1723 Kipling Avenue b ,1.97,2.85,3.05,452 Rathburn Road ,415 The Westway  ,250 Wincott Drive ,1.53,2.01,2.11,250 Wincott Dr ,1500 Islington Avenue ,250 The East Mall ,2.14,2.51,3.6,3030 Bloor Street West ,3030 Bloor Street West ,1025 The Queensway ,4.52,4.54,6.2,195 Galaxy Blvd ,5395 Eglinton Avenue West ,36 Stoffel Dr ,2.15,2.04,2.74,-79.563279,43.664874,277,68,https://www.zolo.ca/toronto-real-estate/15-upminster-crescent
"1,700,000",126 Allanhurst Drive,3+1,3,n/a,"Mar 02, 2021",2021-02-25 00:00:00.0,2021-03-02 00:00:00.0,Detached,Backsplit 4,Toronto,Toronto,Edenbridge-Humber Valley,1488000.00,3,3,1,9,4.0,Toronto W08,Metro,Metro (Metro),Betterliving Canada,The Beer Store,Wine Rack,Beer Store,Tourism Authority Of Thailand,Pizza Pizza,Gardenia House Chinese Food,Tim Hortons,Baskin Robbins,Second Cup,Ukrainian Credit Union Limited,RBC Royal Bank,LA ROSE & GRIGGSDEN,Esso,Husky,Royal York Husky,Buttonwood Park,Scarlett Heights Park,Scarlett Mills Park,Richview Public Library,Richview Library,Toronto Public Library - Richview Branch,Life labs,West Park Healthcare Centre,Dundas Dental and Hygiene Clinic,La Rose Pharmacy,Royal York Pharmacy Inc,Drug Town Pharmacy,Sport Displays,Humbertown Shopping Centre,WIND Mobile | Humber Town,Kingsway Cafe,Kingsway Theatre,Humber Cinemas,Fox and Fiddle,Henry VIII Ale House,The Irish Rose Pub,1500 Royal York Road ,1500 Royal York Road ,1500 Royal York Road ,1.46,1.51,1.51,3524 Dundas St W ,201 Lloyd Manor ,3524 Dundas Street West ,3.02,2.85,3.04,1393 Royal York ,140 Larose Avenue ,712 Scarlett Road ,0.35,0.57,1.68,280 Scarlett Road ,1500 Royal York Road ,270 The Kingsway ,0.97,1.54,1.96,135 La Rose ,140 La Rose Avenue ,140 La Rose Avenue ,0.56,0.59,0.64,280 Scarlett Rd ,1498 Royal York Road ,1498 Royal York Road ,0.94,1.37,1.37,30 Mulham Pl ,24 Fontenay Court ,235 Edenbridge Drive ,0.18,0.79,0.96,1806 Islington Ave ,1806 Islington Ave ,1806 Islington Avenue ,1.63,1.63,1.64,1436 Royal York Road ,82 Buttonwood Avenue ,4154 Dundas Street West ,0.83,1.52,2.32,140 La Rose Ave ,1436 Royal York ,1500 Royal York Road ,0.58,0.83,1.54,28 Edinborough Court ,270 S Kingsway ,270 Kingsway ,1.19,2.06,2.15,3030 Bloor Street West ,3030 Bloor Street West ,2442 Bloor St W ,3.74,3.74,4.52,4946 Dundas St W ,3078 Bloor Street West ,1095 Weston Road ,3.63,3.74,2.78,-79.521136,43.680119,278,22,https://www.zolo.ca/toronto-real-estate/126-allanhurst-drive
"1,700,000",32 Enderby Road,3+1,2,n/a,"Mar 02, 2021",2021-02-25 00:00:00.0,2021-03-02 00:00:00.0,Detached,2-Storey,Toronto,Toronto,East End-Danforth,1299900.00,3,2,1,6,2.0,Toronto E02,Sobeys,Bulk Barn,Beaches Bake Shop,Beer Store,Beer Store The,The Beer Store,Seaspray Restaurant,Starbucks,Su-Good Chinese Restaurant,Tim Hortons,Beach Hill Restaurant,Juice & Java Catering Inc,DANFORTH & DAWES,WOODBINE & DANFORTH,CIBC Branch with ATM,Danforth Gas & Wash,Fas Gas Plus,Shell,Kew Gardens,Beaches Park,Dentonia Park Golf Course,"Toronto Public Library, Main Street Branch",Beaches Library,Toronto Public Library - Beaches Branch,Versa Care Centre,Appletree Medical Centre,Appletree Medical Centre | Queen St. Clinic,Beach valu-mart,Dyson's valu-mart,Shoppers Drug Mart,Helical Piles East York,Shoppers World,Gerrard Square,Fox Theatre,Alliance Cinemas - The Beach,Poetic Stone Weddings,The Bartending School of Ontario,Bartending School of Ontario (The),Il Fornello,2451 Danforth Avenue ,3003 Danforth Avenue ,900 Kingston Rd ,0.54,1.1,0.98,3130 Danforth Avenue ,HenleyHenley Gardens ,1270 Woodbine Avenue ,1.61,1.5,1.73,629 Kingston Rd ,637 Kingston Road ,2626 Danforth Avenue ,0.52,0.52,0.65,2-2575 Danforth Avenue ,1917 Grrard St E ,2102 Queen Street East ,0.58,0.89,1.38,2780 Danforth Avenue ,2076 Danforth Avenue ,915 Kingston Road ,0.83,0.99,1,3561 Danforth Avenue ,747 Pharmacy Avenue ,577 Birchmount Rd ,2.54,3.94,4.26,2075 Queen Street East ,77 Kew Beach Avenue ,781 Victoria Park Avenue ,1.68,1.88,1.69,137 Main Street ,2161 Queen Street East ,2161 Queen Street East ,0.15,1.43,1.43,77 Main Street ,1971 Queen Street East ,1971 Queen Street East ,0.26,1.46,1.47,2266 Queen Street East ,2266 Queen Street East ,1500 Woodbine Ave ,1.63,1.63,2.33,3003 Danforth Avenue  ,3003 Danforth Avenue ,1000 Gerrard Street East ,0.95,1.17,3.37,2236 Queen Street East ,1651 Queen Street East ,416 Pharmacy Avenue ,1.59,2.09,2.52,2159 Danforth Ave ,2159 Danforth Ave ,2022 Queen Street East ,0.84,0.84,1.41,-79.301273,43.682782,278,24,https://www.zolo.ca/toronto-real-estate/32-enderby-road
"1,680,000",360 Brookdale Avenue,3,1,n/a,"Mar 02, 2021",2021-02-25 00:00:00.0,2021-03-02 00:00:00.0,Detached,2-Storey,Toronto,Toronto,Lawrence Park North,1649000.00,3,1,1,7,2.0,Toronto C04,Tutto Pronto,Dino's No Frills,Pusateri's Fine Foods,The Beer Store,Beer Store,LCBO,Bistro on Avenue,Steak Pit Restaurant,The Steak Pit Restaurant,La Bamboche,Starbucks,McDonald's,AVENUE ROAD & CRANBROOKE,CIBC Branch with ATM,CIBC Branch & ATM,Petro-Canada,Shell,Bathurst And Wilson ESSO,Toronto Cricket Skating and Curling Club,Camp White Pine Summer Camps,Lytton Park,Toronto Public Library - Armour Heights Library,Armour Heights Library,Locke Library,CML HealthCare Inc.,Baycrest,Baycrest Health Sciences,Shoppers Drug Mart,Smith's Pharmacy,York Downs Pharmacy,Lawrence Plaza,RioCan Yonge Eglinton Centre,Rio Can Yonge Eglinton Ctr,Cineplex Cinemas Yonge-Eglinton,SilverCity Yonge Eglinton,SilverCity Yonge-Eglinton Cinemas,Safari Bar & Grill,Safari Bar and Grill,Pheasant & Firkin Restaurant,1718 Avenue Road ,1811 Avenue Road ,1539 Avenue Rd ,0.22,0.42,0.49,1580 Avenue Rd ,1580 Avenue Road ,1838 Avenue Road ,0.39,0.39,0.5,1678 Avenue Rd ,1666 Avenue Rd ,1666 Avenue Road ,0.18,0.19,0.2,1712 Avenue Road ,1740 Avenue Rd ,3400 Yonge Street ,0.22,0.26,1.06,1635 Avenue Road ,1623 Avenue Road ,504 Lawrence Avenue West ,0.19,0.24,1.48,2908 Yonge Street ,4021 Yonge St ,3750 Bathurst  ,1.29,1.95,km,141 Wilson Avenue ,40 Lawrence Avenue West ,195 Lytton Boulevard ,1.32,0.99,1.54,2140 Avenue Road ,2140 Rd Ave ,3083 Yonge St ,1.39,1.41,1.14,491 Lawrence Avenue West ,3560 Bathur St ,3560 Bathurst Street ,1.42,1.42,1.51,1500 Avenue Rd ,3463 Yonge Street ,3910 Bathur St ,0.57,1.17,2.54,534 Larence Ave W ,2300 Yonge Street co  Eglinton Avenue West ,2300 Yonge St ,1.54,2.64,2.67,2300 Yonge Street ,2300 Yonge Street ,2300 Yonge St ,2.61,2.63,2.62,1749 Avenue Road ,1749 Avenue Rd ,1999 Avenue Road ,0.25,0.27,0.91,-79.415499,43.72751,278,26,https://www.zolo.ca/toronto-real-estate/360-brookdale-avenue
"1,315,000",5 Marlbank Road,3+1,2,n/a,"Mar 02, 2021",2021-02-25 00:00:00.0,2021-03-02 00:00:00.0,Detached,Bungalow,Toronto,Toronto,Tam O'Shanter-Sullivan,988000.00,3,2,1,7,4.0,Toronto E05,Food Depot Supermarket,Costco Wholesale,Metro,Beer Store,The Beer Store,Wine Rack,Mystik Takeout & Catering,Little Caesars Pizza,The Three Monkeys Pub,Tim Hortons,Le Cafe Michi,Cafe Mirage,RBC Royal Bank,CIBC Branch & ATM,CIBC Branch with ATM,Petro-Canada,Petrocanada,Esso,Tam O'Shanter Golf Course,Rowena Park,Warden Park,Agincourt Library,Agincourt Branch - Toronto Public Library,Toronto Public Library - Agincourt Library,CML HealthCare Laboratory Services,Cassandra Clinic,Scarborough North Physiotherapy Clinic,Rexall Pharma Plus,Sheppard Warden Pharmacy,Costco Wholesale,Agincourt Mall,Parkway Mall,Bridlewood Mall,Amc Kennedy Commons 20,SilverCity Fairview Mall Cinemas,Cineplex Cinemas Fairview Mall,The Three Monkeys Pub,LCBO,Queen Victoria's Pub,3331 Shppard E ,1411 Warden Ave ,16 William Kitchen Road ,0.77,1.55,1.5,2360 Kennedy Road  ,2360 Kennedy Road ,16 William Kitchen Rd ,1.53,1.53,1.49,3579 Sheppard Avenue East ,3591 B Sheppard Ave East ,1585 Warden Avenue ,0.77,0.76,0.81,2363 Warden Ave ,1802 Pharmacy Avenue ,26 William Kitchen Road ,1.5,1.41,1.49,3807 Sheppard Avenue East ,2904 Sheppard Avenue East ,2904 Sheppard Avenue East ,1.11,1.81,1.81,1977 Kennedy Road ,2800 Kennedy Road ,4000 Finch Avenue East ,1.52,3.04,3.13,2481 Birchmount Road ,75 Rowena Drive ,2851 Warden Avenue ,1.4,2.86,3.74,155 Bonis Avenue ,155 Bonis Avenue ,155 Bonis Avenue ,1.39,1.39,1.39,2330 Kennedy Road ,2048 Victoria Park Avenue ,3443 Finch Avenue East ,1.46,2.57,2.8,3809 Sheppard Avenue East ,3410 Shppard E ,1411 Warden Ave ,0.77,0.79,1.55,3850 Sheppard Avenue East ,85 Ellesmere Road ,2900 Warden Ave ,1.34,2.04,3.1,33 William Kitchen Road ,1800 Sheppard Ave E y ,1800 Sheppard Avenue East Y ,1.58,3.54,3.54,1585 Warden Avenue ,21 William Kitchen Road ,2240 Midland Ave ,0.81,1.66,2.1,-79.300667,43.773883,278,28,https://www.zolo.ca/toronto-real-estate/5-marlbank-road
"1,252,000",491 Pape Avenue,2,3,n/a,"Mar 02, 2021",2021-02-25 00:00:00.0,2021-03-02 00:00:00.0,Semi-Detached,2-Storey,Toronto,Toronto,South Riverdale,999000.00,2,3,1,5,3.0,Toronto E01,Dave & Charlotte's No Frills,Walmart Store,Walmart,Wine Rack,Beer Store,The Beer Store,Pizza Pide,Tim Hortons,Subway,Teatree Cafe And Eatery,Starbucks,Crema Coffee Co.,CIBC Branch with ATM,National Bank,PAPE & DANFORTH,Leslieville Pumps,Lake Shore & Carlaw Esso,Transfer Stations,Kempton Howard Park,Riverdale Park East,Riverdale Park,Gerrard/Ashdale Library,Danforth/Coxwell Library,Toronto Public Library - Danforth/Coxwell Library,Bridgepoint Family Health Team,Danforth Bia,Bridgepoint Health,Shoppers Drug Mart,Loblaws - Leslie Street,Loblaws,Gerrard Square,Gerrard Square Shopping Centre,East York Town Centre,Alliance Cinemas - The Beach,Polson Pier,Imagine Cinemas Market Square,IL FORNELLO Restaurant - Danforth,Fox and Fiddle,MR. GREEK Mediterranean Bar + Grill,449 Carlaw Avenue ,1000 Gerrard Street East ,1000 Gerrard Street East  ,0.48,0.45,0.53,17 Leslie Street  ,380 Donlands Avenue ,380 Donlands Avenue ,1.72,2.4,2.4,949 Gerrard Street East ,1000 Gerrard Street East ,1000 Gerrard Street East ,0.55,0.53,0.49,867 Danforth Av ,842 Danforth Av ,508 Danforth Avenue ,0.8,0.81,0.82,1000 Gerrard Street East ,629 Danforth Avenue ,650 Danforth Avenue ,0.44,0.7,0.73,929 Queen Street East ,829 Lake Shore Boulevard East ,400 Commissioners St ,1.35,2.07,2.38,150 Blake St ,550 Broadview Avenue ,201 Winchester Street ,0.37,1.14,1.14,1432 Gerrard Street East ,1675 Danforth Avenue ,1675 Danforth Avenue ,1.6,2.05,2.05,430 Broadview Ave ,253 Danforth Avenue ,14 Saint Matthews Road ,1.13,1.13,1.21,1012 Pape Avenue ,17 Leslie Street ,17 Leslie St ,1.86,1.72,1.78,1000 Gerrard Street East ,1000 Gerrard Street East ,45 Overlea Boulevard ,0.45,0.48,3.68,1651 Queen Street East ,11 Polson St ,80 Front Street East ,2.32,3.68,3.6,576 Danforth Avenue ,535 Danforth Ave ,526 Danforth Ave ,0.77,0.76,0.79,-79.342134,43.67283,278,30,https://www.zolo.ca/toronto-real-estate/491-pape-avenue
"1,178,000",927 Gerrard Street E,3,2,n/a,"Mar 02, 2021",2021-02-25 00:00:00.0,2021-03-02 00:00:00.0,Semi-Detached,2-Storey,Toronto,Toronto,South Riverdale,899900.00,3,2,1,8,1.0,Toronto E01,-79.341217,43.667747,278,32,https://www.zolo.ca/toronto-real-estate/927-gerrard-street-east,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1,100,100",81 Murrie Street,2+1,2,1100-1500,"Mar 02, 2021",2021-02-25 00:00:00.0,2021-03-02 00:00:00.0,Detached,Bungalow,Toronto,Toronto,Mimico,849000.00,2,2,1,6,4.0,Toronto W06,Campbell Company of Canada,Lakeshore Valu-Mart,Rabba Fine Foods Stores,LCBO,Beer Store,Beer Store The,McDonald's,Maple Leaf House Grill & Lounge,Popeyes Louisiana Kitchen,McDonald's,Sweet Olenka's,The Big Guy's Little Coffee Shop,Bank of Nova Scotia,CIBC Branch (Cash at ATM only),CIBC Branch with ATM,Shell,Esso,Petro-Canada,Colonel Sam Smith Park,Humber Bay Park West,Colonel Samuel Smith Park,Toronto Public Library - Mimico Centennial Library,Toronto Public Library - Mimico Centennial Branch,Mimico Centennial Library,Gatehouse (The),CML Healthcare,Meditech Rehabilitation Centre,DRUGStore Pharmacy,Shoppers Drug Mart,Lakeshore valu-mart,Kipling Queensway Mall Dental,Honeydale Mall,CF Sherway Gardens,Cineplex Cinemas Queensway & VIP,Cineplex Cinemas Queensway,Cineplex Odeon Queensway Cinemas,Club M4,Klub Kave,Vape on the Lake,60 Birmingham St ,2399 Lake Shore Blvd W ,3089 Lake Shore Bl W ,0.17,1.34,1.27,2762 Lake Shore Boulevard West ,2458 Lake Shore Boulevard West ,LakeshoreLakeshore W  Mimico ,0.3,1.16,1.21,2736 Lake Shore Boulevard West ,2749 Lake Shore Blvd W ,2765 Lake Shore Boulevard West Unit  ,0.22,0.31,0.34,2736 Lake Shore Boulevard West ,2790 Lake Shore Boulevard West ,2861 Lake Shore Boulevard West ,0.22,0.35,0.53,2895 Lake Shore Boulevard West ,2935 Lake Shore Boulevard West ,2935 Lake Shore Boulevard West ,0.66,0.76,0.76,680 The Queensway ,2189 Lakeshore Blvd W ,8 South Kingsway ,2.5,2.49,3.98,3145 Lake Shore Blvd W ,2225 Lake Shore Boulevard West ,3145 Lake Shore Boulevard West ,1.97,2.11,2.39,47 Station Road ,47 Station Road ,47 Station Road ,1.16,1.16,1.17,3131 Lake Shore Blvd W ,3170 Lake Shore Boulevard West ,411 Horner Ave  ,1.52,1.74,3.15,220 Royal York Road ,LakeshoreLakeshore Dr ,2399 Lake Shore Boulevard West ,0.85,0.92,1.33,1255 The Queensway ,5555 Dundas St W ,25 The West Mall ,2.86,4.78,4.82,1025 The Queensway ,1025 The Queensway ,1025 The Queensway ,2.27,2.27,2.3,2814 Lake Shore Boulevard West ,LakeLake Shore Blvd W ,2985 Lake Shore Blvd W ,0.4,0.5,0.88,-79.497751,43.604993,278,34,https://www.zolo.ca/toronto-real-estate/81-murrie-street
