sold_price,address,bedNum,bathNum,sqarefootage,soldOn,List Date,Sold Date,Type,Style,Area,Municipality,Community,List Price,Bedrooms,Bathrooms,Kitchens,Rooms,Parking Total,Municipality District,Groceries #1 name,Groceries #2 name,Groceries #3 name,Liquor Store #1 name,Liquor Store #2 name,Liquor Store #3 name,Restaurants #1 name,Restaurants #2 name,Restaurants #3 name,Coffee #1 name,Coffee #2 name,Coffee #3 name,Bank #1 name,Bank #2 name,Bank #3 name,Gas Station #1 name,Gas Station #2 name,Gas Station #3 name,Park #1 name,Park #2 name,Park #3 name,Library #1 name,Library #2 name,Library #3 name,Medical Care #1 name,Medical Care #2 name,Medical Care #3 name,Pharmacy #1 name,Pharmacy #2 name,Pharmacy #3 name,Mall #1 name,Mall #2 name,Mall #3 name,Movie Theatre #1 name,Movie Theatre #2 name,Movie Theatre #3 name,Bar #1 name,Bar #2 name,Bar #3 name,Groceries #1 address,Groceries #2 address,Groceries #3 address,Groceries #1 distance,Groceries #2 distance,Groceries #3 distance,Liquor Store #1 address,Liquor Store #2 address,Liquor Store #3 address,Liquor Store #1 distance,Liquor Store #2 distance,Liquor Store #3 distance,Restaurants #1 address,Restaurants #2 address,Restaurants #3 address,Restaurants #1 distance,Restaurants #2 distance,Restaurants #3 distance,Coffee #1 address,Coffee #2 address,Coffee #3 address,Coffee #1 distance,Coffee #2 distance,Coffee #3 distance,Bank #1 address,Bank #2 address,Bank #3 address,Bank #1 distance,Bank #2 distance,Bank #3 distance,Gas Station #1 address,Gas Station #2 address,Gas Station #3 address,Gas Station #1 distance,Gas Station #2 distance,Gas Station #3 distance,Park #1 address,Park #2 address,Park #3 address,Park #1 distance,Park #2 distance,Park #3 distance,Library #1 address,Library #2 address,Library #3 address,Library #1 distance,Library #2 distance,Library #3 distance,Medical Care #1 address,Medical Care #2 address,Medical Care #3 address,Medical Care #1 distance,Medical Care #2 distance,Medical Care #3 distance,Pharmacy #1 address,Pharmacy #2 address,Pharmacy #3 address,Pharmacy #1 distance,Pharmacy #2 distance,Pharmacy #3 distance,Mall #1 address,Mall #2 address,Mall #3 address,Mall #1 distance,Mall #2 distance,Mall #3 distance,Movie Theatre #1 address,Movie Theatre #2 address,Movie Theatre #3 address,Movie Theatre #1 distance,Movie Theatre #2 distance,Movie Theatre #3 distance,Bar #1 address,Bar #2 address,Bar #3 address,Bar #1 distance,Bar #2 distance,Bar #3 distance,longitude,latitude,pageNum,iterationNum,weblink
"530,000", 1705 Mccowan Road,3+2,2,1400-1599,"Apr 12, 2021",2021-04-08 00:00:00.0,2021-04-12 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Agincourt South-Malvern West,500000.00,3,2,1,8,1.0,Toronto E07,Farm Fresh Supermarket,Real Canadian Superstore,Superstore,The Beer Store,LCBO,Liquor Control Board of Ontario,Roti Hut,The Roti Hut,twilight family restaurant and bar,Starbucks,Tim Hortons,Solo Cup Canada,HSBC Bank Canada,HSBC Bank,RBC Royal Bank,Canadian Tire Gas+,Esso,Markham & Sheppard ESSO,Metro Golf Dome,Albert Campbell Square,Thomson Memorial Park,Popeyes Louisiana Kitchen - Woodside Square,Toronto Public Library - Burrows Hall Library,Burrows Hall Library,Scarborough Women's Centre,CML HealthCare Laboratory Services,Dr Albert Ng 2010 Eye Care Centre,Ellesmere Healthcare Centre,Rexall Pharmacy,Finch Midland Po,Scarborough Town Centre & Food Court,Scarborough Town Centre,Popeyes Louisiana Kitchen - Woodside Square,Coliseum Scarborough Cinemas,Cineplex Cinemas Scarborough,Cineplex,Twilight Family Restaurant & Bar,Home Karaoke Limited,Gourmet Malaysia Restaurant,4466 Shppard Av E ,1755 Brimley Road ,1755 Brimley Road ,0.77,1.29,1.39,1001 Sandhurst Circle ,1571 Sandhurst Cir ,1571 Sandhurst Circle ,2.35,2.4,2.43,351 Pitfield Road ,351 Pitfield Road ,55 Nugget Avenue ,0.22,0.23,0.37,41 Milner Avenue  ,4820 Sheppard Avenue East ,2121 Markham Road ,0.65,0.57,2.28,4438 Sheppard Avenue East ,4438 Sheppard Avenue East  ,111 Grangeway Avenue ,0.86,0.9,1.48,4650 Sheppard Avenue East ,1615 Ellesmere Rd ,1641 Markham Rd ,0.18,1.92,1.6,125 Milner Avenue ,150 Borough Dr ,1005 Brimley Road ,0.97,1.77,3.3,1571 Sandhurst Circle ,1081 Progress Avenue ,1081 Progress Avenue ,2.4,1.93,1.93,2100 Ellesmere Rd  ,2330 Kennedy Road ,4190 Finch Avenue East ,2.46,2.64,2.93,2060 Ellesmere Road Unit  ,1127 Markham Road ,4190 Finch Avenue East ,2.29,2.6,2.94,300 Borough Drive ,300 Borough Drive ,1571 Sandhurst Circle ,1.44,1.44,2.4,300 Borough Dr ,300 Borough Drive ,300 Borough Drive ,1.45,1.48,1.48,55 Nugget Avenue ,4559 Shppard Av E ,4466 Sheppard Ave E  ,0.37,0.51,0.76,-79.258072,43.788637,8,52,https://www.zolo.ca/toronto-real-estate/1705-mccowan-road/212
"2,920,000",9 Beaufort Road,4+3,4,2500-3000,"Apr 12, 2021",2021-04-07 00:00:00.0,2021-04-12 00:00:00.0,Detached,2 1/2 Storey,Toronto,Toronto,The Beaches,2499000.00,4,4,1,9,2.0,Toronto E02,Foodland - Toronto,Beaches Bake Shop,The Wholesome Market,Beer Store The,The Beer Store,Beer Store,Starbucks,Seaspray Restaurant,Green Basil,Juice & Java Catering Inc,Juice & Java Cafe and Catering,Tori's Bakeshop,CIBC Branch with ATM,CIBC Branch (Cash at ATM only),CIBC Branch & ATM,Danforth Gas & Wash,Shell,Lake Shore & Carlaw Esso,Kew Gardens,Beaches Park,Blantyre Park,Beaches Library,Toronto Public Library - Beaches Branch,"Toronto Public Library, Main Street Branch",Versa Care Centre,Appletree Medical Centre,Appletree Medical Group,Beach valu-mart,Dyson's valu-mart,Shoppers Drug Mart,Helical Piles East York,Shoppers World,Gerrard Square,Fox Theatre,Alliance Cinemas - The Beach,Poetic Stone Weddings,Castro's Lounge,Gabby's Restaurant Group,Il Fornello,2040 Queen Street East ,900 Kingston Rd ,2234 Queen Street East ,0.58,0.73,0.73,HenleyHenley Gardens ,3130 Danforth Avenue ,3130 Danforth Avenue ,1.18,2,2.01,637 Kingston Road ,629 Kingston Rd ,2120 Qun St E ,0.41,0.41,0.48,2102 Queen Street East  ,2102 Qun St E ,2188 Queen Street East ,km,0.5,0.57,915 Kingston Road ,915 Kingston Road ,915 Kingston Road ,0.73,0.73,0.73,3561 Danforth Avenue ,521 OConnor Drive ,829 Lake Shore Boulevard East ,2.71,3.67,4.1,2075 Queen Street East ,77 Kew Beach Avenue ,180 Fallingbrook Rd ,0.86,1.02,1.49,2161 Queen Street East ,2161 Queen Street East ,137 Main Street ,0.64,0.64,0.95,77 Main Street ,1971 Queen Street East ,1971 Queen Street East ,0.73,0.78,0.79,2266 Queen Street East ,2266 Queen Street East ,3003 Danforth Avenue ,0.83,0.83,1.63,3003 Danforth Avenue  ,3003 Danforth Avenue ,1000 Gerrard Street East ,1.48,1.65,3.54,2236 Queen Street East ,1651 Queen Street East ,416 Pharmacy Avenue ,0.75,1.8,3.15,2116 Queen Street East ,2076 Queen Street East ,2022 Queen Street East ,0.47,0.52,0.63,-79.295897,43.675555,8,54,https://www.zolo.ca/toronto-real-estate/9-beaufort-road
"2,879,000",49 Coldstream Avenue,4+1,5,n/a,"Apr 12, 2021",2021-04-07 00:00:00.0,2021-04-12 00:00:00.0,Detached,3-Storey,Toronto,Toronto,Lawrence Park South,2799000.00,4,5,1,8,2.0,Toronto C04,Pusateri's Fine Foods,Tutto Pronto,No Frills,The Beer Store,Beer Store,LCBO,Pizza Hut,La Cascina,La Cascina Ristorante,Starbucks,Hotel Gelato,The Mad Bean,CIBC Branch with ATM,AVENUE ROAD & CRANBROOKE,CIBC Branch & ATM,Bathurst And Wilson ESSO,Shell,Esso,Lytton Park,Eglinton Park,Camp White Pine Summer Camps,Locke Library,Toronto Public Library,Toronto Public Library - Locke Library,CML HealthCare Laboratory Services,CML HealthCare Inc.,Avenue & Eglinton X-Ray And Ultrasound,Shoppers Drug Mart,Forest Hill Pharmasave Pharmacy,Smith's Pharmacy,Lawrence Plaza,RioCan Yonge Eglinton Centre,Rio Can Yonge Eglinton Ctr,SilverCity Yonge Eglinton,Cineplex Cinemas Yonge-Eglinton,SilverCity Yonge-Eglinton Cinemas,Safari Bar & Grill,Safari Bar and Grill,7Numbers,1539 Avenue Rd ,1718 Avenue Road ,1811 Avenue Road ,0.65,1.23,1.5,1580 Avenue Rd ,1580 Avenue Road ,1838 Avenue Road ,0.76,0.76,1.56,1542 Avenue Rd ,1552 Avenue Road ,1552 Avenue Rd ,0.63,0.67,0.67,1740 Avenue Rd ,532 Eglinton Ave W ,519 Eglinton Avenue West ,1.28,1.55,1.56,1623 Avenue Road ,1635 Avenue Road ,504 Lawrence Avenue West ,0.92,1,1.29,3750 Bathurst ,4021 Yonge St ,381 Mount Pleasant Road ,2.67,3.03,3.14,195 Lytton Boulevard ,200 Eglinton Ave W ,40 Lawrence Avenue West ,0.57,1.29,1.26,3083 Yonge St ,3083 Yonge Street ,3083 Yonge Street ,1.37,1.37,1.37,2797 Bathurst St  ,491 Lawrence Avenue West ,491 Eglinton Av W ,1.13,1.09,1.55,1500 Avenue Rd ,491 Eglinton Av W ,3463 Yonge Street ,0.57,1.56,2.07,534 Larence Ave W ,2300 Yonge Street co  Eglinton Avenue West ,2300 Yonge St ,1.24,1.75,1.77,2300 Yonge Street ,2300 Yonge Street ,2300 Yonge St ,1.74,1.74,1.75,1749 Avenue Road ,1749 Avenue Rd ,516 Eglinton Avenue West ,1.31,1.32,1.53,-79.415127,43.717013,8,56,https://www.zolo.ca/toronto-real-estate/49-coldstream-avenue
"2,769,000",62 Latimer Avenue,3+1,4,2500-3000,"Apr 12, 2021",2021-04-07 00:00:00.0,2021-04-12 00:00:00.0,Detached,2-Storey,Toronto,Toronto,Forest Hill North,2598000.00,3,4,1,7,2.0,Toronto C04,Nortown Foods,The Kitchen Table,Kitchen Table Grocery Stores,The Beer Store,Beer Store,LCBO,Chinese Food Gallery,Ha Long Bay Bistro,Second Cup,Hotel Gelato,The Mad Bean,The Mad Bean Coffee House,EGLINTON & BATHURST,RBC Royal Bank,YONGE & SHERWOOD,Petro-Canada,Esso,Shell,Eglinton Park,Lytton Park,Cedarvale Park,Forest Hill Library,Toronto Public Library - Northern District Branch,Toronto Public Library - Northern District Library,Avenue & Eglinton X-Ray And Ultrasound,CML HealthCare Laboratory Services,CML HealthCare Inc.,Forest Hill Pharmasave Pharmacy,Shoppers Drug Mart,Rexall Pharma Plus,Rio Can Yonge Eglinton Ctr,RioCan Yonge Eglinton Centre,Yonge Eglinton Centre,SilverCity Yonge Eglinton,Cineplex Cinemas Yonge-Eglinton,Cineplex Cinemas Yonge-Eglinton and VIP (formerly SilverCity),7Numbers,Seven Numbers Restaurant,Shoeless Joe's Sports Grill,892 Eglinton Avenue West ,389 Spadina Road ,389 Spadina Road ,0.93,1.81,1.81,529 Oakwood Ave ,529 Oakwood Avenue ,1838 Avenue Road ,2.3,2.3,2.98,525 Eglinton Avenue West ,525 Eglinton Avenue West ,518 Eglinton Avenue West ,0.21,0.25,0.25,532 Eglinton Ave W ,519 Eglinton Avenue West ,519 Eglinton Avenue West ,0.21,0.26,0.26,880 Eglinton Avenue West ,880 Eglinton Ave W ,2559 Yonge Street ,0.9,0.9,1.71,2908 Yonge Street ,381 Mount Pleasant Road ,1077 Yonge Street ,2.29,2.52,3.51,200 Eglinton Ave W ,195 Lytton Boulevard ,443 Arlington Ave ,0.94,1.24,1.8,700 Eglinton Avenue West ,40 Orchard View Boulevard ,40 Orchard View Boulevard ,0.43,1.4,1.4,491 Eglinton Av W ,2797 Bathurst St  ,491 Lawrence Avenue West ,0.3,1.31,1.91,491 Eglinton Av W ,2795 Bathur St ,393 Spadina Road ,0.31,1.31,1.8,2300 Yonge St ,2300 Yonge Street co  Eglinton Avenue West ,2300 Yonge Street ,1.43,1.44,1.47,2300 Yonge Street  ,2300 Yonge Street ,2300 Yonge Street ,km,1.47,1.47,516 Eglinton Avenue West ,516 Eglinton Avenue West ,250 Eglinton W ,0.25,0.26,0.84,-79.416487,43.704518,8,58,https://www.zolo.ca/toronto-real-estate/62-latimer-avenue
"2,050,018",145B Bannockburn Avenue,4,4,n/a,"Apr 12, 2021",2021-04-07 00:00:00.0,2021-04-12 00:00:00.0,Detached,2-Storey,Toronto,Toronto,Bedford Park-Nortown,1995000.00,4,4,1,9,3.0,Toronto C04,Pat's No Frills,No Frills,Metro,Wine Kitz,LCBO,Beer Store,Tov-Li Pizza & Falafel - South,Sea-Hi Famous Chinese Food,Umami Sushi,Starbucks Coffee,Second Cup,Starbucks,National Bank,CIBC Branch,CIBC Branch (CASH AT ATM ONLY),Bathurst And Wilson ESSO,Shell,Petro-Canada,Clanton Park,Toronto Cricket Skating and Curling Club,Don Valley Golf Course,Toronto Public Library - Barbara Frum Branch,Barbara Frum Library,Armour Heights Library,Baycrest,Baycrest Health Sciences,CML HealthCare Inc.,York Downs Pharmacy,Lawrence Heights Phamily Pharmacy,Shoppers Drug Mart,Lawrence Plaza,Lawrence Square Shopping Centre,Marshalls Lawrence Square,Cineplex Cinemas Yorkdale,Cineplex,SilverCity Yorkdale Cinemas,Timezone Bar Disco-Restaurant,PAESE Ristorante,Rossini Restaurant,270 Wilson Avenue ,270 Wilson Ave ,3090 Bathur St ,0.74,0.74,1.32,429 Wilson Avenue ,1838 Avenue Road ,1580 Avenue Road ,0.87,0.96,1.43,3519 Bathurst Street ,3645 Bathurst Street ,3459 Bathurst Street ,0.22,0.29,0.31,274 Wilson Ave ,490 Larence Ave W ,1740 Avenue Rd ,0.74,1.22,1.1,343 Wilson Ave ,418 Wilson Avenue ,418 Wilson Avenue ,0.72,0.99,0.99,3750 Bathurst ,4021 Yonge St ,901 Sheppard Avenue West ,0.7,2.46,3.02,10 Palm Drive ,141 Wilson Avenue ,4200 Yonge Street ,1.66,1.41,2.4,20 Covington Road ,20 Covington Rd ,2140 Rd Ave ,1.17,1.18,1.19,3560 Bathur St ,3560 Bathurst Street ,491 Lawrence Avenue West ,0.12,0.25,1.38,3910 Bathur St ,12 Flemington Road ,3089 Dufferin Street ,1.57,1.69,2.58,534 Larence Ave W ,700 Larence Ave W ,700 Lawrence Avenue West ,1.36,2.05,2.04,3401 Dufferin Street ,3401 Dufferin Street ,3401 Dufferin St ,1.6,1.61,1.66,3426 Bathurst Street ,3827 Bathurst Street ,1988 Avenue Road ,0.46,0.96,1.02,-79.431996,43.731282,8,60,https://www.zolo.ca/toronto-real-estate/145B-bannockburn-avenue
"1,900,000",656 Oriole Parkway,3,2,n/a,"Apr 12, 2021",2021-04-07 00:00:00.0,2021-04-12 00:00:00.0,Detached,2-Storey,Toronto,Toronto,Yonge-Eglinton,1699900.00,3,2,1,6,1.0,Toronto C03,Metro,Noah's Natural Foods,Sobeys Urban Fresh,LCBO,Beer Store,The Beer Store,Yitz's,Yitz's Delicatessen Restaurant & Catering,Kimono Japanese Grill Sushi,The Mad Bean Coffee House,The Mad Bean,Hotel Gelato,YONGE & SHERWOOD,Duca Financial Services Credit Union,Scotiabank,Petro-Canada,Esso,Shell - Bayview Avenue E. York,Eglinton Park,Lytton Park,Oriole Park,Toronto Public Library - Northern District Library,Toronto Public Library - Northern District Branch,Forest Hill Library,Avenue & Eglinton X-Ray And Ultrasound,Gamma-Dynacare Medical Laboratories,Yonge Davisville Footcare Centre,Forest Hill Pharmasave Pharmacy,Mount Pleasant Pharmacy,Shoppers Drug Mart,Rio Can Yonge Eglinton Ctr,RioCan Yonge Eglinton Centre,Yonge Eglinton Centre,SilverCity Yonge Eglinton,Cineplex Cinemas Yonge-Eglinton,Cineplex Cinemas Yonge-Eglinton and VIP (formerly SilverCity),Shoeless Joe's Sports Grill,7Numbers,Seven Numbers Restaurant,2300 Yonge St ,2395 Yonge Street ,710 Mount Pleasant Road ,0.68,0.75,1.43,1838 Avenue Road ,529 Oakwood Avenue ,529 Oakwood Ave ,2.83,3.1,3.1,346 Eglinton Avenue West ,346 Eglinton Ave W ,359 Eglinton Avenue West ,0.3,0.32,0.4,519 Eglinton Avenue West ,519 Eglinton Avenue West ,532 Eglinton Ave W ,0.66,0.66,0.69,2559 Yonge Street ,245 Eglinton Avenue ,859 Eglinton Av W ,0.95,1.41,1.64,2908 Yonge Street ,381 Mount Pleasant Road ,1800 Bayview Ave  ,1.7,1.95,2.47,200 Eglinton Ave W ,195 Lytton Boulevard ,201 Oriole Parkway ,0.14,0.82,1.26,40 Orchard View Boulevard ,40 Orchard View Boulevard ,700 Eglinton Avenue West ,0.61,0.61,1.22,491 Eglinton Av W ,1849 Yonge ,1849 Yonge Street  ,0.6,1.46,1.46,491 Eglinton Av W ,245 Eglinton Avenue East ,2345 Yonge Street ,0.61,1.43,1.42,2300 Yonge St ,2300 Yonge Street co  Eglinton Avenue West ,2300 Yonge Street ,0.67,0.67,0.7,2300 Yonge Street ,2300 Yonge Street ,2300 Yonge Street ,0.67,0.69,0.7,250 Eglinton W ,516 Eglinton Avenue West ,516 Eglinton Avenue West ,0.24,0.63,0.64,-79.407254,43.707182,8,62,https://www.zolo.ca/toronto-real-estate/656-oriole-parkway
"1,670,000",lis - 1 Harewood Avenue,4+2,2,2000-2500,"Apr 12, 2021",2021-04-07 00:00:00.0,2021-04-12 00:00:00.0,Detached,2-Storey,Toronto,Toronto,Cliffcrest,1500000.00,4,2,1,9,4.0,Toronto E08,Edible Arrangements,Bulk Barn,Annick's Gluten Free Market,The Beer Store,Grapefully Yours Ltd,Beer Store,Big Boys Burgers,Pizza Pizza,Vindaloo Cuisine,The Village Tea Room,McDonald's,Tim Hortons,CIBC Branch & ATM,RBC Royal Bank,Scotiabank,Shell,Ultramar,Pioneer Kingston Rd,Totts Tot Lot,Cathedral Bluffs Park,Bluffer's Park,Cliffcrest Library,Toronto Public Library - Cliffcrest Library,Bendale Library,Family Physician and Alpha Laboratories Inc.,Ash Medical Pharmacy,Markham Kingston Medical Centre,Shoppers Drug Mart,Rexall Pharma Plus,Ash Medical Pharmacy,Cliffcrest Plaza,Babies R Us CEDARBRAE MALL,SmartCentres Scarborough,Poetic Stone Weddings,Cineplex Odeon,Cineplex Odeon Eglinton Town Centre Cinemas,Dogfish Pub,Bluffers Restaurant,Al Mac's Bar,3110 Kingston Road  ,2422 Kingston Road ,2351 Kingston Road ,1.08,1.75,1.85,2727 Eglinton Avenue East ,3467 Kingston Road ,3205 Eglinton Avenue East ,2.42,2.48,2.96,2851 Kingston Rd ,2893 Kingston Road ,2891 Kingston Road ,0.53,0.57,0.57,2967 Kingston Road ,2 Greystone Walk Drive ,2294 Kingston Road ,0.8,1.85,2.04,2973 Kingston Road ,3090 Kingston Rd ,3041 Kingston Road ,0.83,0.95,0.95,3221 Kingston Rd ,3220 Kingston Road ,3279 Kingston ,1.51,1.55,1.7,2 Gradwell Drive ,24 Lyme Regis Crescent ,1 Brimley Road South ,0.52,0.52,1.15,2977 Kingston Rd ,3017 Kingston Road ,1515 Danforth Rd ,0.85,0.88,3.83,277 Scarboro Crescent  ,2900 Eglinton Avenue East ,3545 Kingston Road ,1.4,2.45,2.74,2999 Kingston Rd ,2447 Kingston Road  ,2900 Eglinton Avenue East ,0.86,1.59,2.45,3049 Kingston Road ,3495 Lawrnc Av E ,1900 Eglinton Avenue East ,0.86,4.49,5.08,416 Pharmacy Avenue ,22 Lebovic Ave ,22 Lebovic Ave ,4.75,4.82,4.82,7 Brimley Road South ,7 Brimley Road South ,2459 Kingston Road ,1.25,1.25,1.6,-79.4163,43.70011,8,64,https://www.zolo.ca/toronto-real-estate/1-harewood-avenue/new-lis
"1,592,000",48 Jopling Avenue N,3+1,3,1500-2000,"Apr 12, 2021",2021-04-07 00:00:00.0,2021-04-12 00:00:00.0,Detached,1 1/2 Storey,Toronto,Toronto,Islington-City Centre West,1190000.00,3,3,1,6,7.0,Toronto W08,-79.541404,43.644467,8,66,https://www.zolo.ca/toronto-real-estate/48-jopling-avenue-north,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1,500,000",6 Fallingbrook Road,3,2,n/a,"Apr 12, 2021",2021-04-07 00:00:00.0,2021-04-12 00:00:00.0,Detached,2-Storey,Toronto,Toronto,Birchcliffe-Cliffside,1299000.00,3,2,1,6,3.0,Toronto E06,Fallingbrook Market & Cafe,Valu Mart,Beach valu-mart,Beer Store The,The Beer Store,Beer Store,Vivetha Bistro,Bibiche Bistro,Ali's Tandoori Curry House,Starbucks,Remarkable Bean,Eds Real Scoop,National Bank,RBC Royal Bank,TD Canada Trust,Danforth Gas & Wash,Fas Gas Plus,Shell,The Toronto Hunt,Blantyre Park,Beaches Park,Toronto Public Library - Taylor Memorial Library,Taylor Memorial Library,Toronto Public Library - Beaches Branch,Fallingbrook Wellness Inc.,Versa Care Centre,Appletree Medical Centre,Beach valu-mart,Dyson's valu-mart,Shoppers Drug Mart,Shoppers World,Helical Piles East York,Eglinton Square Shopping Centre,Fox Theatre,Poetic Stone Weddings,Alliance Cinemas - The Beach,Fitzgerald's Public House,The Fill Station,The Fill Station & Sports Bar,158 Fallingbrook Road ,2266 Queen Street East ,2266 Queen Street East ,0.79,0.78,0.78,HenleyHenley Gardens ,3130 Danforth Avenue ,3130 Danforth Avenue ,0.75,1.99,2,2485 Queen Street East ,2326 Qun St E ,2306 Qun E ,0.48,0.54,0.61,1020 Kingston Road ,2242 Queen Street East ,2224 Queen Street East ,0.89,0.88,0.96,1089 Kingston Rd ,936 Kingston Road ,1448 Kingston Road ,0.81,1.09,1.44,3561 Danforth Avenue ,747 Pharmacy Avenue ,2424 glinton Av E ,2.07,4.89,6.35,1355 Kingston Road ,180 Fallingbrook Rd ,77 Kew Beach Avenue ,0.69,0.9,1.88,1440 Kingston Road ,1440 Kingston Road ,2161 Queen Street East ,1.43,1.44,1.86,1204 Kingston Road ,77 Main Street ,1971 Queen Street East ,0.77,1.89,2.08,2266 Queen Street East ,2266 Queen Street East ,3003 Danforth Avenue ,0.78,0.78,1.89,3003 Danforth Avenue ,3003 Danforth Avenue  ,20 Eglinton Square ,1.93,1.94,5.72,2236 Queen Street East ,416 Pharmacy Avenue ,1651 Queen Street East ,0.91,3.21,3.2,2298 Queen Street East ,2282 Queen Street East ,2282 Queen Street East ,0.63,0.71,0.71,-79.276657,43.675617,8,68,https://www.zolo.ca/toronto-real-estate/6-fallingbrook-road
"1,450,000",63 Macdonald Avenue,4+1,5,2000-2500,"Apr 12, 2021",2021-04-07 00:00:00.0,2021-04-12 00:00:00.0,Detached,2-Storey,Toronto,Toronto,Weston,1289000.00,4,5,1,9,3.0,Toronto W04,NOI AFRICAN SUPERMARKET,Leonetti's No Frills,No Frills,LCBO,Beer Store,The Beer Store,Liturgical Centre,Wendy's,Subway,Starbucks Coffee Company,Tim Hortons,DAIRY QUEEN LTD BRAZIER,Royal Bank - Jane & Macdonald,RBC Royal Bank,WESTON & LAWRENCE,Race Trac Gas,"Bestway For Imports( Vw, Audi service)",Esso,Eglinton Flats,Olympia Park,Maple Leaf Park,Weston Library,Toronto Public Library - Weston Library,Toronto Public Library - Weston Branch,Humber River Hospital,Humber River Regional Hospital,West Park Healthcare Centre,Shoppers Drug Mart,Total Health Pharmacy,La Rose Pharmacy,North York Sheridan Mall,Sport Displays,Richview Square,Kingsway Theatre,Kingsway Cafe,SilverCity Yorkdale,Grabba Pizza Restaurant & Bar,The Irish Rose Pub,Peter Gs Bar And Grill,1662 Weston Road ,1641 Jane Street ,1641 Jane St ,0.69,0.53,0.53,1618 Wilson Ave ,2625-AA Weston Road ,2625-AA Weston Road ,2,2.32,2.32,5 Pine Street ,2013 Lawrence Avenue West ,2013 Lawrence Avenue West ,0.31,0.32,0.32,130 King Street ,1890 Jane St ,1591 Weston Road ,0.59,0.77,0.87,1732 Jane Street ,1732 Jane St ,1906 Weston Road ,0.38,0.39,0.69,1745 Weston Road ,1660 Weston Road ,1890 Jane St ,0.54,0.73,0.76,101 Emmett Avenue ,50 Olympia Drive ,320 Culford Road ,1.94,1.53,1.92,2 King St ,2 King Street ,2 King Street ,0.94,0.94,0.94,200 Church Street ,200 Church St ,82 Buttonwood Avenue ,0.7,0.72,1.56,1995 Weston Rd ,1635 Larence Ave W ,140 La Rose Ave ,0.91,1.25,2.33,1700 Wilson Ave ,28 Edinborough Court ,250 Wincott Dr ,2.01,3.37,3.93,3030 Bloor Street West ,3030 Bloor Street West ,3401 Dufferin ,6.21,6.22,5.01,1677 Wilson Avenue ,1095 Weston Road ,1060 Wilson Ave ,1.81,2.56,3.67,-79.509254,43.703177,9,22,https://www.zolo.ca/toronto-real-estate/63-macdonald-avenue
"1,335,000",47 Archerhill Drive,3+2,2,n/a,"Apr 12, 2021",2021-04-07 00:00:00.0,2021-04-12 00:00:00.0,Detached,Bungalow,Toronto,Toronto,Eringate-Centennial-West Deane,1098000.00,3,2,1,6,5.0,Toronto W08,Capri Tuck Shop,West Mall Tuck Shop,Loblaws,LCBO,Wine Rack,The Beer Store,Subway,Loblaws,Badger And Firkin,The Victorian Garden Tea Room,Tim Hortons,Tim Hortons and Cold Stone Creamery,TD Canada Trust,TD Canada Trust Branch and ATM,BURNHAMTHORPE & WEST MALL,Shell,Shell Gas Bar,Saturn Shell,Capri Park,Glen Agar Park,Ravenscrest Park,Toronto Public Library - Eatonville Library,Eatonville Library,Toronto Public Library - Eatonville Branch,SPEECH ASSOCIATES - Speech Therapy GTA,Appletree Medical Centre,Islington Medical Centre & Travel Clinic,Healthplex & Pharmacy Inc,Shoppers Drug Mart,Pharmasave,Cloverdale Mall,Richview Square,Thorncrest Plaza,Kingsway Cafe,Kingsway Theatre,Cineplex Odeon Queensway Cinemas,The Wild Goose,The Vue,Rockpile Bar &Nightcub,0002  Capri Rd ,720 The West Mall ,380 The East Mall ,0.59,0.68,1.34,211 Lloyd Manor Road ,201 Lloyd Manor ,666 Burnhamthorpe Road ,2.02,2.01,2.11,452 Rathburn Road ,380 The East Mall ,555 Burnhamthorpe Rd ,0.94,1.34,1.48,313 Burnhamthorpe Rd ,201 Lloyd Manor Drive ,715 Renforth Dr ,1.45,1.93,1.68,666 Burnhamthorpe Road Unit   ,390 The East Mall Unit  ,401 The West Mall ,1.28,1.36,1.44,475 Renforth Dr ,230 Lloyd Manor Road ,677 Burnhamthorpe Rd ,1.5,2.01,2,596 The East Mall ,331 Martin Grove Rd ,170 Rathburn Road ,0.41,0.7,0.78,430 Burnhamthorpe Road ,430 Burnhamthorpe Rd ,430 Burnhamthorpe Road ,1.31,1.31,1.31,10 Four Seasons Place ,1 Eva Road   ,4 Burnhamthorpe Rd ,1.15,2.02,2.85,452 Rathburn Road ,201 Lloyd Manor Rd ,666 Burnhamthorpe Road ,0.96,1.93,2.14,250 The East Mall ,250 Wincott Dr ,1500 Islington Avenue ,2.78,2.79,2.53,3030 Bloor Street West ,3030 Bloor Street West ,1025 The Queensway ,4.19,4.21,5.55,5395 Eglinton Avenue West ,195 Galaxy Blvd ,5555 Dundas St W ,2.2,2.79,3.22,-79.562811,43.657465,9,24,https://www.zolo.ca/toronto-real-estate/47-archerhill-drive
