sold_price,address,bedNum,bathNum,sqarefootage,soldOn,List Date,Sold Date,Type,Style,Area,Municipality,Community,List Price,Bedrooms,Bathrooms,Kitchens,Rooms,Parking Total,Municipality District,Groceries #1 name,Groceries #2 name,Groceries #3 name,Liquor Store #1 name,Liquor Store #2 name,Liquor Store #3 name,Restaurants #1 name,Restaurants #2 name,Restaurants #3 name,Coffee #1 name,Coffee #2 name,Coffee #3 name,Bank #1 name,Bank #2 name,Bank #3 name,Gas Station #1 name,Gas Station #2 name,Gas Station #3 name,Park #1 name,Park #2 name,Park #3 name,Library #1 name,Library #2 name,Library #3 name,Medical Care #1 name,Medical Care #2 name,Medical Care #3 name,Pharmacy #1 name,Pharmacy #2 name,Pharmacy #3 name,Mall #1 name,Mall #2 name,Mall #3 name,Movie Theatre #1 name,Movie Theatre #2 name,Movie Theatre #3 name,Bar #1 name,Bar #2 name,Bar #3 name,Groceries #1 address,Groceries #2 address,Groceries #3 address,Groceries #1 distance,Groceries #2 distance,Groceries #3 distance,Liquor Store #1 address,Liquor Store #2 address,Liquor Store #3 address,Liquor Store #1 distance,Liquor Store #2 distance,Liquor Store #3 distance,Restaurants #1 address,Restaurants #2 address,Restaurants #3 address,Restaurants #1 distance,Restaurants #2 distance,Restaurants #3 distance,Coffee #1 address,Coffee #2 address,Coffee #3 address,Coffee #1 distance,Coffee #2 distance,Coffee #3 distance,Bank #1 address,Bank #2 address,Bank #3 address,Bank #1 distance,Bank #2 distance,Bank #3 distance,Gas Station #1 address,Gas Station #2 address,Gas Station #3 address,Gas Station #1 distance,Gas Station #2 distance,Gas Station #3 distance,Park #1 address,Park #2 address,Park #3 address,Park #1 distance,Park #2 distance,Park #3 distance,Library #1 address,Library #2 address,Library #3 address,Library #1 distance,Library #2 distance,Library #3 distance,Medical Care #1 address,Medical Care #2 address,Medical Care #3 address,Medical Care #1 distance,Medical Care #2 distance,Medical Care #3 distance,Pharmacy #1 address,Pharmacy #2 address,Pharmacy #3 address,Pharmacy #1 distance,Pharmacy #2 distance,Pharmacy #3 distance,Mall #1 address,Mall #2 address,Mall #3 address,Mall #1 distance,Mall #2 distance,Mall #3 distance,Movie Theatre #1 address,Movie Theatre #2 address,Movie Theatre #3 address,Movie Theatre #1 distance,Movie Theatre #2 distance,Movie Theatre #3 distance,Bar #1 address,Bar #2 address,Bar #3 address,Bar #1 distance,Bar #2 distance,Bar #3 distance,longitude,latitude,pageNum,iterationNum,weblink
"955,000",38 Brubeck Road,3+2,2,n/a,"Apr 01, 2021",2021-03-12 00:00:00.0,2021-04-01 00:00:00.0,Semi-Detached,Bungalow,Toronto,Toronto,Humbermede,849900.00,3,2,1,6,3.0,Toronto W05,India Bazaar,Food Basics,Drupati's Doubles & Roti Shop,The Beer Store,Beer Store,LCBO,Alberto's Trattoria,Coffee Time,Jamaica House,R Bakery,DAIRY QUEEN STORE,Tim Hortons,BMO Bank of Montreal,TD Canada Trust,Bank of Nova Scotia - Toronto - 900 Albion Road,Shell - Weston Road Weston,Shell,Husky,Rowntree Mills Park,Summerlea Park,Habitant Park,Toronto Public Library - Humber Summit Branch,Toronto Public Library - Humber Summit Library,Toronto Public Library - Humber Summit Library - Closed for Renovation,Appletree Medical Centre,Appletree Medical Group,Central Park Lodge,Shoppers Drug Mart,Rowntree Gate Pharmacy,I.D.A.,The Albion Centre,The Albion Mall,Yazzoopa,Albion Cinema,Rainbow Cinema,Rainbow Cinemas,Alberto's Trattoria,Alberto's Sports Bar And Grill,Sharks Sports Pub,2645 Islington Ave ,900 Albion Rd ,975 Albion Road ,1.08,1.26,1.23,1530 Albion Rd  ,2005 Finch Avenue West ,1 York Gate Boulevard ,km,3.38,3.47,2560 Finch W ,2516 Finch Avenue West ,2541 Finch Avenue West ,0.19,0.23,0.53,2588 Finch Avenue West ,2620 Islington Avenue ,7018 Islington Avenue ,0.28,1.27,2.38,2546 Finch Avenue West ,2574 Finch Avenue West ,900 Albion Road ,0.26,0.28,1.25,3210 Weston Rd ,1510 Albion Road ,6199 Steeles Avenue West ,1.84,1.9,2.27,155 Rowntree Mill Rd ,2 Arcot Blvd ,3383 Weston Road ,1.2,1.9,1.69,2990 Islington Avenue ,2990 Islington Avenue ,2990 Islington Avenue ,1.69,1.68,1.68,900 Albion Road ,900 Albion Road ,1148 Albion Road ,1.25,1.33,1.24,2550 Finch Ave W ,2687 Kipling Avenue ,2687 Kipling Ave  ,0.21,2.06,2.15,1530 Albion Road ,1530 Albion Road ,311-41 Markbrook Lane ,2.11,2.11,2.56,1530 Albion Rd ,500 Rexdale Boulevard ,500 Rexdale Blvd ,2.1,4.42,4.46,2560 Finch Ave W ,2560 Finch Avenue West ,7007 Islington Av ,0.19,0.27,2.34,-79.559009,43.746857,72,50,https://www.zolo.ca/toronto-real-estate/38-brubeck-road
"865,000", 20 Richardson Street,2,2,700-799,"Apr 01, 2021",2021-03-12 00:00:00.0,2021-04-01 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Waterfront Communities C8,900000.00,2,2,1,5,1.0,Toronto C08,Loblaws,Metro,Rocco's No Frills,LCBO,Steam Whistle Brewing,The Beer Store,Against the Grain Urban Tavern,Against the Grain Urban Tavern Corus Quay,Starbucks,Starbucks,Tim Hortons,Balzac's Coffee Roasters,Royal Bank Building,Scotiabank,RBC Royal Bank,Transfer Stations,Leslieville Pumps,Lake Shore & Carlaw Esso,Sugar Beach,Sherbourne Common,Toronto Sculpture Garden,City Hall Library,Toronto Public Library - City Hall Library,City 2 City Auto Transport,Patient Networks Family Medicine Walk In Clinic,St. Michael's Hospital,Infinity Health Centre,Shoppers Drug Mart,Toronto Western Hospital,Loblaws,Toronto-Dominion Centre,Toronto Eaton Centre,CF Toronto Eaton Centre,Imagine Cinemas Market Square,Elgin and Winter Garden Theatre Centre,Ed Mirvish Theatre,The Guvernment Entertainment Complex,Kool Haus,102.1 The Edge,10 Lower Jarvis Street ,80 Front Street East ,200 Front Street East ,0.16,0.52,0.66,2 Cooper Street ,255 Bremner Boulevard ,350 Queens Quay West ,0.43,1.42,1.81,25 Dockside Drive ,25 Dockside Drive ,132 Front Street East E ,0.31,0.32,0.5,132 Front Street East E ,323 Richmond Street East ,55 Mill Street ,0.5,0.87,0.9,8 King Street East ,40 King Street West ,200 Bay Street ,0.85,0.96,0.93,400 Commissioners St ,929 Queen Street East ,829 Lake Shore Boulevard East ,2.57,2.81,2.69,11 Dockside Drive ,61 Dockside Drive ,115 King St E ,0.23,0.33,0.63,100 Queen Street West ,100 Queen Street West ,100 Queen Street West ,1.46,1.46,1.51,157 Yonge Street ,30 Bond Street ,39 Lower Simcoe Street ,1.07,1.18,1.26,565 Sherbourne Street  ,399 Bathur St ,17 Leslie St ,2.8,3.13,3.64,66 ellington St W ,220 Yonge St ,220 Yonge Street ,1.05,1.33,1.38,80 Front Street East ,189 Yonge St ,244 Victoria Street ,0.52,1.19,1.39,132 Queens Quay East ,132 Quns Quay E ,25 Dockside Drive ,0.11,0.15,0.24,-79.368274,43.645093,72,52,https://www.zolo.ca/toronto-real-estate/20-richardson-street/3110
"735,000", 290 Adelaide Street W,2,1,600-699,"Apr 01, 2021",2021-03-12 00:00:00.0,2021-04-01 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Waterfront Communities C1,759000.00,2,1,1,5,0.0,Toronto C01,Fresh & Wild,Sobeys Urban Fresh Spadina,Rabba's Fine Foods,Steam Whistle Brewing,The Beer Store,Wine Rack,Hooters Downtown Toronto,Khao San Road,N'Awlins,Fresh & Wild,Brassaii,The Strathcona Hotel,RBC Royal Bank,Scotiabank,Royal Bank Building,Esso,King St Esso,Shell,Clarence Square,Clarence Square Park,Roundhouse Park,TIFF Bell Lightbox,Royal Canadian Military Institute,Toronto Public Library - City Hall Library,Emkiro Health Services | Toronto's Landmark for Healthcare™ | 📲 emkiro.ca,Infinity Health Centre,Mount Sinai Hospital,Loblaws,Toronto Western Hospital,Shoppers Drug Mart,Chinatown Centre,Toronto-Dominion Centre,Kensington Market,Scotiabank Theatre Toronto,Cineplex Cinemas Scotiabank Theatre,Toronto International Film Festival,The Ballroom,N'Awlins,Victor Restaurant,69 Spadina Avenue ,22 Fort York Boulevard ,252 Queens Quay W ,0.38,0.84,1.06,255 Bremner Boulevard ,350 Queens Quay West ,746 King Street West ,0.89,1.05,1.21,280 Adelaide Street West ,326 Adelaide West ,299 King Street West ,0.04,0.1,0.17,69 Spadina Avenue ,461 King St W ,60 York Street ,0.38,0.53,0.67,434-436 King Street West ,40 King Street West ,8 King Street East ,0.36,0.93,1.08,553 Lake Shore Boulevard West ,952 King St W ,1077 Yonge Street ,1.47,1.81,3.49,25 Clarence Square ,25 Clarence Square ,255 Bremner Blvd ,0.46,0.46,0.88,350 King Street West ,426 University Avenue ,100 Queen Street West ,0.15,0.72,0.83,70 University Avenue  ,39 Lower Simcoe Street ,600 University Avenue ,0.55,0.88,1.08,585 Queen Street West ,399 Bathur St ,901 King Street West ,0.87,1.36,1.74,222 Spadina Avenue ,66 ellington St W ,KensingtonKensington Ave ,0.65,0.77,1.06,259 Richmond Street West ,259 Richmond Street West ,350 King Street West ,0.08,0.12,0.14,145 John Street ,299 King Street West ,30 Mercer Street ,0.14,0.17,0.22,-79.390598,43.647876,72,54,https://www.zolo.ca/toronto-real-estate/290-adelaide-street-west/1501
"690,000", 386 Yonge Street,1,2,700-799,"Apr 01, 2021",2021-03-12 00:00:00.0,2021-04-01 00:00:00.0,Condo Apt,Loft,Toronto,Toronto,Bay Street Corridor,699000.00,1,2,1,5,0.0,Toronto C01,Pusateri Fruit,Rob's nofrills,Rabba Fine Foods Stores,The Beer Store,Wine Rack,LCBO,Bb33 Bistro and Brasserie,Fran's,Adega Restaurante,7 West Cafe,Holts Café,The Strathcona Hotel,Scotiabank,RBC,Royal Bank Building,Shell,Esso,King St Esso,Allan Gardens,Village of Yorkville Park,Toronto Sculpture Garden,Ryerson University Library & Archives,Ryerson University Library,City 2 City Auto Transport,Women's College Hospital,The Hospital for Sick Children,Toronto General Hospital,Shoppers Drug Mart,Loblaws,Toronto Western Hospital,Canderel College Park,CF Toronto Eaton Centre,Toronto Eaton Centre,Imagine Cinemas Carlton Cinema,Ed Mirvish Theatre,Elgin and Winter Garden Theatre Centre,Club Zanzibar,Zanzibar Tavern,KINKA IZAKAYA ORIGINAL,497 Church ,555 Sherbourne Street ,40 Asquith ,0.65,1.25,1.39,572 Church Street ,746 King Street West ,232 Dupont Street ,0.74,2.49,2.53,33 Gerrard Street West ,20 College Street ,33 Elm Street ,0.1,0.2,0.25,7 Charles Street West ,50 Bloor Street West ,60 York Street ,1.03,1.26,1.5,40 King Street West ,2 Bloor Street East ,8 King Street East ,1.2,1.25,1.22,1077 Yonge Street ,553 Lake Shore Boulevard West ,952 King St W ,2.25,2.92,3.04,19 Horticultural Avenue ,115 Cumberland Street ,115 King St E ,0.72,1.34,1.32,350 Victoria Street ,350 Victoria Street ,100 Queen Street West ,0.25,0.27,0.68,76 Grenville Street ,555 University Avenue ,200 Elizabeth Street ,0.43,0.44,0.53,565 Sherbourne Street  ,585 Queen Street West ,399 Bathur St ,1.32,2.05,1.96,777 Bay St ,220 Yonge Street ,220 Yonge St ,0.2,0.61,0.66,20 Carlton Street ,244 Victoria Street ,189 Yonge St ,0.25,0.56,0.79,359 Yonge Street ,359 Yonge Street ,398 Church Street ,0.21,0.21,0.34,-79.402535,43.738454,72,56,https://www.zolo.ca/toronto-real-estate/386-yonge-street/712
"616,000", 4968 Yonge Street,1+1,1,700-799,"Apr 01, 2021",2021-03-12 00:00:00.0,2021-04-01 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Lansing-Westgate,588800.00,1,1,1,4,1.0,Toronto C07,Spring Garden Market,Loblaws - Empress Walk,Rabba Fine Foods,Wine Rack,The Beer Store,Dionysus Wines,Moxie's Grill & Bar - Madison Centre,Moxie's Grill & Bar,Baton Rouge Restaurant,Second Cup,McDonald's,Tim Hortons,Alterna Savings,BMO Bank of Montreal,CIBC,SHELL - Bathurst Street Toronto,Shell,Bathurst And Wilson ESSO,Mel Lastman Square,Dempsey Park,Hendon Park,Toronto Public Library - North York Central Library,Toronto Public Library - North York Central Library Pop Up Location,Toronto Public Library - North York Central Library - Pop Up Branch,Toronto Cosmetic Clinic,Stem Sciences Inc,Spinal Relief Centre of Canada,North York City Centre Pharmacy,Trillium Specialty Pharmacy,North York City Center Pharmacy,Riocan Empress Walk Inc,Sheppard Centre Management Office,Bayview Village,Empress Walk,Cineplex Odeon Sheppard Cinemas,Cineplex Cinemas Yorkdale,Moxie's Grill & Bar - Madison Centre,Moxie's Grill & Bar,Bâton Rouge,63 Spring Garden Avenue ,5095 Yonge Street ,12 Harrison Garden Boulevard ,0.24,0.41,0.88,20 Church Avenue ,SheppardSheppard  Willowdale ,173 Finch Av W ,0.98,1.05,1.89,4950 Yonge St  ,4950 Yonge Street  ,5000 Yonge St ,0.05,0.07,0.1,5095 Yonge Street ,4808 Yonge Street ,5383 Yonge Street ,0.32,0.37,1.04,4900 Yonge Street ,5140 Yonge Street ,5255 Yonge St ,0.22,0.36,0.73,4926 Bathur St ,4926 Bathurst Street ,3750 Bathurst ,2.55,2.64,3.57,5100 Yonge Street ,250 Beecroft Road ,50 Hendon Avenue ,0.26,0.68,1.85,5120 Yonge Street ,5120 Yonge Street ,5120 Yonge Street ,0.33,0.33,0.33,5400 Yonge St ,77 Finch Avenue West ,53 The Links Road  ,1.05,1.62,1.76,5 Park Home Avenue Unit   ,130-5 Park Home Avenue ,130 Park Home Ave ,km,0.4,0.58,5095 Yonge St ,2 Shppard Av E ,2901 Bayview Ave ,0.34,0.44,2.2,5095 Yonge Street ,4861 Yonge Street ,3401 Dufferin Street ,0.37,0.37,5.25,4950 Yonge St  ,4950 Yonge St  ,5000 Yonge Street ,0.05,0.07,0.11,-79.412148,43.765582,72,58,https://www.zolo.ca/toronto-real-estate/4968-yonge-street/709
"605,000", 37 Four Winds Drive,3,2,1000-1199,"Apr 01, 2021",2021-03-11 00:00:00.0,2021-04-01 00:00:00.0,Condo Townhouse,Stacked Townhse,Toronto,Toronto,York University Heights,609000.00,3,2,1,6,1.0,Toronto W05,Danforth Food Market,Vito's No Frills,Vito's nofrills,LCBO,Beer Store,The Beer Store,Pizza Nova,Oishi,Tim Hortons,Tim Hortons,Starbucks,La Prep,Bank of Nova Scotia,Scotiabank,Alterna Savings,Petrocanada,Shell,SHELL - Keele Street 3330,Topcliff Park,Grandravine Park,Driftwood Park,Seneca@York Library,York Woods Library,Toronto Public Library - York Woods Library,Gamma-Dynacare Medical Laboratores,Appletree Medical Centre,Gamma-Dynacare Medical Laboratories,Keele-Sheppard Drugs,Rexall,Rexall Pharma Plus,York Lanes,Jane Finch Mall,Council York Gates Limited,AMC Interchange 30,Cineplex Cinemas Vaughan,Colossus Vaughan,Cue Billiard & Cafe The,Hoops Sports Bar & Grill,Hoops Sports Bar & Grill - North York,3701 Keele St ,3685 Keele St ,3685 Keele Street ,1.22,1.35,1.37,1 York Gate Boulevard ,2005 Finch Avenue West ,2005 Finch Ave W ,1.79,1.88,1.88,3928 Keele St ,1325 Finch Ave W ,70 The Pond Road ,0.56,0.66,0.93,70 The Pond Road ,4700 Keele S York UniversiyCenre for Film  T ,4700 Keele Street ,0.93,1.02,1.21,3809 Keele Street ,3809 Keele Street ,4700 Keele St  ,0.8,0.87,1.19,1493 Finch Avenue West ,3330 Keele Street ,3330 Keele St ,0.33,2.27,2.29,75 Topcliff Avenue ,23 Granavine Dr ,44 Tobermory Drive ,1.25,1.42,1.12,70 The Pond Road ,1785 Finch Ave W ,1785 Finch Avenue West ,0.82,0.92,0.92,1325 Finch Avenue West ,4700 Keele Street ,3695 Keele Street ,0.68,1.2,1.27,3306 Keele ,4702 Jane Street ,JaneJane Street  ,2.41,1.96,2.96,4700 Keele Street ,1911 Finch Ave W B ,1 York Gate ,1.19,1.59,1.97,30 Interchange Way ,3555 Highway  West ,3555 Hy  W ,3.9,4.55,4.55,1300 Finch Ave W ,4207 Keele St ,4207 Keele Street ,0.75,1.12,1.13,-79.496278,43.764601,72,60,https://www.zolo.ca/toronto-real-estate/37-four-winds-drive/21
"1,950,000",52 Denvale Road,4,5,2500-3000,"Apr 01, 2021",2021-03-09 00:00:00.0,2021-04-01 00:00:00.0,Detached,2-Storey,Toronto,Toronto,O'Connor-Parkview,2099000.00,4,5,1,9,4.0,Toronto E03,Sunny Foodmart,Tom's No Frills,Tom's Nofrills,LCBO,The Beer Store,Beer Store,Pizza Pizza,Jawny Bakers Restaurant,Jawny Bakers Resturant and Caters,Starbucks,Web Fusion,Tim Hortons,RBC Royal Bank,COXWELL & O`CONNOR,CIBC ATM,Shell,Fas Gas Plus,Petro-Canada,Taylor Creek Park,Monarch Park,E.T. Seton Park - North,Counterpoint Music Library Svc,Toronto Public Library - Flemingdon Park Library,Flemingdon Park Branch - Toronto Public Library,Michael Garron Hospital,Toronto East General Hospital,CML HealthCare Laboratory Services,Toronto East Pharmasave,Victoria Park Pharmacy,Shoppers Drug Mart,Eglinton Square,Eglinton Square Mall,Eglinton Square Shopping Centre,Cineplex,Cineplex Odeon Eglinton Town Centre Cinemas,Cineplex Odeon,Swiss Chalet Rotisserie & Grill,Remarks Bar and Grill,Remarks Bar & Grill,747 Don Mills Rd  ,1150 Victoria Park Avenue ,1150 Victoria Park Ave ,1.39,1.83,1.84,45 Overlea Boulevard ,380 Donlands Avenue ,380 Donlands Avenue ,2.16,2.42,2.42,796 OConnor Drive ,804 OConnor Drive ,804 OConnor Dr ,0.51,0.51,0.51,978 Coxwell Avenue ,747 Don Mills Road ,1900 OConnor Dr ,1.5,1.55,2.16,803 OConnor Drive ,1043 Coxwell Avenue ,747 Don Mills Road ,0.55,1.37,1.45,521 OConnor Drive ,747 Pharmacy Avenue ,1345 Lawrence Avenue East ,1.4,2.33,3.75,260 Dawes Road ,115 Felstead Avenue ,1100 Leslie Street ,0.71,3.3,2.64,42 Frater Avenue ,29 Saint Dennis Drive ,29 Saint Dennis Drive ,1.79,1.59,1.59,825 Coxwell Avenue ,825 Coxwell Avenue ,840 Coxwell Avenue  ,1.98,2.02,2.01,825 Coxwell Avenue ,1314 Victoria Park ,1 Eglinton Square ,2.02,1.81,2.38,1 Eglinton Square ,1 Eglinton Square  ,20 Eglinton Square ,2.3,km,2.37,22 Lebovic Avenue ,22 Lebovic Ave ,22 Lebovic Ave ,2.72,2.72,2.72,1400 OConnor Drive ,1926 Coxwell Ave ,1026 Coxwell Ave ,1.21,1.44,1.45,-79.318611,43.707096,72,62,https://www.zolo.ca/toronto-real-estate/52-denvale-road
"1,800,000",142 Gradwell Drive,4+1,4,n/a,"Apr 01, 2021",2021-03-09 00:00:00.0,2021-04-01 00:00:00.0,Detached,2-Storey,Toronto,Toronto,Cliffcrest,1800000.00,4,4,1,8,4.0,Toronto E08,Edible Arrangements,Bulk Barn,Fuyao Supermarket,Beer Store,The Beer Store,Grapefully Yours Ltd,Super Choy Restaurant,Big Boys Burgers,Vindaloo Cuisine,The Village Tea Room,McDonald's,Tim Hortons,CIBC Branch & ATM,RBC Royal Bank,Royal Bank - Kingston & Mccowan,Ultramar,Shell,Pioneer Kingston Rd,Totts Tot Lot,Anson Park,Cathedral Bluffs Park,Cliffcrest Library,Toronto Public Library - Cliffcrest Library,Bendale Library,Family Physician and Alpha Laboratories Inc.,Ash Medical Pharmacy,Best Care Village Pharmacy,Shoppers Drug Mart,Rexall Pharma Plus,Rexall,Cliffcrest Plaza,Babies R Us CEDARBRAE MALL,SmartCentres Scarborough,Poetic Stone Weddings,Cineplex Odeon,Cineplex Odeon Eglinton Town Centre Cinemas,Dogfish Pub,Bluffers Restaurant,Al Mac's Bar,3110 Kingston Road  ,2422 Kingston Road ,8 Greystone Walk Drive  ,1.07,1.56,1.45,2727 Eglinton Avenue East ,2727 Eglinton Avenue East ,3467 Kingston Road ,2.06,2.06,2.56,2825 Kingston Road ,2851 Kingston Rd ,2891 Kingston Road ,0.24,0.29,0.39,2967 Kingston Road ,2 Greystone Walk Drive ,2500 Eglinton Avenue East ,0.8,1.4,2.39,2973 Kingston Road ,3090 Kingston Rd ,3090 Kingston Road ,0.8,0.9,0.93,3220 Kingston Road ,3221 Kingston Rd ,3279 Kingston ,1.57,1.56,1.75,2 Gradwell Drive ,50 Macduff Crescent ,24 Lyme Regis Crescent ,0.73,0.84,0.97,2977 Kingston Rd ,3017 Kingston Road ,1515 Danforth Rd ,0.8,0.89,3.57,277 Scarboro Crescent ,2900 Eglinton Avenue East ,3170 Eglinton Avenue East ,1.21,2.24,2.96,2999 Kingston Rd ,2447 Kingston Road  ,2682 Eglinton Avenue East ,0.82,1.4,2.15,3049 Kingston Road ,3495 Lawrnc Av E ,1900 Eglinton Avenue East ,0.82,4.37,4.64,416 Pharmacy Avenue ,22 Lebovic Ave ,22 Lebovic Ave ,4.43,4.39,4.39,7 Brimley Road South ,7 Brimley Road South ,2459 Kingston Road ,1.5,1.5,1.42,-79.237522,43.719408,72,64,https://www.zolo.ca/toronto-real-estate/142-gradwell-drive
"872,500", 228 Queens Quay W,2,2,900-999,"Apr 01, 2021",2021-03-08 00:00:00.0,2021-04-01 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Waterfront Communities C1,900000.00,2,2,1,5,1.0,Toronto C01,Rabba's Fine Foods,Sobeys,Sobeys Urban Fresh Queens Quay,Steam Whistle Brewing,The Beer Store,LCBO,Wallymagoo's Marine Bar,Amsterdam BrewHouse,Ichiban Sushi,The Strathcona Hotel,Fresh & Wild,Brassaii,Scotiabank,Royal Bank Building,RBC Royal Bank,Esso,King St Esso,Transfer Stations,Roundhouse Park,HTO Park,Clarence Square,TIFF Bell Lightbox,Toronto Public Library - City Hall Library,City Hall Library,Infinity Health Centre,Emkiro Health Services | Toronto's Landmark for Healthcare™ | 📲 emkiro.ca,Patient Networks Family Medicine Walk In Clinic,Loblaws,Shoppers Drug Mart,Toronto Western Hospital,Toronto-Dominion Centre,Toronto Eaton Centre,CF Toronto Eaton Centre,Princess of Wales Theatre,Toronto International Film Festival,Scotiabank Theatre Toronto,Amsterdam BrewHouse,Aria Ristorante,Jack Astor's Bar & Grill,252 Queens Quay W ,207 Queens Quay West ,207 Queens Quay West ,0.19,0.22,0.24,255 Bremner Boulevard ,350 Queens Quay West ,2 Cooper Street ,0.2,0.47,0.93,245 Queens Quay West ,245 Queens Quay West ,262 Queens Quay West ,0.18,0.23,0.21,60 York Street ,69 Spadina Avenue ,461 King St W ,0.71,1.15,1.21,40 King Street West ,8 King Street East ,434-436 King Street West ,1.09,1.16,1.11,553 Lake Shore Boulevard West ,952 King St W ,400 Commissioners St ,1.37,2.32,3.89,255 Bremner Blvd ,339 Queens Quay West ,25 Clarence Square ,0.22,0.47,0.95,350 King Street West ,100 Queen Street West ,100 Queen Street West ,0.94,1.48,1.48,39 Lower Simcoe Street ,70 University Avenue  ,157 Yonge Street ,0.26,0.77,1.42,585 Queen Street West ,524 Queen Street West ,399 Bathur St ,1.69,1.75,2.38,66 ellington St W ,220 Yonge St ,220 Yonge Street ,0.89,1.61,1.65,300 King St W ,350 King Street West ,259 Richmond Street West ,0.95,0.97,1.16,245 Queens Quay West ,25 York Street ,144 Front Street West ,0.23,0.47,0.62,-79.383466,43.639594,72,66,https://www.zolo.ca/toronto-real-estate/228-queens-quay-west/2102
"485,000", 155 Legion Road,1,1,600-699,"Apr 01, 2021",2021-03-08 00:00:00.0,2021-04-01 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Mimico,495000.00,1,1,1,4,1.0,Toronto W06,Ontario Food Terminal Board,Ontario Food Terminal,Ontario Food Market,Woodman Wines & Spirits,Beer Store The,Beer Store,Thai Delite Restaurant,Rocco's Plum Tomato,Rocco's Plum Tomato Trattoria,Tim Hortons,Tom's Dairy Freeze,Birds and Beans Cafe,RBC Royal Bank,MARINA DEL REY,Bank of Montreal,Esso,Shell,Petro-Canada,Humber Bay Shores Park,Humber Bay Park West,Bell Manor Park,Humber Bay Library,Toronto Public Library - Humber Bay Library,Toronto Public Library - Mimico Centennial Library,Physioplus Health Group,Bloor West Village Women's Clinic,Kingsway Foot Clinic,Shoppers Drug Mart,Lakeshore valu-mart,Kassel's Pharmacy,Kipling Queensway Mall Dental,WIND Mobile | Humber Town,Humbertown Shopping Centre,Humber Cinemas,Cineplex Cinemas Queensway,Cineplex Cinemas Queensway & VIP,Mamma Martino's Restaurant,Mamma Martino’s Restaurant,Canadiana Restaurant,165 the Queensway ,165 The Queensway ,LakeLake Shore Boulevard West ,0.6,0.76,0.61,523 The Queensway ,LakeshoreLakeshore W  Mimico ,2458 Lake Shore Boulevard West ,0.57,1.15,1.18,170 The Queensway ,164 The Queensway ,164 The Queensway ,0.74,0.76,0.76,250 The Queensway ,630 The Queensway ,2413 Lake Shore Blvd W ,0.61,0.8,1.1,515 The Queensway ,2275 Lake Shore Boulevard West ,165 The Queensway ,0.54,0.54,0.59,2189 Lakeshore Blvd W ,680 The Queensway ,8 South Kingsway ,0.63,0.91,1.75,15 Marine Parade Drive ,2225 Lake Shore Boulevard West ,1 Bayside Lane ,1.11,1.22,1.55,200 Park Lawn Road ,200 Park Lawn Road ,47 Station Road ,0.74,0.74,1.11,2489 Bloor St W  ,2425 Bloor St W ,2917 Bloor W ,2.64,2.83,3.08,125 The Queensway ,2399 Lake Shore Boulevard West ,396 Royal York ,0.88,1.03,1.05,1255 The Queensway ,270 Kingsway ,270 S Kingsway ,2.99,4.79,4.9,2442 Bloor St W ,1025 The Queensway ,1025 The Queensway ,2.81,2.19,2.19,624 The Queensway ,624 The Queensway ,2454 Lake Shore Blvd W ,0.76,0.76,1.15,-79.484709,43.62139,72,68,https://www.zolo.ca/toronto-real-estate/155-legion-road/1112
