sold_price,address,bedNum,bathNum,sqarefootage,soldOn,List Date,Sold Date,Type,Style,Area,Municipality,Community,List Price,Bedrooms,Bathrooms,Kitchens,Rooms,Parking Total,Municipality District,Groceries #1 name,Groceries #2 name,Groceries #3 name,Liquor Store #1 name,Liquor Store #2 name,Liquor Store #3 name,Restaurants #1 name,Restaurants #2 name,Restaurants #3 name,Coffee #1 name,Coffee #2 name,Coffee #3 name,Bank #1 name,Bank #2 name,Bank #3 name,Gas Station #1 name,Gas Station #2 name,Gas Station #3 name,Park #1 name,Park #2 name,Park #3 name,Library #1 name,Library #2 name,Library #3 name,Medical Care #1 name,Medical Care #2 name,Medical Care #3 name,Pharmacy #1 name,Pharmacy #2 name,Pharmacy #3 name,Mall #1 name,Mall #2 name,Mall #3 name,Movie Theatre #1 name,Movie Theatre #2 name,Movie Theatre #3 name,Bar #1 name,Bar #2 name,Bar #3 name,Groceries #1 address,Groceries #2 address,Groceries #3 address,Groceries #1 distance,Groceries #2 distance,Groceries #3 distance,Liquor Store #1 address,Liquor Store #2 address,Liquor Store #3 address,Liquor Store #1 distance,Liquor Store #2 distance,Liquor Store #3 distance,Restaurants #1 address,Restaurants #2 address,Restaurants #3 address,Restaurants #1 distance,Restaurants #2 distance,Restaurants #3 distance,Coffee #1 address,Coffee #2 address,Coffee #3 address,Coffee #1 distance,Coffee #2 distance,Coffee #3 distance,Bank #1 address,Bank #2 address,Bank #3 address,Bank #1 distance,Bank #2 distance,Bank #3 distance,Gas Station #1 address,Gas Station #2 address,Gas Station #3 address,Gas Station #1 distance,Gas Station #2 distance,Gas Station #3 distance,Park #1 address,Park #2 address,Park #3 address,Park #1 distance,Park #2 distance,Park #3 distance,Library #1 address,Library #2 address,Library #3 address,Library #1 distance,Library #2 distance,Library #3 distance,Medical Care #1 address,Medical Care #2 address,Medical Care #3 address,Medical Care #1 distance,Medical Care #2 distance,Medical Care #3 distance,Pharmacy #1 address,Pharmacy #2 address,Pharmacy #3 address,Pharmacy #1 distance,Pharmacy #2 distance,Pharmacy #3 distance,Mall #1 address,Mall #2 address,Mall #3 address,Mall #1 distance,Mall #2 distance,Mall #3 distance,Movie Theatre #1 address,Movie Theatre #2 address,Movie Theatre #3 address,Movie Theatre #1 distance,Movie Theatre #2 distance,Movie Theatre #3 distance,Bar #1 address,Bar #2 address,Bar #3 address,Bar #1 distance,Bar #2 distance,Bar #3 distance,longitude,latitude,pageNum,iterationNum,weblink
"595,000", 58 Orchard View Boulevard,1+1,1,500-599,"Mar 08, 2021",2021-02-22 00:00:00.0,2021-03-08 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Yonge-Eglinton,599000.00,1,1,1,4,0.0,Toronto C03,Metro,Noah's Natural Foods,Sobeys Mt Pleasant,LCBO,The Beer Store,Beer Store,Sushi Garden,Mai Thai Restaurant,The Pickle Barrel,Second Cup,La Bamboche,Starbucks Coffee Co,YONGE & SHERWOOD,Duca Financial Services Credit Union,CIBC Branch (Cash at ATM only),Petro-Canada,Esso,Shell - Bayview Avenue E. York,Eglinton Park,Sheridan Nurseries Limited,Oriole Park,Toronto Public Library - Northern District Library,Toronto Public Library - Northern District Branch,Mount Pleasant Branch Library,Gamma-Dynacare Medical Laboratories,Yonge Davisville Footcare Centre,Avenue & Eglinton X-Ray And Ultrasound,Mount Pleasant Pharmacy,Shoppers Drug Mart,Forest Hill Pharmasave Pharmacy,RioCan Yonge Eglinton Centre,Rio Can Yonge Eglinton Ctr,Yonge Eglinton Centre,SilverCity Yonge Eglinton,Cineplex Cinemas Yonge-Eglinton,Cineplex,The Rose & Crown,Six Degrees Club,The Pickle Barrel | Yonge/Eglinton,2300 Yonge St ,2395 Yonge Street ,710 Mount Pleasant Road ,0.14,0.25,0.9,1838 Avenue Road ,529 Oakwood Ave ,529 Oakwood Avenue ,2.98,3.63,3.63,30 Eglinton Av W ,2364 Yonge Street ,2300 Yonge St ,0.18,0.15,0.17,2592 Yonge Street ,4 Manor Road East ,2630 Yonge St ,0.72,0.69,0.83,2559 Yonge Street ,245 Eglinton Avenue ,1820 Bayview Avenue Unit G ,0.63,0.86,1.91,2908 Yonge Street ,381 Mount Pleasant Road ,1800 Bayview Ave ,1.54,1.56,1.91,200 Eglinton Ave W ,2827 Yonge St ,201 Oriole Parkway ,0.43,1.2,1.2,40 Orchard View Boulevard ,40 Orchard View Boulevard ,599 Mount Pleasant Road ,0.05,0.05,1.1,1849 Yonge ,1849 Yonge Street  ,491 Eglinton Av W ,1.29,1.3,1.12,245 Eglinton Avenue East ,2345 Yonge Street ,491 Eglinton Av W ,0.88,0.88,1.12,2300 Yonge Street co  Eglinton Avenue West ,2300 Yonge St ,2300 Yonge Street ,0.16,0.19,0.2,2300 Yonge Street ,2300 Yonge Street ,2300 Yonge Street ,0.16,0.16,0.18,2335 Yonge Street ,2335 Yonge Street ,2300 Yonge St ,0.17,0.17,0.2,-79.400618,43.708109,245,30,https://www.zolo.ca/toronto-real-estate/58-orchard-view-boulevard/703
"559,000", 215 Fort York Boulevard,1,1,500-599,"Mar 08, 2021",2021-02-22 00:00:00.0,2021-03-08 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Niagara,559900.00,1,1,1,4,0.0,Toronto C01,Harbour Green Farms,Loblaws,Sobeys Urban Fresh Spadina,Wine Rack,LCBO,The Beer Store,Edulis Restaurant,Old York Bar Grill,Scarpetta,Starbucks,Dufflet Pastries - Downtown,Dark Horse Espresso Bar,RBC Royal Bank,Scotiabank,Royal Bank Building,King St Esso,Canadian Tire Gas TOR,Petrocanada,Coronation Park,The Toronto Inukshuk Park,Little Norway Park,TIFF Bell Lightbox,Royal Canadian Military Institute,Toronto Public Library - City Hall Library,Centre for Addiction and Mental Health,Toronto Western Hospital,Infinity Health Centre,Shoppers Drug Mart,Loblaws,Toronto Western Hospital,Chinatown Centre,Kensington Market,Toronto-Dominion Centre,Ontario Place Corporation,Toronto International Film Festival,Scotiabank Theatre Toronto,Old York Bar Grill,Thompson Toronto,Foggy Dew Irish Pub,650 Queens Quay W ,585 Queen Street West ,22 Fort York Boulevard ,0.48,1.2,0.95,746 King Street West ,415 King Street West ,350 Queens Quay West ,0.8,1.27,1.27,169 Niagara Street ,167 Niagara Street ,550 Wellington Street West ,0.62,0.63,0.74,625 King Street West ,787 Queen Street West ,684 Queen Street West ,0.87,1.12,1.14,434-436 King Street West ,40 King Street West ,8 King Street East ,1.31,2.44,2.58,952 King St W ,403 Keele Street ,90 The Queensway ,0.86,5.86,5.43,711 Lake Shore Boulevard West ,789 Lake Shore Boulevard West ,659 Queens Quay West ,0.3,0.61,0.55,350 King Street West ,426 University Avenue ,100 Queen Street West ,1.61,2.34,2.49,1001 Queen St W ,399 Bathur St ,39 Lower Simcoe Street ,1.37,1.89,1.79,901 King Street West ,585 Queen Street West ,399 Bathur St ,0.81,1.2,1.89,222 Spadina Avenue ,KensingtonKensington Ave ,66 ellington St W ,1.69,2,2.23,955 Lake Shore Boulevard West ,350 King Street West ,259 Richmond Street West ,1.16,1.55,1.71,167 Niagara Street ,550 ellington St W ,803 King Street West ,0.63,0.74,0.75,-79.404566,43.636227,245,32,https://www.zolo.ca/toronto-real-estate/215-fort-york-boulevard/2103
"1,380,000",174 Mcnicoll Avenue,3+3,2,n/a,"Mar 08, 2021",2021-02-21 00:00:00.0,2021-03-08 00:00:00.0,Detached,Bungalow,Toronto,Toronto,Hillcrest Village,1299000.00,3,2,1,7,6.0,Toronto C15,Jack's nofrills,The Source,Galati Market Fresh,The Beer Store,Beer Store The,Beer Store,Pizza Hut,Pho Vietnamese Delight,Grass Mountain Village Restaurant,Leslie Cafe,Petit Potato 大有名糖,Petit Potato,DON MILLS & FINCH,RBC Royal Bank,Royal Bank,Esso,Petro-Canada,Petro Canada,Duncan Creek Park,Cummer Park Community Centre,Cummer Park,Toronto Public Library - Hillcrest Branch,Toronto Public Library - Hillcrest Library,Hillcrest Library,Colon Cancer Canada,Treat Smart,Nymark Medical Centre,Pharma Plus,I.D.A.,Finch-Leslie Pharmacy,The Shops on Steeles and 404,Sears MARKHAM SHOPS ON STEELES,Peanut Plaza,SilverCity Fairview Mall Cinemas,Cineplex Cinemas,Cineplex Cinemas Fairview Mall,Montana's,Seneca Pub,Ten23,DonDon Mills Road ,3887 Don Mills ,5845 Leslie ,0.66,0.82,1.08,3078 Don Mills Rd ,FinchFinch E  Victoria Park ,2934 Finch Avenue East ,1.57,2.17,2.22,3555 Don Mills Road ,3555 Don Mills Road ,3555 Don Mills Road ,0.62,0.65,0.65,149 Ravel Road ,10 Ravel Road  ,10 Ravel Road  ,1.22,1.28,1.28,1510 Finch Avenue East ,1510 Finch Avenue East ,1510 Finch Avenue East ,0.72,0.75,0.75,1500 Finch Avenue East ,3075 Don Mills Road ,3075 Don Mills Road ,0.78,1.37,1.42,3700 Don Mills Road ,6000 Leslie Street ,6000 Leslie Street ,0.91,1.17,1.19,5801 Leslie Street ,5801 Leslie Street ,5801 Leslie Street ,1.04,1.05,1.05,5915 Leslie Street ,70 Castlebury Crescent ,4839 Leslie Street ,1.07,1.26,2.37,SkymarkSkymark Plaza ,3885 Don Mills Road ,149 Ravel Road ,0.64,0.88,1.21,SteelesSteeles Ave E  Don Mills Rd ,2900 Stls Av E ,3030 Don Mills Road ,1.3,1.46,1.62,1800 Sheppard Ave E y ,1800 Sheppard Avenue East Unit Y ,1800 Sheppard Avenue East Y ,2.56,2.58,2.58,2910 Stls Av E ,3030 Don Mills Road ,3100 Steeles Avenue East  ,1.37,1.57,1.84,-79.356757,43.799767,245,34,https://www.zolo.ca/toronto-real-estate/174-mcnicoll-avenue
"990,000", 689 The Queensway Avenue,3,2,1000-1199,"Mar 08, 2021",2021-02-21 00:00:00.0,2021-03-08 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Stonegate-Queensway,945000.00,3,2,1,4,0.0,Toronto W07,Cosimo's No Frills,No Frills Food Store,Costco Wholesale,The Beer Store,Great Lakes Brewery,"Great Lakes Brewery (Toronto, ON, Canada)",MR.SUB,Latina Restaurant,Grappa Ristorante,Tom's Dairy Freeze,DAIRY QUEEN LTD BRAZIER,Sanremo Bakery Inc,RBC Royal Bank,Bank of Montreal,Bmo Bank of Montreal,Esso,Petro-Canada,Petrocanada,Park Lawn Park,Reid Manor Park,Bell Manor Park,Humber Bay Library,Toronto Public Library - Humber Bay Library,Mimico Centennial Library,Kingsway Foot Clinic,Physioplus Health Group,Bloor West Village Women's Clinic,Kassel's Pharmacy,DRUGStore Pharmacy,Lakeshore valu-mart,Kipling Queensway Mall Dental,WIND Mobile | Humber Town,Humbertown Shopping Centre,Cineplex Cinemas Queensway,Cineplex Odeon Queensway Cinemas,Cineplex Cinemas Queensway & VIP,The House Of Lancaster,House of Lancaster,Momos Bistro,748 The Queensway ,748 The Queensway ,50 Queen Elizabeth Boulevard ,0.27,0.28,0.74,784 The Queensway ,30 Queen Elizabeth Boulevard ,30 Queen Elizabeth Boulevard ,0.46,0.58,0.6,702 The Queensway ,690 The Queensway ,690 The Queensway ,0.03,0.05,0.05,630 The Queensway ,831 The Queensway ,374 Royal York Road ,0.29,0.61,0.9,515 The Queensway ,165 The Queensway ,165 The Queensway ,0.8,1.16,1.2,2189 Lakeshore Blvd W  ,8 South Kingsway ,90 The Queensway ,km,2.27,2.51,340 Park Lawn Rd ,65 Reid Manor ,1 Bayside Lane ,1.26,1.37,1.35,200 Park Lawn Road ,200 Park Lawn Road ,47 Station Road ,0.81,0.81,1.39,2917 Bloor W ,2489 Bloor St W  ,2425 Bloor St W ,2.46,2.58,2.82,396 Royal York ,220 Royal York Road ,2399 Lake Shore Boulevard West ,0.81,1.61,1.61,1255 The Queensway ,270 Kingsway ,270 S Kingsway ,2.14,4.11,4.22,1025 The Queensway ,1025 The Queensway ,1025 The Queensway ,1.4,1.39,1.4,689 The Queensway ,689 The Queensway ,664 The Queensway ,0.01,0.01,0.16,-79.499656,43.626854,245,36,https://www.zolo.ca/toronto-real-estate/689-the-queensway-avenue/511
"1,560,000",57 Lambeth Square,5+1,5,n/a,"Mar 08, 2021",2021-02-20 00:00:00.0,2021-03-08 00:00:00.0,Detached,2-Storey,Toronto,Toronto,Steeles,1580000.00,5,5,1,8,6.0,Toronto E05,T&T Warden,T&T Supermarket,FooDY Mart,LCBO,Beer Store The,The Beer Store,Metro Square Cafe Restaurant,Backyard Garden Restaurant,Xin Jiang Restaurant,Tim Hortons,Green Grotto Tea Room,Cafe Green Tea Inc,Bank of Montreal-Institute for Learning,The Police Credit Union,HSBC Bank,Petro-Canada,Shell Gas Sation,Pond Bio-Fuels,Warden Park,Shawnee Park,Markham Golf Dome,Toronto Public Library - Steeles Branch,Toronto Public Library - Steeles Library,Steeles Library,MCI The Doctor's Office,Smart Health Medical Centre,St. Paul's L'Amoreaux Centre,I.D.A.,Finch-Warden Pharmacy,Shoppers Drug Mart,Metro Square Mall,J-Town,Bridlewood Mall,SilverCity Fairview Mall Cinemas,Cineplex Cinemas Fairview Mall,Cineplex Cinemas,Izakaya Ju Japanese Restaurant,Ten23,The Owl & Firkin,7070 Warden Avenue Markham ,7070 Warden Ave ,355 Bamburgh Circle ,0.91,0.93,0.83,2946 Finch E ,FinchFinch E  Victoria Park ,3078 Don Mills Rd ,2.39,2.49,3.63,3636 Steeles Avenue ,3636 Steeles Avenue East A ,3636 Steeles Avenue East ,0.35,0.4,0.41,3500 Stls Av E ,7030 Warden Avenue d ,3160 Steeles Avenue East ,0.52,0.76,0.94,3550 Pharmacy Ave ,3650 Victoria Park Ave ,3640 Victoria Park Avenue ,0.27,0.97,1.09,3700 Steeles Avenue East ,3381 Kennedy Road ,250 Shields Court ,0.7,2.29,3.03,2851 Warden Avenue ,81 Shawnee Circle ,150 Burncrest Rd ,1.66,2.11,3.03,375 Bamburgh Circle C ,375 Bamburgh Circle C ,375 Bamburgh Circle C ,0.83,0.86,0.86,325 Bamburgh Cir ,4080 Steeles Avenue East ,3333 Finch Av E ,0.78,1.74,2.55,3885 Don Mills Road ,3430 Finch E ,2794 Victoria Park Ave ,2.09,2.49,3.1,3636 Steeles Avenue East ,3160 Stls Av E ,2900 Warden Ave ,0.45,0.94,2.23,1800 Sheppard Ave E y ,1800 Sheppard Avenue East Y ,1800 Sheppard Avenue East Unit Y ,4.18,4.2,4.2,3160 Steeles Avenue East ,3100 Steeles Avenue East  ,7181 Woodbine Avenue ,0.94,1.13,1.34,-79.331259,43.814777,245,38,https://www.zolo.ca/toronto-real-estate/57-lambeth-square
"700,000", 15 Iceboat Terrace,1+1,1,600-699,"Mar 08, 2021",2021-02-20 00:00:00.0,2021-03-08 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Waterfront Communities C1,728800.00,1,1,1,4,1.0,Toronto C01,Sobeys Urban Fresh Spadina,Harbour Green Farms,Fresh & Wild,LCBO,The Beer Store,Wine Rack,Hunters Landing,Le Sélect Bistro,Marben,Brassaii,Starbucks,Fresh & Wild,RBC Royal Bank,Scotiabank,Royal Bank Building,King St Esso,Leslieville Pumps,Transfer Stations,Canoe Landing,Victoria Memorial Park,Toronto Music Garden,TIFF Bell Lightbox,Royal Canadian Military Institute,City Hall Library,Infinity Health Centre,Emkiro Health Services | Toronto's Landmark for Healthcare™ | 📲 emkiro.ca,Toronto Western Hospital,Loblaws,Shoppers Drug Mart,Toronto Western Hospital,Chinatown Centre,Kensington Market,Toronto-Dominion Centre,Toronto International Film Festival,Scotiabank Theatre Toronto,Princess of Wales Theatre,Marben,C Lounge,Eddison's,22 Fort York Boulevard ,650 Queens Quay W ,69 Spadina Avenue ,0.23,0.55,0.61,415 King Street West ,350 Queens Quay West ,746 King Street West ,0.58,0.68,0.73,82 Fort York Boulevard ,432 ellington St W ,488 ellington St W ,0.06,0.35,0.35,461 King St W ,625 King Street West ,69 Spadina Avenue ,0.51,0.53,0.61,434-436 King Street West ,40 King Street West ,8 King Street East ,0.61,1.7,1.83,952 King St W ,929 Queen Street East ,400 Commissioners St ,1.22,5.05,4.91,95 Fort York Blvd ,10 Niagara Street ,479 Queens Quay West ,0.16,0.36,0.42,350 King Street West ,426 University Avenue ,100 Queen Street West ,0.87,1.66,1.76,39 Lower Simcoe Street ,70 University Avenue  ,399 Bathur St ,1.09,1.22,1.62,585 Queen Street West ,901 King Street West ,399 Bathur St ,0.83,1.15,1.62,222 Spadina Avenue ,KensingtonKensington Ave ,66 ellington St W ,1.16,1.56,1.48,350 King Street West ,259 Richmond Street West ,300 King St W ,0.82,1,0.96,488 Wellington Street West ,456 ellington St W  ,456 Wellington Street West ,0.32,km,0.37,-79.39681,43.640528,245,40,https://www.zolo.ca/toronto-real-estate/15-iceboat-terrace/2307
"550,000", 22 Olive Avenue,1+1,1,600-699,"Mar 08, 2021",2021-02-20 00:00:00.0,2021-03-08 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Willowdale East,538888.00,1,1,1,4,2.0,Toronto C14,PureCell Natural Food,Metro,Metro (Metro),Wine Rack,LCBO,Liquor Control Board Of Ontario,Pho Vietnamese Delight,Wild Wing,NeaGoHyang,Cafe Princess,Starbucks,Cafe Le Monde,Bank of Nova Scotia,RBC Royal Bank,YONGE & FINCH,SHELL - Bathurst Street Toronto,Shell,Steeles And Laureleaf ESSO,Hendon Park,Dempsey Park,Mel Lastman Square,North York Central Library - Toronto Public Library,Toronto Public Library - North York Central Library - Pop Up Branch,Toronto Public Library - Pop-Up Branch at North York Central Library,Toronto Cosmetic Clinic,CML HealthCare Inc.,Stem Sciences Inc,Shoppers Drug Mart,Northtown Way Pharmacy,North York City Centre Pharmacy,Riocan Empress Walk Inc,Super Khorak,Sheppard Centre Management Office,Empress Walk,Cineplex Odeon Sheppard Cinemas,Imagine Cinemas,Twister Karaoke,Puck 'N Wings,St Louis Bar & Grill,5418 Yonge Street  ,20 Church Avenue ,20 Church Avenue ,0.44,0.6,0.6,20 Church Avenue ,5997 Yonge Street ,5995 Yonge St ,0.59,1.08,1.09,5533 Yonge Street ,5505 Yonge Street ,5582 Yonge Street ,0.13,0.16,0.13,5590 Yonge St ,5650 Yonge St  ,5418 Yonge Street ,0.14,0.18,0.45,5607 Yonge Street ,5700 Yonge Street ,5700 Yonge Street  ,0.12,0.29,0.28,4926 Bathur St ,4926 Bathurst Street ,1505 Stls Av E ,2.42,2.45,3.71,50 Hendon Avenue ,250 Beecroft Road ,5100 Yonge Street ,0.55,1.08,1.31,5120 Yonge Street ,5120 Yonge Street ,5120 Yonge Street ,1.21,1.26,1.26,5400 Yonge St ,YongeYonge Street ,77 Finch Avenue West ,0.52,0.55,0.67,5576 Yonge Street ,10 Northtown Way ,5 Park Home Avenue Unit  ,0.14,0.39,1.17,5095 Yonge St ,6125 Yonge ,2 Shppard Av E ,1.22,1.46,2,5095 Yonge Street ,4861 Yonge Street ,1 Promenade Circle ,1.2,1.91,4.33,5586 Yonge St ,5625 Yonge Street ,5307 Yonge St ,0.14,0.16,0.69,-79.41425,43.778938,245,44,https://www.zolo.ca/toronto-real-estate/22-olive-avenue/206
"2,100,000",35 Christine Crescent,3+2,3,n/a,"Mar 08, 2021",2021-02-19 00:00:00.0,2021-03-08 00:00:00.0,Detached,Bungalow,Toronto,Toronto,Willowdale West,2138000.00,3,3,1,8,4.0,Toronto C07,Healthy Planet - Health Food Store,Metro (Metro),Metro,Dionysus Wines,Wine Rack,Wine Kitz,Wimpys Diner,China Court Express,Mr Combo,Happy Bagel Bakery,Tim Hortons,Cafe Le Monde,BATHURST & SHEPPARD,RBC Royal Bank,CIBC Branch & ATM,SHELL - Bathurst Street Toronto,Shell,SHELL - Shell Sheppard Ave West,Earl Bales Park,Antibes Park,Dempsey Park,Toronto Public Library - Centennial Library,Toronto Public Library - Centennial Branch,Centennial Library,Creating Power,Codsell Medical Clinic,CML HealthCare Inc.,Medical Pharmacy,The Medicine Shoppe Pharmacy,Medicine Shoppe Pharmacy The,Riocan Empress Walk Inc,Sheppard Centre Management Office,Super Khorak,Empress Walk,Cineplex Odeon Sheppard Cinemas,Cineplex Cinemas Yorkdale,Belle Bar and Restaurant,Twister Karaoke,Puck 'N Wings,588 Sheppard Ave West ,600 Sheppard Avenue West ,600 Sheppard Avenue West ,0.87,0.89,0.89,173 Finch Av W ,20 Church Avenue ,429 Wilson Avenue ,1.54,2.31,3.11,590 Sheppard Avenue West ,554 Sheppard Avenue West ,568 Sheppard Ave W ,0.85,0.88,0.89,4949 Bathurst Street ,515 Drewry Ave ,5418 Yonge Street ,1.21,2.01,2.25,4401 Bathurst Street ,4401 Bathurst Street ,4927 Bathurst Street ,0.89,0.89,1.13,4926 Bathur St ,4926 Bathurst Street ,908 Sheppard Ave W ,1.04,1.16,2.05,4169 Bathurst Street ,109 Antibes Drive ,250 Beecroft Road ,1.36,1.9,1.74,578 Finch Avenue West ,578 Finch Avenue West ,578 Finch Avenue West ,1.39,1.39,1.4,263 Park Home Avenue ,1 Codsell Ave ,4430 Bathurst St  ,0.35,0.61,0.75,4430 Bathurst Street ,4256 Bathurst Street ,4256 Bathurst Street ,0.78,1.4,1.41,5095 Yonge St ,2 Shppard Av E ,6125 Yonge ,2.1,2.18,3.51,5095 Yonge Street ,4861 Yonge Street ,3401 Dufferin Street ,2.13,2.19,4.22,4949 Bathurst Street ,5586 Yonge St ,5625 Yonge Street ,1.22,2.48,2.59,-79.438004,43.764057,245,46,https://www.zolo.ca/toronto-real-estate/35-christine-crescent
"1,150,000", 300 Bloor Street E,1+1,2,1000-1199,"Mar 08, 2021",2021-02-19 00:00:00.0,2021-03-08 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Rosedale-Moore Park,1150000.00,1,2,1,5,1.0,Toronto C09,Rob's nofrills,Rabba Fine Foods Stores,Pusateri Fruit,The Beer Store,LCBO,Wine Rack,Nijo Japanese Restaurant,Subway Sandwiches,Taste Of Nature,7 West Cafe,Holts Café,Golden Mint Coffee & Tea Co,Manulife Financial,Bank of Nova Scotia,RBC Royal Bank,Shell,Esso,Leslieville Pumps,Rosedale Park,Allan Gardens,Village of Yorkville Park,Gerstein Centre,Canadian Lesbian And Gay Archives,Toronto Reference Library,The Salvation Army Grace Hospital,START - Stress Trauma Anxiety Rehabilitation Clinic,Women's College Hospital,Shoppers Drug Mart,Marshall's Drug Store,St Clair & Avenue Compounding Pharmacy,Hudson's Bay Shopping Centre,Canderel College Park,Hazelton Lanes Shopping Centre,Panasonic Theatre,Cineplex Cinemas Varsity and VIP,Imagine Cinemas Carlton Cinema,The Spotted Dick,The Keg Mansion,Brass Rail Tavern,555 Sherbourne Street ,40 Asquith ,497 Church ,0.44,0.43,0.76,572 Church Street ,10 Scrivener Square ,81 Saint Clair Avenue East ,0.66,1.3,2.06,345 Bloor Street East ,366 Bloor Street East ,380 a Bloor W ,0.08,0.15,0.18,7 Charles Street West ,50 Bloor Street West ,911 Yonge ,0.68,0.76,0.78,200 Bloor Street East ,160 Bloor Street East ,2 Bloor E ,0.23,0.26,0.55,1077 Yonge Street ,381 Mount Pleasant Road ,929 Queen Street East ,1.17,3,3.37,20 Scholfield Ave ,19 Horticultural Avenue ,115 Cumberland Street ,1.22,1.2,0.96,100 Charles Street East ,34 Isabella St ,789 Yonge St ,0.26,0.56,0.55,650 Church Street ,32 Park Rd ,76 Grenville Street ,0.34,0.43,1.33,565 Sherbourne Street  ,412 Summerhill Avenue ,200 St Clair Avenue West  ,0.39,1.59,2.45,20 Bloor Street East ,777 Bay St ,87 Avenue Rd ,0.51,1.21,1.25,651 Yonge Street ,55 Bloor Street West ,20 Carlton Street ,0.65,0.76,1.17,81 Bloor Street East ,515 Jarvis Street ,701 Yonge ,0.44,0.59,0.62,-79.379905,43.672161,245,48,https://www.zolo.ca/toronto-real-estate/300-bloor-street-east/2910
"1,120,000", 20 Shore Breeze Drive,2+1,2,800-899,"Mar 08, 2021",2021-02-19 00:00:00.0,2021-03-08 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Mimico,1188888.00,2,2,1,4,1.0,Toronto W06,Ontario Food Market,Hasty Market,Sobeys – Queensway,Woodman Wines & Spirits,Beer Store The,Beer Store,Eden Trattoria,Rocco Restaurant & Bar,Subway,Tim Hortons,Birds and Beans Cafe,Birds & Beans Coffee,MARINA DEL REY,Bmo Bank of Montreal,Bank of Montreal,Esso,Petro-Canada,Petrocanada,Humber Bay Park East,Humber Bay Butterfly Habitat,Humber Bay Shores Park,Humber Bay Library,Toronto Public Library - Humber Bay Library,Toronto Public Library - Mimico Centennial Branch,Physioplus Health Group,Bloor West Village Women's Clinic,Gamma-Dynacare Laboratories,Shoppers Drug Mart,Lakeshore valu-mart,DRUGStore Pharmacy,Kipling Queensway Mall Dental,Dufferin Mall,Showcase,Humber Cinemas,Cineplex Cinemas Queensway,Cineplex Cinemas Queensway & VIP,Eden Trattoria,Rocco Restaurant & Bar,Canadiana Restaurant,LakeLake Shore Boulevard West ,2083 Lake Shore Boulevard West ,125 The Queensway ,0.14,0.75,0.8,523 The Queensway ,LakeshoreLakeshore W  Mimico ,2458 Lake Shore Boulevard West ,1.1,1.37,1.42,58 Marine Parade Dr ,2083 Lake Shore Blvd W ,125 The Queensway Unit D ,0.44,0.74,0.78,250 The Queensway ,2413 Lake Shore Blvd W ,2413 Lake Shore Boulevard West ,1.02,1.31,1.31,2275 Lake Shore Boulevard West ,165 The Queensway ,165 The Queensway ,0.68,0.78,0.83,2189 Lakeshore Blvd W ,8 South Kingsway ,90 The Queensway ,0.13,1.48,1.58,100 Humber Bay Park Rd W ,HumberHumber Bay Park East ,15 Marine Parade Drive ,0.42,0.42,0.56,200 Park Lawn Road ,200 Park Lawn Road ,47 Station Road ,1.24,1.24,1.54,2489 Bloor St W  ,2425 Bloor St W ,27 Roncesvalles av   ,2.76,2.88,3.2,125 The Queensway ,2399 Lake Shore Boulevard West ,220 Royal York Road ,0.82,1.26,1.9,1255 The Queensway ,900 Dufferin St ,900 Dufferin Street ,3.74,5.04,5.07,2442 Bloor St W ,1025 The Queensway ,1025 The Queensway ,2.9,2.94,2.94,58 Marine Parade Dr ,2083 Lake Shore Boulevard West ,2454 Lake Shore Blvd W ,0.44,0.75,1.37,-79.4163,43.70011,245,50,https://www.zolo.ca/toronto-real-estate/20-shore-breeze-drive/3107
