sold_price,address,bedNum,bathNum,sqarefootage,soldOn,List Date,Sold Date,Type,Style,Area,Municipality,Community,List Price,Bedrooms,Bathrooms,Kitchens,Rooms,Parking Total,Municipality District,Groceries #1 name,Groceries #2 name,Groceries #3 name,Liquor Store #1 name,Liquor Store #2 name,Liquor Store #3 name,Restaurants #1 name,Restaurants #2 name,Restaurants #3 name,Coffee #1 name,Coffee #2 name,Coffee #3 name,Bank #1 name,Bank #2 name,Bank #3 name,Gas Station #1 name,Gas Station #2 name,Gas Station #3 name,Park #1 name,Park #2 name,Park #3 name,Library #1 name,Library #2 name,Library #3 name,Medical Care #1 name,Medical Care #2 name,Medical Care #3 name,Pharmacy #1 name,Pharmacy #2 name,Pharmacy #3 name,Mall #1 name,Mall #2 name,Mall #3 name,Movie Theatre #1 name,Movie Theatre #2 name,Movie Theatre #3 name,Bar #1 name,Bar #2 name,Bar #3 name,Groceries #1 address,Groceries #2 address,Groceries #3 address,Groceries #1 distance,Groceries #2 distance,Groceries #3 distance,Liquor Store #1 address,Liquor Store #2 address,Liquor Store #3 address,Liquor Store #1 distance,Liquor Store #2 distance,Liquor Store #3 distance,Restaurants #1 address,Restaurants #2 address,Restaurants #3 address,Restaurants #1 distance,Restaurants #2 distance,Restaurants #3 distance,Coffee #1 address,Coffee #2 address,Coffee #3 address,Coffee #1 distance,Coffee #2 distance,Coffee #3 distance,Bank #1 address,Bank #2 address,Bank #3 address,Bank #1 distance,Bank #2 distance,Bank #3 distance,Gas Station #1 address,Gas Station #2 address,Gas Station #3 address,Gas Station #1 distance,Gas Station #2 distance,Gas Station #3 distance,Park #1 address,Park #2 address,Park #3 address,Park #1 distance,Park #2 distance,Park #3 distance,Library #1 address,Library #2 address,Library #3 address,Library #1 distance,Library #2 distance,Library #3 distance,Medical Care #1 address,Medical Care #2 address,Medical Care #3 address,Medical Care #1 distance,Medical Care #2 distance,Medical Care #3 distance,Pharmacy #1 address,Pharmacy #2 address,Pharmacy #3 address,Pharmacy #1 distance,Pharmacy #2 distance,Pharmacy #3 distance,Mall #1 address,Mall #2 address,Mall #3 address,Mall #1 distance,Mall #2 distance,Mall #3 distance,Movie Theatre #1 address,Movie Theatre #2 address,Movie Theatre #3 address,Movie Theatre #1 distance,Movie Theatre #2 distance,Movie Theatre #3 distance,Bar #1 address,Bar #2 address,Bar #3 address,Bar #1 distance,Bar #2 distance,Bar #3 distance,longitude,latitude,pageNum,iterationNum,weblink
"999,000",23 Blossom Crescent,5+1,3,n/a,"Mar 17, 2021",2021-03-15 00:00:00.0,2021-03-17 00:00:00.0,Semi-Detached,Backsplit 5,Toronto,Toronto,Glenfield-Jane Heights,898000.00,5,3,2,10,5.0,Toronto W05,Asian Food Centre Ltd.,Asian Food Centre,Asian Food,Beer Store,The Beer Store,LCBO,Jane Finch Community Ministry,Pizza Hut,Salam Social Club,McDonald's,Cafe Mondiale,Tim Hortons,Bank of Nova Scotia,CIBC Branch & ATM,CIBC Branch (Cash at ATM only),Esso,Shell - Weston Road Weston,Petrocanada,Silvio Colella Park,Oakdale Park,Habitant Park,Jane/Sheppard Library,Toronto Public Library,Toronto Public Library - Woodview Park Library,Humber River Hospital,Apotex Inc.,Gamma-Dynacare Medical Laboratories,Rexall Pharma Plus,Rexall,Walmart Pharmacy,Council York Gates Limited,Jane Finch Mall,North York Sheridan Mall,AMC Interchange 30,Colossus Vaughan Cinemas,Cineplex Cinemas Vaughan,Salam Social Club,Panafest Bar & Grill,Las Brisas Del Mar,308 Eddystone Avenue ,308 Eddystone Avenue ,308 Eddystone ,0.1,0.13,0.14,2005 Finch Avenue West ,2005 Finch Ave W ,1 York Gate Boulevard ,0.99,1,1.22,36 Marsh Grass Way ,1949 Finch Avenue West ,120 Norfinch Drive ,0.59,0.99,1.07,1831 Finch Avenue West ,1947 Sheppard Av W ,3514 Weston Rd ,1.29,1.39,1.52,2780 Jane Street ,3863 Jane Street ,2516 Jane Street ,0.68,1.07,1.29,2669 Jane ,3210 Weston Rd ,1493 Finch Avenue West ,1.4,1.63,2.45,20 Laura Road ,350 Grandravine Drive ,3383 Weston Road ,1.1,0.89,1.11,1906 Sheppard Ave W ,1906 Sheppard Avenue West ,16 Bradstock Road ,1.31,1.48,1.49,2111 Finch Avenue West ,200 Barmac Dr ,3695 Keele Street  ,0.71,2.51,km,JaneJane Street ,4702 Jane Street ,2202 Jane Street ,1.36,2.36,3.13,1 York Gate ,1911 Finch Ave W B ,1700 Wilson Ave ,0.99,1.17,3.21,30 Interchange Way ,3555 Hy  W ,3555 Highway  West ,4.56,4.7,4.71,120 Norfinch Drive ,2708 Jane St ,24 Rivalda Rd ,1.07,1.03,1.58,-79.524404,43.748593,174,48,https://www.zolo.ca/toronto-real-estate/23-blossom-crescent
"945,000",24 Elana Drive,3+1,2,1100-1500,"Mar 17, 2021",2021-03-15 00:00:00.0,2021-03-17 00:00:00.0,Semi-Detached,Bungalow-Raised,Toronto,Toronto,Glenfield-Jane Heights,799000.00,3,2,1,6,3.0,Toronto W05,Asian Food Centre Ltd.,Asian Food Centre,Asian Food,Beer Store,The Beer Store,LCBO,Pizza Hut,Jane Finch Community Ministry,McDonald's,McDonald's,Cafe Mondiale,Tim Hortons,CIBC Branch & ATM,Bank of Nova Scotia,RBC Royal Bank,Esso,Petrocanada,Petro-Canada,Oakdale Park,Topcliff Park,Driftwood Park,Toronto Public Library - York Woods Library,York Woods Library,Jane/Sheppard Library,Humber River Hospital,Apotex Inc.,Gamma-Dynacare Medical Laboratories,Shoppers Drug Mart,Rexall,Rexall Pharma Plus,Council York Gates Limited,Jane Finch Mall,York Lanes,AMC Interchange 30,Colossus Vaughan Cinemas,Colossus Vaughan,Salam Social Club,Panafest Bar & Grill,Canlan Ice Sports,308 Eddystone Avenue ,308 Eddystone Avenue ,308 Eddystone ,0.8,0.83,0.85,2005 Finch Avenue West ,2005 Finch Ave W ,1 York Gate Boulevard ,0.22,0.23,0.47,1949 Finch Avenue West ,36 Marsh Grass Way ,1831 Finch Ave W ,0.21,0.37,0.37,1831 Finch Avenue West ,1947 Sheppard Av W ,70 The Pond Road ,0.53,1.77,2.48,3863 Jane Street ,2780 Jane Street ,4720 Jane Street ,0.31,0.74,1.69,2669 Jane ,1493 Finch Avenue West ,1493 Finch Avenue West ,1.79,1.76,1.77,350 Grandravine Drive ,75 Topcliff Avenue ,44 Tobermory Drive ,0.87,0.85,1.08,1785 Finch Avenue West ,1785 Finch Ave W ,1906 Sheppard Ave W ,1.09,1.09,1.66,2111 Finch Avenue West ,200 Barmac Dr ,3695 Keele Street ,0.52,2.45,2.5,3975 Jane St ,4702 Jane Street ,JaneJane Street  ,0.4,1.67,1.76,1 York Gate ,1911 Finch Ave W B ,4700 Keele Street ,0.28,0.41,2.62,30 Interchange Way ,3555 Hy  W ,3555 Hy  W ,3.97,4.23,4.24,120 Norfinch Drive ,2708 Jane St ,989 Murray Ross Parkway ,0.79,1.36,2.27,-79.519098,43.75473,174,50,https://www.zolo.ca/toronto-real-estate/24-elana-drive
"915,000",46 Forest Point Drive,3+1,3,n/a,"Mar 17, 2021",2021-03-15 00:00:00.0,2021-03-17 00:00:00.0,Detached,3-Storey,Toronto,Toronto,Mount Dennis,799000.00,3,3,1,9,2.0,Toronto W04,NOI AFRICAN SUPERMARKET,Leonetti's No Frills,Food Basics,The Beer Store,Beer Store,LCBO,Maye Restaurant & Cafe,Dairy Queen,Fish Palace Restaurant,Dairy Queen,DAIRY QUEEN LTD BRAZIER,Tim Hortons,Bank of Nova Scotia,Royal Bank - Jane & Macdonald,RBC Royal Bank,"Bestway For Imports( Vw, Audi service)",Race Trac Gas,Esso,Scarlett Woods Golf Course,Eglinton Flats,Scarlett Heights Park,Toronto Public Library - Mount Dennis Library,Mount Dennis Library,Toronto Public Library - Weston Branch,West Park Healthcare Centre,Humber River Hospital,Humber River Regional Hospital,Total Health Pharmacy,Shoppers Drug Mart,La Rose Pharmacy,Sport Displays,North York Sheridan Mall,Humbertown Shopping Centre,Kingsway Theatre,Kingsway Cafe,Humber Cinemas,The Irish Rose Pub,Grabba Pizza Restaurant & Bar,Wild Wing,1662 Weston Road ,1641 Jane Street ,853 Jane Street ,0.73,1.16,1.81,3524 Dundas St W ,3524 Dundas Street West ,1618 Wilson Ave ,3.06,3.1,3.36,1562 Weston Road ,1591 Weston Road ,1356 Weston Rd ,0.4,0.49,0.48,1591 Weston Road ,1591 Weston Road ,500 Trethewey Dr ,0.49,0.51,1.42,1542 Jane Street ,1732 Jane Street ,1732 Jane St ,0.76,1.46,1.46,1660 Weston Road ,1745 Weston Road ,280 Scarlett Rd ,0.67,0.94,1.19,1000 Jane Street ,3601 Eglinton Avenue West ,24 Fontenay Court ,0.99,0.95,1.09,1123 Weston Road ,1123 Weston Road ,2 King Street ,1.44,1.44,1.72,82 Buttonwood Avenue ,200 Church Street ,200 Church St ,0.26,2.07,2.09,1635 Larence Ave W ,1995 Weston Rd ,140 La Rose Ave ,1.78,1.68,1.67,28 Edinborough Court ,1700 Wilson Ave ,270 S Kingsway ,2.08,3.38,3.47,3030 Bloor Street West ,3030 Bloor Street West ,2442 Bloor St W ,4.9,4.92,4.93,1095 Weston Road ,1677 Wilson Avenue ,2561 Saint Clair Avenue West ,1.51,3.19,3.02,-79.504762,43.690601,174,52,https://www.zolo.ca/toronto-real-estate/46-forest-point-drive
"845,000", 763 Bay Street,1+1,1,700-799,"Mar 17, 2021",2021-03-15 00:00:00.0,2021-03-17 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Bay Street Corridor,699000.00,1,1,1,5,1.0,Toronto C01,Pusateri Fruit,Rabba Fine Foods Stores,Pusateri's Fine Foods,The Beer Store,LCBO,Wine Rack,Fran's,Bb33 Bistro and Brasserie,Courtyard Toronto Downtown,7 West Cafe,Holts Café,The Strathcona Hotel,RBC,Bank of Nova Scotia,Manulife Financial,Shell,Esso,King St Esso,Allan Gardens,Village of Yorkville Park,Toronto Sculpture Garden,Ryerson University Library & Archives,Ryerson University Library,Canadian Music Centre,Women's College Hospital,The Hospital for Sick Children,Toronto General Hospital,Shoppers Drug Mart,Loblaws,Toronto Western Hospital,Canderel College Park,CF Toronto Eaton Centre,Toronto Eaton Centre,Imagine Cinemas Carlton Cinema,Ed Mirvish Theatre,Panasonic Theatre,Club Zanzibar,Zanzibar Tavern,KINKA IZAKAYA ORIGINAL,497 Church ,40 Asquith ,57 Yorkville Avenue ,0.67,1.32,1.31,572 Church Street ,232 Dupont Street ,746 King Street West ,0.73,2.37,2.42,20 College Street ,33 Gerrard Street West ,475 Yonge Street ,0.16,0.22,0.27,7 Charles Street West ,50 Bloor Street West ,60 York Street ,0.94,1.16,1.57,2 Bloor Street East ,160 Bloor Street East ,200 Bloor Street East ,1.17,1.25,1.26,1077 Yonge Street ,553 Lake Shore Boulevard West ,952 King St W ,2.16,2.91,2.96,19 Horticultural Avenue ,115 Cumberland Street ,115 King St E ,0.86,1.22,1.46,350 Victoria Street ,350 Victoria Street ,20 Saint Joseph St ,0.41,0.43,0.68,76 Grenville Street ,555 University Avenue ,200 Elizabeth Street ,0.26,0.38,0.4,565 Sherbourne Street  ,585 Queen Street West ,399 Bathur St ,1.36,1.97,1.83,777 Bay St ,220 Yonge Street ,220 Yonge St ,0.22,0.73,0.78,20 Carlton Street ,244 Victoria Street ,651 Yonge Street ,0.32,0.7,0.88,359 Yonge Street ,359 Yonge Street ,398 Church Street ,0.37,0.37,0.49,-79.385216,43.65999,174,54,https://www.zolo.ca/toronto-real-estate/763-bay-street/4510
"800,000", 2 Sonic Way,3,2,1000-1199,"Mar 17, 2021",2021-03-15 00:00:00.0,2021-03-17 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Flemingdon Park,699900.00,3,2,1,5,1.0,Toronto C11,Real Canadian Superstore,Sunny Foodmart,Metro (Metro),LCBO,Amsterdam Brewery,Eurovintage International Inc,Real Canadian Superstore,Subway,McDonald's,Web Fusion,McDonald's - Corporate Office,McDonald's,CIBC ATM,OVERLEA & THORNCLIFFE PARK,TD Bank Financial Group,Shell,Esso,Petro-Canada,E.T. Seton Park - North,Sunnybrook Park,Edwards Gardens,Toronto Public Library,Toronto Public Library - Flemingdon Park Library,Flemingdon Park Branch - Toronto Public Library,Cibo,Motion Specialties Incorporated,KMH Cardiology & Diagnostic Centres,Don Mills & Lawrence Pharmacy,Shoppers Drug Mart,Loblaw pharmacy,Shops at Don Mills,East York Town Centre,CF Shops at Don Mills,CF Shops at Don Mills,Cineplex,Cineplex Odeon Eglinton Town Centre Cinemas,Bier Markt,Bier Markt Don Mills,JOEY,825 Don Mills Rd ,747 Don Mills Rd  ,1050 Don Mills Road ,0.36,0.66,1.71,45 Overlea Boulevard ,45 Esandar Drive ,1315 Lawrnc Av E ,1.64,2.15,2.6,825 Don Mills Rd ,751 Don Mills Road ,747 Don Mills Road ,0.36,0.59,0.59,747 Don Mills Road ,1 McDonalds Place ,45 Overlea Boulevard  ,0.65,1.1,1.69,747 Don Mills Road ,65 Overlea Boulevard ,45 Overlea Blvd ,0.65,1.46,1.74,521 OConnor Drive ,800 Lawrnc Av E ,1345 Lawrence Avenue East ,2.51,2.3,2.74,1100 Leslie Street ,1132 Leslie Street ,777 Lawrence Avenue East ,1.03,1.89,2.38,29 Dennis Dr St ,29 Saint Dennis Drive ,29 Saint Dennis Drive ,0.45,0.45,0.45,1131AA Leslie Street  ,82 Carnforth Road ,1310 Don Mills Road  ,1.22,2.44,3.05,895 Lawrnc E ,51 Underhill Dr ,11 Redway Road ,2,3,2.92,1090 Don Mills Rd ,45 Overlea Boulevard ,1090 Don Mills Road ,1.71,1.69,1.98,1090 Don Mills Road ,22 Lebovic Avenue ,22 Lebovic Ave ,1.97,3.6,3.6,7 ONeill Road ,7 ONeill Rd ,15 ONeill Road ,1.69,1.71,1.73,-79.4163,43.70011,174,56,https://www.zolo.ca/toronto-real-estate/2-sonic-way/804
"661,000", 26 Norton Avenue,1+1,1,600-699,"Mar 17, 2021",2021-03-15 00:00:00.0,2021-03-17 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Willowdale East,639000.00,1,1,1,4,1.0,Toronto C14,Metro (Metro),Metro,PureCell Natural Food,Wine Rack,The Beer Store,LCBO,St Louis Bar & Grill,St. Louis Bar and Grill,St. Louis Bar & Grill,Tim Hortons,Cafe Le Monde,Second Cup,CIBC Branch,CIBC Branch with ATM,CIBC Branch & ATM,SHELL - Bathurst Street Toronto,Shell,Canadian Tire Gas+ - TOR - Sheppard/Leslie,Mel Lastman Square,Dempsey Park,Hendon Park,North York Central Library - Toronto Public Library,Toronto Public Library - North York Central Library Pop Up Location,Toronto Public Library - North York Central Library - Pop Up Branch,Toronto Cosmetic Clinic,Stem Sciences Inc,CML HealthCare Inc.,Northtown Way Pharmacy,North York City Centre Pharmacy,Trillium Specialty Pharmacy,Riocan Empress Walk Inc,Sheppard Centre Management Office,Super Khorak,Empress Walk,Cineplex Odeon Sheppard Cinemas,Imagine Cinemas,St Louis Bar & Grill,St. Louis Bar and Grill,St. Louis Bar & Grill,20 Church Avenue ,20 Church Avenue ,5418 Yonge Street  ,0.15,0.15,0.34,20 Church Avenue ,SheppardSheppard  Willowdale ,5997 Yonge Street ,0.17,1.45,1.82,5307 Yonge St ,5307 Yonge St ,5307 Yonge Street ,0.06,0.07,0.07,5383 Yonge Street ,5418 Yonge Street ,5095 Yonge Street ,0.25,0.34,0.49,5255 Yonge Street ,5255 Yonge Street ,5255 Yonge St ,0.06,0.06,0.07,4926 Bathur St ,4926 Bathurst Street ,1015 Sheppard Avenue East  ,2.38,2.44,3.24,5100 Yonge Street ,250 Beecroft Road ,50 Hendon Avenue ,0.57,0.49,1.11,5120 Yonge Street ,5120 Yonge Street ,5120 Yonge Street ,0.47,0.52,0.52,5400 Yonge St ,77 Finch Avenue West ,YongeYonge Street ,0.26,0.96,1.29,10 Northtown Way ,5 Park Home Avenue Unit  ,130-5 Park Home Avenue ,0.37,0.42,0.42,5095 Yonge St ,2 Shppard Av E ,6125 Yonge ,0.47,1.25,2.2,5095 Yonge Street ,4861 Yonge Street ,1 Promenade Circle ,0.45,1.16,4.94,5307 Yonge St ,5307 Yonge St ,5307 Yonge Street ,0.06,0.07,0.07,-79.412894,43.772864,174,58,https://www.zolo.ca/toronto-real-estate/26-norton-avenue/1605
"567,000", 125 Village Green Square,2,2,700-799,"Mar 17, 2021",2021-03-15 00:00:00.0,2021-03-17 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Agincourt South-Malvern West,499900.00,2,2,1,5,1.0,Toronto E07,Metro,Highland Farms Supermarkets,Highland Farms,LCBO,LCBO Toronto-Scarborough,Wine Rack,Sagano: Rooftop Japanese Restaurant,Sagano Restaurant,MR. GREEK Restaurants,Cafe Mirage,Cafe Mirage Grill & Lounge,Starbucks,Bank of Nova Scotia,Scotiabank,BMO Bank of Montreal,Petro-Canada,Canadian Tire Gas+,Petrocanada,Tam O'Shanter Golf Course,Albert Campbell Square,Thomson Memorial Park,Agincourt Library,Toronto Public Library - Agincourt Library,Toronto Public Library - Agincourt Branch,CML HealthCare Laboratory Services,Dr Albert Ng 2010 Eye Care Centre,Lumicutis Dermatology and Medical esthetics,Shoppers Drug Mart,Rexall Pharma Plus,Costco Wholesale,Agincourt Mall,Scarborough Town Centre,Scarborough Town Centre & Food Court,Amc Kennedy Commons 20,Cineplex Cinemas Scarborough,Cineplex,LCBO,Queen Victoria's Pub,Bistro Manila,16 William Kitchen Road ,850 Ellesmere ,850 Ellesmere Rd ,0.73,1.3,1.34,21 William Kitchen Road ,21 William Kitchen Rd ,16 William Kitchen Rd ,0.39,0.43,0.74,2035 Kennedy Road ,2035 Kennedy Rd ,15 William Kitchen Road ,0.14,0.3,0.49,26 William Kitchen Road ,26 William Kitchen Road ,20 William Kitchen Road  ,0.52,0.53,0.59,4220 Sheppard Avenue East ,4220 Sheppard Avenue East ,4271 Sheppard Avenue East ,0.9,0.96,0.99,1977 Kennedy Road ,4650 Sheppard Avenue East ,2800 Kennedy Road ,0.81,2.22,2.89,2481 Birchmount Road ,150 Borough Dr ,1005 Brimley Road ,1.81,1.96,2.92,155 Bonis Avenue ,155 Bonis Avenue ,155 Bonis Avenue ,1.31,1.32,1.32,2330 Kennedy Road ,4190 Finch Avenue East ,4040 Finch Avenue East ll ,1,2.99,2.95,2330 Kennedy Road ,3809 Sheppard Avenue East ,1411 Warden Ave ,0.99,1.42,2.41,3850 Sheppard Avenue East ,300 Borough Drive ,300 Borough Drive ,1.13,1.71,1.86,33 William Kitchen Road ,300 Borough Drive ,300 Borough Drive ,0.52,2.04,2.04,21 William Kitchen Road ,2240 Midland Ave ,4455 Sheppard Avenue East ,0.39,0.57,1.57,-79.281211,43.777417,174,60,https://www.zolo.ca/toronto-real-estate/125-village-green-square/605
"507,000", 1 Pemberton Avenue,1,1,600-699,"Mar 17, 2021",2021-03-15 00:00:00.0,2021-03-17 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Newtonbrook East,510000.00,1,1,1,4,1.0,Toronto C14,PureCell Natural Food,Food Basics,Metro,Wine Rack,LCBO,Liquor Control Board Of Ontario,Puck 'N Wings,Cafe Princess,NeaGoHyang,Cafe Princess,Starbucks,Cafe Le Monde,Bank of Nova Scotia,RBC Royal Bank,YONGE & FINCH,SHELL - Bathurst Street Toronto,Shell,Steeles And Laureleaf ESSO,Hendon Park,Dempsey Park,Mel Lastman Square,North York Central Library - Toronto Public Library,Toronto Public Library - North York Central Library Pop Up Location,Toronto Public Library - North York Central Library - Pop Up Branch,CML HealthCare Inc.,Toronto Cosmetic Clinic,Stem Sciences Inc,Shoppers Drug Mart,Northtown Way Pharmacy,North York City Centre Pharmacy,Super Khorak,Riocan Empress Walk Inc,Kodak Lens | Centerpoint Eyecare,Empress Walk,Cineplex Odeon Sheppard Cinemas,Imagine Cinemas,Puck 'N Wings,Twister Karaoke,St Louis Bar & Grill,5418 Yonge Street  ,5915 Yonge Street ,20 Church Avenue ,0.59,0.69,0.76,20 Church Avenue ,5997 Yonge Street ,5995 Yonge St ,0.74,0.92,0.94,5625 Yonge St ,5590 Yonge St ,5582 Yonge Street ,0.1,0.2,0.2,5590 Yonge St ,5650 Yonge St  ,5418 Yonge Street ,0.2,0.18,0.6,5607 Yonge Street ,5700 Yonge Street ,5700 Yonge Street  ,0.12,0.17,0.19,4926 Bathur St ,4926 Bathurst Street ,1505 Stls Av E  ,2.46,2.48,km,50 Hendon Avenue ,250 Beecroft Road ,5100 Yonge Street ,0.51,1.23,1.47,5120 Yonge Street ,5120 Yonge Street ,5120 Yonge Street ,1.37,1.41,1.41,YongeYonge Street ,5400 Yonge St ,77 Finch Avenue West ,0.4,0.68,0.71,5576 Yonge Street ,10 Northtown Way ,5 Park Home Avenue Unit  ,0.23,0.54,1.32,6125 Yonge ,5095 Yonge St ,6464 Yonge Street  ,1.3,1.38,1.8,5095 Yonge Street ,4861 Yonge Street ,1 Promenade Circle ,1.36,2.07,4.21,5625 Yonge Street ,5586 Yonge St ,5307 Yonge St ,0.09,0.2,0.85,-79.414228,43.780706,174,62,https://www.zolo.ca/toronto-real-estate/1-pemberton-avenue/409
"482,500", 8 Silverbell Grove,2+1,2,1000-1199,"Mar 17, 2021",2021-03-15 00:00:00.0,2021-03-17 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Malvern,399000.00,2,2,1,7,1.0,Toronto E11,Rubini East & West Indian Grocery,Sobeys,New Spiceland,Beer Store,Beer Store The,The Beer Store,Pizza Pizza,Taco Bell,Pizza Hut,Dark City Coffee Company,Tim Hortons,Second Cup,Bank of Nova Scotia,TD Canada Trust Branch and ATM,TD Canada Trust,Shell Clean Plus,Markham & Sheppard ESSO,Petro-Canada,Hupfield Park,Shawn Blu Rose Park,Shaun Blu Rose Park,Malvern Library,Toronto Public Library - Malvern Branch,Malvern,Malvern Medical Centre,Malvern Sleep Clinic,Rouge Valley Health System - Rouge Valley Centenary,Medical Pharmacy,Rexall,Rexall Pharma Plus,Malvern Town Centre,SmartCentres Scarborough East,Walmart Morningside Scarborough Supercentre,Cineplex Odeon Corporation,Cineplex Odeon Morningside Cinemas,Cineplex Odeon,Kelsey's,Leela's Restaurant and Lounge,Tapp's Bar & Grill,31 Tapscott Rd ,1150 Morningside Avenue ,5790 Sheppard Avenue East ,0.38,1.4,1.57,2866 Ellesmere Road ,CentenaryCentenary Plaza ,1001 Sandhurst Circle ,2.52,2.53,3.79,31 Tapscott Road a ,31 Tapscott Road  ,MalverMalver Town Ctr ,0.39,0.4,0.43,410 Mclevin Avenue  ,8129 Sheppard Avenue East ,60 Grand Marshall Drive ,km,1.52,1.78,31 Tapscott Road ,49 Lapsley Road ,49 Lapsley Road ,0.47,1.24,1.25,8301 Shppard Av E ,1641 Markham Rd ,1525 Markham Road ,1.86,2.16,2.33,85 Hupfield Trail ,30 Empringham Drive ,30 Empringham Drive ,0.89,0.98,0.98,30 Sewells Road ,30 Sewells Road ,30 Sewells Road ,0.35,0.37,0.37,1333 Neilson Road ,1371 Neilson Road Suite  ,2867 Ellesmere Road ,0.46,0.6,2.85,1333 Neilson Rd ,1371 Neilson Road ,1371 Neilson Road ,0.46,0.52,0.61,31 Tapscott Road ,799 Milner Avenue ,799 Milner Ave ,0.48,1.42,1.45,785 Milner ,785 Milner Avenue ,785 Milner Avenue ,1.3,1.33,1.33,50 Cinemart Drive ,1154 Morningside Avenue ,5630 Finch Av E ,1.45,1.48,1.98,-79.216912,43.804398,174,64,https://www.zolo.ca/toronto-real-estate/8-silverbell-grove/1004
"475,000", 38 Lee Centre Drive,2,1,700-799,"Mar 17, 2021",2021-03-15 00:00:00.0,2021-03-17 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Woburn,475000.00,2,1,1,5,1.0,Toronto E09,FreshCo,Food Basics,Real Canadian Superstore,The Beer Store,LCBO Toronto-Scarborough,LCBO,Mr Sub,Montana's,Montana's BBQ & Bar,Starbucks,Tim Hortons,Coffee Culture Café & Eatery,RBC Royal Bank of Canada,PROGRESS & GRANGEWAY,RBC Royal Bank,Esso,Petro-Canada,Markham & Sheppard ESSO,Metro Golf Dome,Albert Campbell Square,Thomson Memorial Park,Toronto Public Library - Burrows Hall Library,Burrows Hall Library,Centennial College Library,Scarborough Women's Centre,SRH Foundation,Scarborough Health Network Foundation (SHN Foundation),Ellesmere Healthcare Centre,Shoppers Drug Mart,Rexall Pharma Plus,Scarborough Town Centre & Food Court,Scarborough Town Centre,Babies R Us CEDARBRAE MALL,Coliseum Scarborough Cinemas,Cineplex,Cineplex Cinemas Scarborough,Jack Astor's,Jack Astor's Bar & Grill,Milestones Grill & Bar,1255 McCowan Road ,5085 Shppard Av E ,1755 Brimley Road ,0.95,1.3,1.4,1001 Sandhurst Circle ,21 William Kitchen Rd ,1571 Sandhurst Cir ,3.36,2.79,3.5,45 Milner Avenue ,41 Milner Avenue ,41 Milner Ave ,0.54,0.6,0.6,41 Milner Avenue  ,4820 Sheppard Avenue East ,2060 Ellesmere Rd ,0.57,1.14,1.19,111 Grangeway Avenue ,111 Grangeway Avenue ,111 Grangeway Avenue ,0.66,0.66,0.68,1615 Ellesmere Rd ,1525 Markham Road ,1641 Markham Rd ,1.18,1.18,1.44,125 Milner Avenue ,150 Borough Dr ,1005 Brimley Road ,0.33,1.32,2.6,1081 Progress Avenue ,1081 Progress Avenue ,941 Progress Ave ,1.67,1.67,1.55,2100 Ellesmere Rd  ,3030 Lawrence Avenue East  ,108-3030 Lawrence Avenue East ,1.33,2.82,2.82,2060 Ellesmere Road Unit  ,1780 Markham Road ,1127 Markham Road ,1.14,1.5,1.45,300 Borough Drive ,300 Borough Drive ,3495 Lawrnc Av E ,1.13,1.24,3.07,300 Borough Dr ,300 Borough Drive ,300 Borough Drive ,0.98,1.01,1.01,580 Progress Avenue ,580 Progress Avenue ,300 Borough Drive  ,0.78,0.79,0.81,-79.247547,43.78166,174,66,https://www.zolo.ca/toronto-real-estate/38-lee-centre-drive/612
