sold_price,address,bedNum,bathNum,sqarefootage,soldOn,List Date,Sold Date,Type,Style,Area,Municipality,Community,List Price,Bedrooms,Bathrooms,Kitchens,Rooms,Parking Total,Municipality District,Groceries #1 name,Groceries #2 name,Groceries #3 name,Liquor Store #1 name,Liquor Store #2 name,Liquor Store #3 name,Restaurants #1 name,Restaurants #2 name,Restaurants #3 name,Coffee #1 name,Coffee #2 name,Coffee #3 name,Bank #1 name,Bank #2 name,Bank #3 name,Gas Station #1 name,Gas Station #2 name,Gas Station #3 name,Park #1 name,Park #2 name,Park #3 name,Library #1 name,Library #2 name,Library #3 name,Medical Care #1 name,Medical Care #2 name,Medical Care #3 name,Pharmacy #1 name,Pharmacy #2 name,Pharmacy #3 name,Mall #1 name,Mall #2 name,Mall #3 name,Movie Theatre #1 name,Movie Theatre #2 name,Movie Theatre #3 name,Bar #1 name,Bar #2 name,Bar #3 name,Groceries #1 address,Groceries #2 address,Groceries #3 address,Groceries #1 distance,Groceries #2 distance,Groceries #3 distance,Liquor Store #1 address,Liquor Store #2 address,Liquor Store #3 address,Liquor Store #1 distance,Liquor Store #2 distance,Liquor Store #3 distance,Restaurants #1 address,Restaurants #2 address,Restaurants #3 address,Restaurants #1 distance,Restaurants #2 distance,Restaurants #3 distance,Coffee #1 address,Coffee #2 address,Coffee #3 address,Coffee #1 distance,Coffee #2 distance,Coffee #3 distance,Bank #1 address,Bank #2 address,Bank #3 address,Bank #1 distance,Bank #2 distance,Bank #3 distance,Gas Station #1 address,Gas Station #2 address,Gas Station #3 address,Gas Station #1 distance,Gas Station #2 distance,Gas Station #3 distance,Park #1 address,Park #2 address,Park #3 address,Park #1 distance,Park #2 distance,Park #3 distance,Library #1 address,Library #2 address,Library #3 address,Library #1 distance,Library #2 distance,Library #3 distance,Medical Care #1 address,Medical Care #2 address,Medical Care #3 address,Medical Care #1 distance,Medical Care #2 distance,Medical Care #3 distance,Pharmacy #1 address,Pharmacy #2 address,Pharmacy #3 address,Pharmacy #1 distance,Pharmacy #2 distance,Pharmacy #3 distance,Mall #1 address,Mall #2 address,Mall #3 address,Mall #1 distance,Mall #2 distance,Mall #3 distance,Movie Theatre #1 address,Movie Theatre #2 address,Movie Theatre #3 address,Movie Theatre #1 distance,Movie Theatre #2 distance,Movie Theatre #3 distance,Bar #1 address,Bar #2 address,Bar #3 address,Bar #1 distance,Bar #2 distance,Bar #3 distance,longitude,latitude,pageNum,iterationNum,weblink
"565,000", 8 Eglinton Avenue E,1,1,500-599,"Feb 08, 2021",2021-01-30 00:00:00.0,2021-02-08 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Mount Pleasant West,578000.00,1,1,1,4,0.0,Toronto C10,Metro,Noah's Natural Foods,Sobeys Urban Fresh Mount Pleasant,Wine Rack,LCBO,Amsterdam Brewery,Boston Pizza,Chef Of India,Sunset Grill,La Bamboche,Second Cup,Starbucks Coffee Co,YONGE & SHERWOOD,Duca Financial Services Credit Union,CIBC Branch (Cash at ATM only),Esso,Petro-Canada,Shell - Bayview Avenue E. York,Eglinton Park,Oriole Park,June Rowlands Park,Toronto Public Library - Northern District Library,Toronto Public Library - Northern District Branch,Mount Pleasant Branch Library,Gamma-Dynacare Medical Laboratories,Yonge Davisville Footcare Centre,Avenue & Eglinton X-Ray And Ultrasound,Shoppers Drug Mart,Mount Pleasant Pharmacy,Forest Hill Pharmasave Pharmacy,Yonge Eglinton Centre,RioCan Yonge Eglinton Centre,Rio Can Yonge Eglinton Ctr,SilverCity Yonge-Eglinton Cinemas,Cineplex,Cineplex Cinemas Yonge-Eglinton and VIP,The Pickle Barrel | Yonge/Eglinton,Absolute Comedy Club,The Rose & Crown,2300 Yonge St ,2395 Yonge Street ,710 Mount Pleasant Road ,0.09,0.31,0.67,81 Saint Clair Avenue East ,1838 Avenue Road ,45 Esandar Drive ,2.14,3.17,3.3,40 Eglinton Avenue East ,30 Eglinton Avenue East ,2313 Yonge Street ,0.05,0.05,0.08,4 Manor Road East ,2592 Yonge Street ,2630 Yonge St ,0.55,0.83,0.94,2559 Yonge Street ,245 Eglinton Avenue ,1820 Bayview Avenue Unit G ,0.73,0.65,1.73,381 Mount Pleasant Road ,2908 Yonge Street ,1800 Bayview Ave ,1.34,1.65,1.73,200 Eglinton Ave W ,201 Oriole Parkway  ,220 Davisville Avenue ,0.66,km,1.08,40 Orchard View Boulevard ,40 Orchard View Boulevard ,599 Mount Pleasant Road ,0.2,0.2,0.87,1849 Yonge ,1849 Yonge Street  ,491 Eglinton Av W ,1.16,1.17,1.28,2345 Yonge Street ,245 Eglinton Avenue East ,491 Eglinton Av W ,0.66,0.67,1.29,2300 Yonge Street ,2300 Yonge Street co  Eglinton Avenue West ,2300 Yonge St ,0.07,0.1,0.11,2300 Yonge St ,2300 Yonge Street ,2300 Yonge Street ,0.07,0.06,0.06,2300 Yonge St ,2335 Yonge St ,2335 Yonge Street ,0.07,0.13,0.17,-79.398128,43.707038,409,36,https://www.zolo.ca/toronto-real-estate/8-eglinton-avenue-east/4710
"460,000", 38 Lee Centre Drive,1+1,1,600-699,"Feb 08, 2021",2021-01-30 00:00:00.0,2021-02-08 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Woburn,399999.00,1,1,1,5,1.0,Toronto E09,FreshCo,Food Basics,Real Canadian Superstore,The Beer Store,LCBO Toronto-Scarborough,LCBO,Mr Sub,Montana's,Montana's BBQ & Bar,Starbucks,Tim Hortons,Coffee Culture Café & Eatery,RBC Royal Bank of Canada,PROGRESS & GRANGEWAY,RBC Royal Bank,Esso,Petro-Canada,Markham & Sheppard ESSO,Metro Golf Dome,Albert Campbell Square,Thomson Memorial Park,Toronto Public Library - Burrows Hall Library,Burrows Hall Library,Centennial College Library,Scarborough Women's Centre,SRH Foundation,Scarborough Health Network Foundation (SHN Foundation),Ellesmere Healthcare Centre,Shoppers Drug Mart,Rexall Pharma Plus,Scarborough Town Centre & Food Court,Scarborough Town Centre,Babies R Us CEDARBRAE MALL,Coliseum Scarborough Cinemas,Cineplex,Cineplex Cinemas Scarborough,Jack Astor's,Jack Astor's Bar & Grill,Milestones Grill & Bar,1255 McCowan Road ,5085 Shppard Av E ,1755 Brimley Road ,0.95,1.3,1.4,1001 Sandhurst Circle ,21 William Kitchen Rd ,1571 Sandhurst Cir ,3.36,2.79,3.5,45 Milner Avenue ,41 Milner Avenue ,41 Milner Ave ,0.54,0.6,0.6,41 Milner Avenue  ,4820 Sheppard Avenue East ,2060 Ellesmere Rd ,0.57,1.14,1.19,111 Grangeway Avenue ,111 Grangeway Avenue ,111 Grangeway Avenue ,0.66,0.66,0.68,1615 Ellesmere Rd ,1525 Markham Road ,1641 Markham Rd ,1.18,1.18,1.44,125 Milner Avenue ,150 Borough Dr ,1005 Brimley Road ,0.33,1.32,2.6,1081 Progress Avenue ,1081 Progress Avenue ,941 Progress Ave ,1.67,1.67,1.55,2100 Ellesmere Rd  ,3030 Lawrence Avenue East  ,108-3030 Lawrence Avenue East ,1.33,2.82,2.82,2060 Ellesmere Road Unit  ,1780 Markham Road ,1127 Markham Road ,1.14,1.5,1.45,300 Borough Drive ,300 Borough Drive ,3495 Lawrnc Av E ,1.13,1.24,3.07,300 Borough Dr ,300 Borough Drive ,300 Borough Drive ,0.98,1.01,1.01,580 Progress Avenue ,580 Progress Avenue ,300 Borough Drive  ,0.78,0.79,0.81,-79.247547,43.78166,409,38,https://www.zolo.ca/toronto-real-estate/38-lee-centre-drive/602
"400,000", 800 Lawrence Avenue W,n/a,1,0-499,"Feb 08, 2021",2021-01-30 00:00:00.0,2021-02-08 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Yorkdale-Glen Park,349000.00,0,1,1,3,0.0,Toronto W04,Lady York Foods,Fortinos,Williams-Sonoma,Wine Rack,Vin Bon Wine Emporium,The Beer Store,Mirra's Place,Ristorante Boccaccio,Dairy Queen,DAIRY QUEEN BRAZIER,Rainforest Café,Rainforest Cafe,CIBC Branch with ATM,TD Canada Trust Branch and ATM,CIBC Branch & ATM,Bathurst And Wilson ESSO,Canadian Tire Gas+,Esso,Fairbank Memorial Park,Amesbury Park,Cedarvale Park,Toronto Public Library - Maria A. Shchuka Library,Barbara Frum Library,Toronto Public Library - Barbara Frum Branch,Across Boundaries,Baycrest Health Sciences,Baycrest,Shoppers Drug Mart,Lawrence Heights Phamily Pharmacy,Rexall Pharma Plus,Marshalls Lawrence Square,Lawrence Square Shopping Centre,Yorkdale,SilverCity Yorkdale,SilverCity Yorkdale Cinemas,Cineplex,Playtime Bowl & Entertainment,Playtime Bowl,Moxie's Classic Grill,2939 Dufferin ,700 Lawrence Avenue West ,3401 Dufferin Street  ,0.57,0.54,1.35,700 Lawrence Avenue West ,950 Wilson Avenue ,529 Oakwood Ave ,0.53,2.24,2.51,3157 Dufferin Street ,901 Larence Ave W ,2957 Dufferin Street ,0.35,0.32,0.49,2957 Dufferin Street ,3401 Dufferin Street ,3401 Dufferin Street  ,0.31,1.38,1.38,3303 Dufferin Street ,1416 Eglinton Avenue West ,504 Lawrence Avenue West ,0.86,2.12,1.89,3750 Bathurst ,2699 Keele Street ,66 Trethewey Drive ,2.96,2.53,3.13,2213 Dufferin St ,1507 Larence Ave W ,443 Arlington Ave ,2.57,2.51,3.27,1745 Eglinton Avenue West ,20 Covington Rd ,20 Covington Road ,2.1,1.82,1.82,51 Clarkson Avenue ,3560 Bathurst Street ,3560 Bathur St ,2.1,2.3,2.43,3089 Dufferin Street ,12 Flemington Road ,249 Marlee Avenue Unit B ,0.16,0.86,1.3,700 Lawrence Avenue West ,700 Larence Ave W ,3401 Dufferin Street ,0.54,0.55,1.21,3401 Dufferin ,3401 Dufferin St ,3401 Dufferin Street ,1.26,1.37,1.4,33 Samor Rd ,33 Samor Road ,3401 Dufferin St ,0.55,0.55,1.25,-79.453194,43.714641,409,40,https://www.zolo.ca/toronto-real-estate/800-lawrence-avenue-west/316
"1,300,786",5 Mansion Avenue,5+2,4,2000-2500,"Feb 08, 2021",2021-01-29 00:00:00.0,2021-02-08 00:00:00.0,Detached,2-Storey,Toronto,Toronto,Oakridge,1181000.00,5,4,1,11,5.0,Toronto E06,FreshCo,Loblaws,Metro,The Beer Store,Beer Store,Beer Store The,Dynasty Restaurant The,Mayettes Famous Restaurant,Mayettes Restaurant and Filipino Catering,Starbucks,Savoury Grounds Coffee Co Ltd,Tim Hortons,National Bank,RBC Royal Bank,TD Canada Trust,Danforth Gas & Wash,Shell,Fas Gas Plus,Prairie Drive Park,Dentonia Park Golf Course,Blantyre Park,Toronto Public Library - Taylor Memorial Library,Taylor Memorial Library,Toronto Public Library - Dawes Road Library,Fallingbrook Wellness Inc.,Versa Care Centre,Providence Healthcare,Shoppers Drug Mart,Danforth Pharmacy,Remedy's Rx,Shoppers World,Helical Piles East York,Eglinton Square Shopping Centre,Poetic Stone Weddings,Fox Theatre,Cineplex,The Green Dragon Pub,Gabby's Kingston Road,West Scarborough Neighbourhood Community Centre,2490 Gerrard Street East ,50 Musgrave Street ,3003 Danforth Avenue ,0.4,0.5,0.53,3130 Danforth Avenue ,3130 Danforth Avenue ,HenleyHenley Gardens ,0.33,0.33,1.15,3210 Danforth Avenue ,3331 Danforth Avenue ,3331 Danforth Avenue ,0.18,0.19,0.21,1020 Kingston Road ,959 Kingston Road ,2-2575 Danforth Avenue ,1.13,1.23,1.49,1089 Kingston Rd ,936 Kingston Road ,1448 Kingston Road ,1.13,1.24,1,3561 Danforth Avenue ,577 Birchmount Rd ,747 Pharmacy Avenue ,0.77,2.74,3.13,70 Prairie Drive ,781 Victoria Park Avenue ,180 Fallingbrook Rd ,0.74,0.71,0.87,1440 Kingston Road ,1440 Kingston Road ,416 Dawes Road ,0.96,0.97,1.63,1204 Kingston Road  ,77 Main Street ,3276 Saint Clair Avenue East ,0.99,1.65,2.38,3003 Danforth Avenue ,3502 Danforth Av ,105 Firvalley Court ,0.63,0.77,1.44,3003 Danforth Avenue ,3003 Danforth Avenue  ,20 Eglinton Square ,0.65,0.87,3.96,416 Pharmacy Avenue ,2236 Queen Street East ,22 Lebovic Avenue ,1.45,2.05,3.56,1032 Kingston Road ,980 Kingston Road ,313 Pharmacy ,1.14,1.18,1.19,-79.282413,43.690955,409,42,https://www.zolo.ca/toronto-real-estate/5-mansion-avenue
"1,125,551",19 Manhattan Drive,4+3,2,1100-1500,"Feb 08, 2021",2021-01-29 00:00:00.0,2021-02-08 00:00:00.0,Detached,Bungalow,Toronto,Toronto,Wexford-Maryvale,1149000.00,4,2,1,7,6.0,Toronto E04,Pat East Market,Arz Bakery and Fine Foods,Costco Wholesale,Beer Store The,Eurovintage International Inc,Wine Rack,Pizza Pizza,Alexandria Cafe,Makkalchon Korean Restaurant,Tim Hortons,Baskin Robbins,McDonald's,1919 LAWRENCE AVE E,Scotiabank,RBC Royal Bank,Petro-Canada,Fas Gas Plus,Shell,Rowena Park,Sandover Park,Thomson Memorial Park,Toronto Public Library,McGregor Park Library,Maryvale Library,Central Scarborough Physiotherapy - PT Health,Cassandra Clinic,Motion Specialties Incorporated,Costco Scarborough,Costco Wholesale,Drugstore Pharmacy,Parkway Mall,SmartCentres Scarborough,Eglinton Square Shopping Centre,Cineplex Odeon Eglinton Town Centre Cinemas,Cineplex Odeon,Cineplex,Diana's Oyster Bar and Grill,Winners Bar & Grill,The Three Monkeys Pub,1973 Lawrnc Av E ,1909 Lawrnc Av E ,1411 Warden Ave ,0.53,0.63,1.18,EllesmereEllesmere  Victoria Park ,1315 Lawrnc Av E ,16 William Kitchen Rd ,1.63,2.19,2.75,1950 Lawrnc Av E ,1940 Lawrence Avenue East ,1979 Lawrence Avenue East ,0.5,0.51,0.54,2044 Lawrnc Av E ,1448 Lawrence Avenue East ,65 Ellesmere Road ,0.53,1.51,1.61,1919 Lawrence Avenue East ,2154 Lawrence Avenue East ,1421 Kennedy Road ,0.63,1.11,2.32,1977 Kennedy Road ,747 Pharmacy Avenue ,2424 glinton Av E ,2.69,3.51,3.05,75 Rowena Drive ,10 Sandover Dr ,1005 Brimley Road ,1.4,3.13,3.67,2219 Lawrence Avenue East ,2219 Lawrnc Av E ,85 Ellesmere Road ,1.42,1.42,1.6,2155 Lawrence Avenue East ,2048 Victoria Park Avenue ,82 Carnforth Road ,1.12,1.26,2.09,1411 Warden Avenue ,1411 Warden Ave ,1450 Lawrence Avenue East ,1.18,1.18,1.24,85 Ellesmere Road ,1900 Eglinton Avenue East ,20 Eglinton Square ,1.57,2.37,2.81,22 Lebovic Ave ,22 Lebovic Ave ,22 Lebovic Avenue ,3.05,3.05,3.05,2105 Lawrnc Av E ,2181 Lawrence Avenue East ,1585 Warden Avenue ,0.68,1.21,1.94,-79.29874,43.749296,409,44,https://www.zolo.ca/toronto-real-estate/19-manhattan-drive
"645,000", 399 Spring Garden Avenue,1+1,2,600-699,"Feb 08, 2021",2021-01-29 00:00:00.0,2021-02-08 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Willowdale East,579000.00,1,2,1,4,1.0,Toronto C14,Your Good Health Store,Loblaws Supermarkets,Loblaws,LCBO Toronto-North York,LCBO,The Beer Store,IL FORNELLO Restaurant - Bayview Village,IL FORNELLO Restaurant,Aux Delicis De Bayview,Oliver & Bonacini Cafe Grill,Tim Hortons,McDonald's,CIBC Branch & ATM,CIBC,TD Canada Trust,Canadian Tire Gas+ - TOR - Sheppard/Leslie,Petro-Canada,Shell,Bayview Village Park,Parkview Park,Tournament Park,Bayview Library,Toronto Public Library - Bayview Library,Toronto Public Library - Bayview Branch,Primacy - North York Family Physicians After Hours Clinic,Toronto North Animal Hospital,Main Drug Mart Home Health Care Centre,Metro Pharmacy,St. Gabriel IDA Pharmacy,Rexall Pharma Plus,Bayview Village,Bayview Village Shopping Centre,Sheppard Centre Management Office,Cineplex Odeon Sheppard Cinemas,Empress Walk,CF Fairview Mall,IL FORNELLO Restaurant - Bayview Village,Origin North,Shoeless Joe's,BayviewBayview Village ,2877 Bayview Village ,2877 Bayview Avenue  ,0.13,0.2,km,2901 Bayview Ave ,2901 Bayview Avenue  ,SheppardSheppard  Willowdale ,0.42,0.45,0.95,2901 Bayview Ave ,2901 Bayview Ave ,2901 Bayview Avenue ,0.11,0.11,0.12,2901 Bayview Ave ,4986 Yonge Street ,4808 Yonge Street ,0.33,1.83,1.89,2901 Bayview Avenue ,2901 Bayview Ave ,50 Provost Drive ,0.19,0.33,1.48,1015 Sheppard Avenue East  ,3351 Bayview Avenue ,4021 Yonge St ,1.35,2.72,3.07,2945 Bayview Avenue ,355 Parkview Avenue ,40 Tournament Drive ,0.53,0.77,2.1,2901 Bayview Avenue ,2901 Bayview Avenue ,2901 Bayview Avenue ,0.38,0.38,0.38,2901 Bayview Avenue ,317 Shppard Av E ,1100 Shppard Av E ,0.19,0.36,1.59,500 Shppard Av E ,650 Shppard Av E ,288 Sheppard Avenue East ,0.25,0.69,0.81,2901 Bayview Ave ,2901 Bayview Avenue ,2 Shppard Av E ,0.33,0.34,1.87,4861 Yonge Street ,5095 Yonge Street ,1800 Sheppard Avenue East ,1.82,1.81,3.74,2901 Bayview Avenue ,2901 Bayview Avenue ,43 Sheppard Avenue East ,0.11,0.34,1.75,-79.389529,43.76876,409,46,https://www.zolo.ca/toronto-real-estate/399-spring-garden-avenue/514
"588,800", 500 Sherbourne Street,1+1,1,600-699,"Feb 08, 2021",2021-01-29 00:00:00.0,2021-02-08 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,North St. James Town,579000.00,1,1,1,5,0.0,Toronto C08,Rob's nofrills,Food Basics,Pusateri Fruit,LCBO,Wine Rack,Steam Whistle Brewing,Mr Jerk,The Keg Mansion,The Keg Steakhouse & Bar - Mansion,Tim Hortons,Jet Fuel Coffee Shop Inc.,JetFuel Coffee shop,Manulife Financial,Bank of Nova Scotia,CIBC Branch & ATM,Esso,Leslieville Pumps,Lake Shore & Carlaw Esso,Allan Gardens,Prince Edward Viaduct Parkette,Anniversary Park,Gerstein Centre,Canadian Lesbian And Gay Archives,Ryerson University Library & Archives,The Salvation Army Grace Hospital,START - Stress Trauma Anxiety Rehabilitation Clinic,Women's College Hospital,Marshall's Drug Store,St Clair & Avenue Compounding Pharmacy,Loblaws,Canderel College Park,Hudson's Bay Shopping Centre,CF Toronto Eaton Centre,Imagine Cinemas Carlton Cinema,Panasonic Theatre,Cineplex Cinemas Varsity and VIP,The Keg Mansion,Phoenix Concert Theatre,Woody's,555 Sherbourne Street ,238 Wllsly St E ,497 Church ,0.17,0.29,0.5,10 Scrivener Square ,81 Saint Clair Avenue East ,255 Bremner Boulevard ,1.86,2.61,3.09,209 Wellesley Street East ,515 Jarvis Street ,515 Jarvis Street ,0.2,0.22,0.23,537 Parliament Street ,519 Parliament Street ,519 Parliament Street ,0.63,0.67,0.68,200 Bloor Street East ,160 Bloor Street East ,245 Carlton Street ,0.66,0.68,0.74,381 Mount Pleasant Road ,929 Queen Street East ,829 Lake Shore Boulevard East ,3.52,2.92,3.4,19 Horticultural Avenue ,725 Bloor St E ,410 Parliament Street ,0.68,0.92,0.93,100 Charles Street East ,34 Isabella St ,350 Victoria Street ,0.48,0.67,1.15,650 Church Street ,32 Park Rd ,76 Grenville Street ,0.66,0.91,1.2,412 Summerhill Avenue ,200 St Clair Avenue West  ,585 Queen Street West ,2.02,3,3.12,777 Bay St ,20 Bloor Street East ,220 Yonge Street ,0.94,0.87,1.55,20 Carlton Street ,651 Yonge Street ,55 Bloor Street West ,0.85,0.8,1.05,515 Jarvis Street ,410 Sherbourne Street ,467 Church Street ,0.22,0.39,0.53,-79.375581,43.667967,409,48,https://www.zolo.ca/toronto-real-estate/500-sherbourne-street/1301
"1,412,000",3 Mango Drive,3+1,3,n/a,"Feb 08, 2021",2021-01-28 00:00:00.0,2021-02-08 00:00:00.0,Detached,Backsplit 3,Toronto,Toronto,Bayview Woods-Steeles,1399000.00,3,3,1,7,3.0,Toronto C15,Valu-Mart,valu-mart On Bayview,Loblaws Supermarkets,LCBO,LCBO Toronto-North York,Wine Rack,Ginza Sushi Restaurant,Ginza,Sun Star Chinese Cuisine,Cafe Maxim's,Oliver & Bonacini Cafe Grill,Starbucks,CIBC Branch with ATM,TD Bank Financial Group,CIBC,Petro-Canada,Shell,Canadian Tire Gas+ - TOR - Sheppard/Leslie,East Don Parkland,Bowan Court Parkette,Bayview Village Park,Bayview Library,Hillcrest Library,Toronto Public Library - Hillcrest Library,Travel Clinic-Dr Mark Wise,Extendicare Bayview,Treat Smart,Main Drug Mart,valu-mart On Bayview,Finch-Leslie Pharmacy,Bayview Village,Bayview Village Shopping Centre,Riocan Empress Walk Inc,Empress Walk,Cineplex Odeon Sheppard Cinemas,CF Fairview Mall,IL FORNELLO Restaurant - Bayview Village,Origin North,Puck 'N Wings,3259 Bayview Ave ,3259 Bayview Avenue ,2877 Bayview Village ,0.57,0.65,1.96,2901 Bayview Avenue  ,2901 Bayview Ave ,20 Church Avenue ,1.89,1.91,2.55,652 Finch Av E ,652 Finch Av E ,636 Finch ,0.46,0.46,0.46,676 Finch Avenue East ,2901 Bayview Ave ,2901 Bayview Ave ,0.76,1.97,2.01,3315 Bayview Avenue ,3275 Bayview  Cummer av ,2901 Bayview Ave ,0.75,0.84,1.97,3351 Bayview Avenue ,730 Sheppard Avenue East ,1015 Sheppard Avenue East  ,0.87,2.12,2.2,1240 Shppard Av E ,12 Bowan Court ,2945 Bayview Avenue ,0.88,1.1,1.52,2901 Bayview Avenue ,5801 Leslie Street ,5801 Leslie Street ,2.01,1.79,1.79,3292 Bayview Ave ,550 Cummer Avenue ,70 Castlebury Crescent ,0.63,0.84,1.58,3292 Bayview Ave ,3529 Bayview Avenue ,149 Ravel Road ,0.68,1.58,1.67,2901 Bayview Ave ,2901 Bayview Avenue ,5095 Yonge St ,1.98,1.99,2.92,5095 Yonge Street ,4861 Yonge Street ,1800 Sheppard Avenue East ,2.89,3.34,3.49,2901 Bayview Avenue ,2901 Bayview Avenue ,5625 Yonge Street ,1.95,2.12,2.43,-79.386755,43.786829,409,50,https://www.zolo.ca/toronto-real-estate/3-mango-drive
"535,000", 5 Everson Drive,1+1,1,500-599,"Feb 08, 2021",2021-01-28 00:00:00.0,2021-02-08 00:00:00.0,Condo Townhouse,Stacked Townhse,Toronto,Toronto,Willowdale East,495000.00,1,1,1,4,1.0,Toronto C14,Rabba Fine Foods,Spring Garden Market,York Mills Centre,The Beer Store,Wine Rack,LCBO Toronto-North York,Alegno Restaurant,Subway,Shoeless Joe's,McDonald's,Starbucks,Tim Hortons,Alterna Savings,TD Bank Financial Group,TD Canada Trust,Bathurst And Wilson ESSO,Canadian Tire Gas+ - TOR - Sheppard/Leslie,Petro-Canada,Tournament Park,Don Valley Golf Course,Mel Lastman Square,Toronto Public Library - North York Central Library Pop Up Location,Toronto Public Library - North York Central Library - Pop Up Branch,Toronto Public Library - Pop-Up Branch at North York Central Library,Spinal Relief Centre of Canada,Toronto North Animal Hospital,Toronto Cosmetic Clinic,Rexall Pharma Plus,North York City Centre Pharmacy,Trillium Specialty Pharmacy,Sheppard Centre Management Office,Riocan Empress Walk Inc,York Mills Shopping Centre,Cineplex Odeon Sheppard Cinemas,Empress Walk,Cineplex Cinemas Yorkdale,Shoeless Joe's,Boston Pizza,The Frog,12 Harrison Garden Boulevard ,63 Spring Garden Avenue ,16 York Mills Rd ,0.19,0.84,1.42,SheppardSheppard  Willowdale ,20 Church Avenue ,2901 Bayview Ave  ,0.93,1.93,km,4664 Yonge St ,33 Shppard Av E ,43 Sheppard Avenue East ,0.3,0.51,0.52,4808 Yonge Street ,5140 Yonge St ,5383 Yonge Street ,0.65,1.31,2.02,4900 Yonge Street ,29 The Links Rd ,29 The Links Road ,0.8,0.83,0.83,3750 Bathurst ,1015 Sheppard Avenue East  ,3351 Bayview Avenue ,3.14,3.03,4.09,40 Tournament Drive ,4200 Yonge Street ,5100 Yonge Street ,0.89,1.24,1.26,5120 Yonge Street ,5120 Yonge Street ,5120 Yonge Street ,1.34,1.34,1.34,53 The Links Road  ,317 Shppard Av E ,5400 Yonge St ,0.76,1.53,2.03,288 Sheppard Avenue East ,5 Park Home Avenue Unit  ,130-5 Park Home Avenue ,1.06,1.39,1.39,2 Shppard Av E ,5095 Yonge St ,291 York Mills Rd ,0.57,1.32,2.06,4861 Yonge Street  ,5095 Yonge Street ,3401 Dufferin Street ,km,1.33,4.88,43 Sheppard Avenue East ,4841 Yonge St  ,4854 Yonge Street ,0.52,0.64,0.71,-79.407426,43.758518,409,54,https://www.zolo.ca/toronto-real-estate/5-everson-drive/820
"507,000", 760 The Queensway Avenue,1+1,1,600-699,"Feb 08, 2021",2021-01-28 00:00:00.0,2021-02-08 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Stonegate-Queensway,510000.00,1,1,1,5,1.0,Toronto W07,No Frills Food Store,Cosimo's No Frills,Costco Wholesale,Great Lakes Brewery,"Great Lakes Brewery (Toronto, ON, Canada)",Great Lakes Brewing Company Inc,Mezza Lebanese Kitchen,Posticino Ristorante,Posticino,DAIRY QUEEN LTD BRAZIER,Tom's Dairy Freeze,Sanremo Bakery,RBC Royal Bank,TD Canada Trust,Bank of Montreal,Esso,Petro-Canada,Shell,Reid Manor Park,Park Lawn Park,Bell Manor Park,Humber Bay Library,Toronto Public Library - Humber Bay Library,Mimico Centennial Library,Kingsway Foot Clinic,Medisys Preventive Health Clinic,Medisys Preventive Health Clinic Toronto (Bloor Street West),Kassel's Pharmacy,DRUGStore Pharmacy,Lakeshore valu-mart,Kipling Queensway Mall Dental,WIND Mobile | Humber Town,Humbertown Shopping Centre,Cineplex Odeon Queensway Cinemas,Cineplex Cinemas Queensway,Cineplex Cinemas Queensway & VIP,The Galway Arms,The Galway Arms Irish Pub and Restaurant,House of Lancaster,748 The Queensway ,748 The Queensway ,50 Queen Elizabeth Boulevard ,0.12,0.13,0.44,30 Queen Elizabeth Boulevard ,30 Queen Elizabeth Boulevard ,30 Queen Elizabeth Blvd ,0.36,0.38,0.41,769 The Queensway ,755 The Queensway ,755 The Queensway ,0.06,0.11,0.11,831 The Queensway ,630 The Queensway ,374 Royal York Road ,0.21,0.69,0.95,515 The Queensway ,1048 Islington Avenue ,165 The Queensway ,1.21,1.45,1.56,2189 Lakeshore Blvd W ,8 South Kingsway ,4758 Dundas Street West ,1.98,2.66,3.34,65 Reid Manor ,340 Park Lawn Rd ,1 Bayside Lane ,1.35,1.5,1.62,200 Park Lawn Road ,200 Park Lawn Road ,47 Station Road ,1.19,1.19,1.53,2917 Bloor W ,3300 Bloor Street West  ,3300 Bloor Street West  ,2.46,2.55,2.55,396 Royal York ,220 Royal York Road ,2399 Lake Shore Boulevard West ,0.86,1.66,1.82,1255 The Queensway ,270 Kingsway ,270 S Kingsway ,1.74,4.03,4.14,1025 The Queensway ,1025 The Queensway ,1025 The Queensway ,1.01,1.02,1.02,838 The Queensway ,838 The Queensway ,689 The Queensway ,0.37,0.37,0.41,-79.504674,43.625994,409,56,https://www.zolo.ca/toronto-real-estate/760-the-queensway-avenue/511
