sold_price,address,bedNum,bathNum,sqarefootage,soldOn,List Date,Sold Date,Type,Style,Area,Municipality,Community,List Price,Bedrooms,Bathrooms,Kitchens,Rooms,Parking Total,Municipality District,Groceries #1 name,Groceries #2 name,Groceries #3 name,Liquor Store #1 name,Liquor Store #2 name,Liquor Store #3 name,Restaurants #1 name,Restaurants #2 name,Restaurants #3 name,Coffee #1 name,Coffee #2 name,Coffee #3 name,Bank #1 name,Bank #2 name,Bank #3 name,Gas Station #1 name,Gas Station #2 name,Gas Station #3 name,Park #1 name,Park #2 name,Park #3 name,Library #1 name,Library #2 name,Library #3 name,Medical Care #1 name,Medical Care #2 name,Medical Care #3 name,Pharmacy #1 name,Pharmacy #2 name,Pharmacy #3 name,Mall #1 name,Mall #2 name,Mall #3 name,Movie Theatre #1 name,Movie Theatre #2 name,Movie Theatre #3 name,Bar #1 name,Bar #2 name,Bar #3 name,Groceries #1 address,Groceries #2 address,Groceries #3 address,Groceries #1 distance,Groceries #2 distance,Groceries #3 distance,Liquor Store #1 address,Liquor Store #2 address,Liquor Store #3 address,Liquor Store #1 distance,Liquor Store #2 distance,Liquor Store #3 distance,Restaurants #1 address,Restaurants #2 address,Restaurants #3 address,Restaurants #1 distance,Restaurants #2 distance,Restaurants #3 distance,Coffee #1 address,Coffee #2 address,Coffee #3 address,Coffee #1 distance,Coffee #2 distance,Coffee #3 distance,Bank #1 address,Bank #2 address,Bank #3 address,Bank #1 distance,Bank #2 distance,Bank #3 distance,Gas Station #1 address,Gas Station #2 address,Gas Station #3 address,Gas Station #1 distance,Gas Station #2 distance,Gas Station #3 distance,Park #1 address,Park #2 address,Park #3 address,Park #1 distance,Park #2 distance,Park #3 distance,Library #1 address,Library #2 address,Library #3 address,Library #1 distance,Library #2 distance,Library #3 distance,Medical Care #1 address,Medical Care #2 address,Medical Care #3 address,Medical Care #1 distance,Medical Care #2 distance,Medical Care #3 distance,Pharmacy #1 address,Pharmacy #2 address,Pharmacy #3 address,Pharmacy #1 distance,Pharmacy #2 distance,Pharmacy #3 distance,Mall #1 address,Mall #2 address,Mall #3 address,Mall #1 distance,Mall #2 distance,Mall #3 distance,Movie Theatre #1 address,Movie Theatre #2 address,Movie Theatre #3 address,Movie Theatre #1 distance,Movie Theatre #2 distance,Movie Theatre #3 distance,Bar #1 address,Bar #2 address,Bar #3 address,Bar #1 distance,Bar #2 distance,Bar #3 distance,longitude,latitude,pageNum,iterationNum,weblink
"690,000", 775 King Street W,1,1,600-699,"Mar 12, 2021",2021-03-05 00:00:00.0,2021-03-12 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Niagara,699000.00,1,1,1,5,0.0,Toronto C01,Loblaws,Harbour Green Farms,Fresh & Wild,Wine Rack,LCBO,Bellwoods Brewery,Old York Bar Grill,Foggy Dew Irish Pub,Edulis Restaurant,Dark Horse Espresso Bar,Dufflet Pastries - Downtown,Starbucks,RBC Royal Bank,Scotiabank,Royal Bank Building,King St Esso,Canadian Tire Gas TOR,Esso,Victoria Memorial Park,Coronation Park,Trinity Bellwoods Park,TIFF Bell Lightbox,Royal Canadian Military Institute,City 2 City Auto Transport,Toronto Western Hospital,Centre for Addiction and Mental Health,Mount Sinai Hospital,Shoppers Drug Mart,Loblaws,Toronto Western Hospital,Chinatown Centre,Kensington Market,Toronto-Dominion Centre,Cineforum,The Royal,Toronto International Film Festival,Old York Bar Grill,Foggy Dew Irish Pub,Beast Restaurant,585 Queen Street West ,650 Queens Quay W  ,69 Spadina Avenue ,0.58,km,0.96,746 King Street West ,415 King Street West ,124 Ossington Ave ,0.13,0.97,1.21,167 Niagara Street ,803 King Street West ,169 Niagara Street ,0.11,0.09,0.13,684 Queen Street West ,787 Queen Street West ,625 King Street West ,0.41,0.4,0.4,434-436 King Street West ,40 King Street West ,8 King Street East ,1,2.25,2.39,952 King St W ,403 Keele Street ,537 Keele Street ,0.48,5.37,5.7,10 Niagara Street ,711 Lake Shore Boulevard West ,790 Queen Street West ,0.48,0.98,0.85,350 King Street West ,426 University Avenue ,100 Queen Street West ,1.35,1.89,2.14,399 Bathur St ,1001 Queen St W ,600 University Avenue ,1.17,0.99,2.04,901 King Street West ,585 Queen Street West ,399 Bathur St ,0.41,0.58,1.17,222 Spadina Avenue ,KensingtonKensington Ave ,66 ellington St W ,1.1,1.33,2.06,463 Bathurst Street ,608 College St ,350 King Street West ,1.4,1.51,1.28,167 Niagara Street ,803 King Street West ,96 Tecumseth Street ,0.11,0.09,0.13,-79.406116,43.643047,212,38,https://www.zolo.ca/toronto-real-estate/775-king-street-west/611
"670,000", 500 Doris Avenue,1+1,2,700-799,"Mar 12, 2021",2021-03-05 00:00:00.0,2021-03-12 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Willowdale East,579000.00,1,2,1,5,1.0,Toronto C14,PureCell Natural Food,Metro,Metro (Metro),Wine Rack,LCBO,Liquor Control Board Of Ontario,Pastel Creperie & Dessert House,Wing Machine,Buk Chang Dong Soon Tofu,Cafe Le Monde,Tim Hortons,Cafe Princess,Bank of Nova Scotia,DUCA Financial Services Credit Union Ltd - Willowdale,CIBC Branch,SHELL - Bathurst Street Toronto,Shell,Steeles And Laureleaf ESSO,Dempsey Park,Hendon Park,Mel Lastman Square,North York Central Library - Toronto Public Library,Toronto Public Library - North York Central Library Pop-Up Branch,Toronto Public Library - North York Central Library,Toronto Cosmetic Clinic,CML HealthCare Inc.,Stem Sciences Inc,Northtown Way Pharmacy,Shoppers Drug Mart,North York City Centre Pharmacy,Riocan Empress Walk Inc,Sheppard Centre Management Office,Super Khorak,Empress Walk,Cineplex Odeon Sheppard Cinemas,Imagine Cinemas,St Louis Bar & Grill,St. Louis Bar and Grill,Twister Karaoke,5418 Yonge Street  ,20 Church Avenue ,20 Church Avenue ,0.12,0.28,0.28,20 Church Avenue ,5997 Yonge Street ,5995 Yonge St ,0.27,1.39,1.41,5417 Yonge Street ,5439 Yonge St ,5445 Yonge Street ,0.05,0.07,0.08,5418 Yonge Street ,5383 Yonge Street ,5590 Yonge St ,0.14,0.2,0.35,5607 Yonge Street ,5290 Yonge Street ,5255 Yonge Street ,0.4,0.48,0.48,4926 Bathur St  ,4926 Bathurst Street ,1505 Stls Av E ,km,2.39,3.96,250 Beecroft Road ,50 Hendon Avenue ,5100 Yonge Street ,0.78,0.73,0.99,5120 Yonge Street ,5120 Yonge Street ,5120 Yonge Street ,0.89,0.93,0.93,5400 Yonge St ,YongeYonge Street ,77 Finch Avenue West ,0.21,0.86,0.69,10 Northtown Way ,5576 Yonge Street ,5 Park Home Avenue Unit  ,0.09,0.31,0.85,5095 Yonge St ,2 Shppard Av E ,6125 Yonge  ,0.9,1.68,km,5095 Yonge Street ,4861 Yonge Street ,1 Promenade Circle ,0.88,1.59,4.57,5307 Yonge St ,5307 Yonge St ,5586 Yonge St ,0.37,0.37,0.35,-79.414375,43.776278,212,40,https://www.zolo.ca/toronto-real-estate/500-doris-avenue/1030
"625,000", 1357 Neilson Road,3,3,1000-1199,"Mar 12, 2021",2021-03-05 00:00:00.0,2021-03-12 00:00:00.0,Condo Townhouse,3-Storey,Toronto,Toronto,Malvern,599000.00,3,3,1,8,1.0,Toronto E11,Rubini East & West Indian Grocery,New Spiceland,Daisy Mart,Beer Store,Beer Store The,The Beer Store,Taco Bell,Pizza Pizza,Pizza Hut,Dark City Coffee Company,Tim Hortons,Solo Cup Canada,Bank of Nova Scotia,TD Canada Trust Branch and ATM,TD Canada Trust,Markham & Sheppard ESSO,Petro-Canada,Shell Clean Plus,Hupfield Park,Neilson Park,Neilson Park - Scarborough,Malvern,Toronto Public Library - Malvern Branch,Toronto Public Library - Malvern Library,Malvern Medical Centre,Malvern Sleep Clinic,Rouge Valley Health System - Rouge Valley Centenary,Medical Pharmacy,Rexall,Rexall Pharma Plus,Malvern Town Centre,SmartCentres Scarborough East,Walmart Morningside Scarborough Supercentre,Cineplex Odeon Corporation,Cineplex Odeon Morningside Cinemas,Cineplex Odeon,Tapp's Bar & Grill,Kelsey's,Leela's Restaurant and Lounge,31 Tapscott Rd ,5790 Sheppard Avenue East ,5739 Finch Av E ,0.42,1.75,1.51,2866 Ellesmere Road ,CentenaryCentenary Plaza ,1001 Sandhurst Circle ,3.02,3.03,3.52,31 Tapscott Road  ,31 Tapscott Road a ,MalverMalver Town Ctr ,0.26,0.27,0.27,410 Mclevin Avenue ,8129 Sheppard Avenue East ,2121 Markham Rd ,0.18,1.88,1.94,31 Tapscott Road  ,49 Lapsley Road ,49 Lapsley Road ,0.3,1.53,1.53,1641 Markham Rd ,1525 Markham Road ,8301 Shppard Av E ,2.29,2.54,2.18,85 Hupfield Trail ,1555 Neilson Rd ,1555 Neilson Rd ,0.44,0.65,0.65,30 Sewells Road ,30 Sewells Road ,30 Sewells Road ,0.28,0.28,0.28,1333 Neilson Road ,1371 Neilson Road Suite  ,2867 Ellesmere Road ,0.06,0.11,3.34,1333 Neilson Rd ,1371 Neilson Road ,1371 Neilson Road ,0.06,0.08,0.13,31 Tapscott Road ,799 Milner Avenue ,799 Milner Ave ,0.32,1.87,1.86,785 Milner ,785 Milner Avenue ,785 Milner Avenue ,1.77,1.81,1.8,5630 Finch Av E ,50 Cinemart Drive ,1154 Morningside Avenue ,1.57,1.92,1.88,-79.220818,43.808927,212,42,https://www.zolo.ca/toronto-real-estate/1357-neilson-road/76
"625,000", 181 Dundas Street E,1+1,1,500-599,"Mar 12, 2021",2021-03-05 00:00:00.0,2021-03-12 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Church-Yonge Corridor,589900.00,1,1,1,5,0.0,Toronto C08,Metro,Rocco's No Frills,Food Basics,The Beer Store,LCBO,Steam Whistle Brewing,Smoke's Poutinerie,The Grand Hotel & Suites Toronto,Oakham House,Starbucks,Jet Fuel Coffee Shop Inc.,JetFuel Coffee shop,CIBC Branch with ATM,CIBC Branch & ATM,CIBC Branch,Shell,Leslieville Pumps,Esso,Allan Gardens,Anniversary Park,Toronto Sculpture Garden,Ryerson University Library,Ryerson University Library & Archives,City Hall Library,St. Michael's Hospital,Patient Networks Family Medicine Walk In Clinic,The Hospital for Sick Children,Marshall's Drug Store,Toronto Western Hospital,Shoppers Drug Mart,Toronto Eaton Centre,CF Toronto Eaton Centre,Canderel College Park,Ed Mirvish Theatre,Elgin and Winter Garden Theatre Centre,Imagine Cinemas Market Square,Ryerson Student Centre,Mengrai Thai,KINKA IZAKAYA ORIGINAL,80 Front Street East ,200 Front Street East ,238 Wllsly St E ,0.93,0.87,1.15,572 Church Street ,2 Cooper Street ,255 Bremner Boulevard ,1.2,1.62,2.09,203 Dundas Street East ,225 Jarvis Street ,63 Gould Street At Church ,0.08,0.15,0.43,132 Front Street East E ,519 Parliament Street ,519 Parliament Street ,0.88,0.94,0.95,245 Carlton Street ,245 Carlton Street ,245 Carlton Street ,0.83,0.83,0.83,1077 Yonge Street ,929 Queen Street East ,553 Lake Shore Boulevard West ,2.79,2.6,3.21,19 Horticultural Avenue ,410 Parliament Street ,115 King St E ,0.5,0.67,0.85,350 Victoria Street ,350 Victoria Street ,100 Queen Street West ,0.63,0.64,1,30 Bond Street ,157 Yonge Street ,555 University Avenue ,0.58,0.76,1.18,412 Summerhill Avenue ,399 Bathur St ,1012 Pape Avenue ,3.19,2.71,3.98,220 Yonge St ,220 Yonge Street ,777 Bay St ,0.72,0.72,0.94,244 Victoria Street ,189 Yonge St ,80 Front Street East ,0.58,0.71,0.92,55 Gould Street ,82 Ontario Street ,398 Church Street ,0.43,0.61,0.59,-79.374084,43.656919,212,44,https://www.zolo.ca/toronto-real-estate/181-dundas-street-east/3112
"530,000", 121 Mcmahon Drive,1+1,1,600-699,"Mar 12, 2021",2021-03-05 00:00:00.0,2021-03-12 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Bayview Village,438800.00,1,1,1,5,0.0,Toronto C15,M&M Meat Shops,Nutrition House Fairview Mall,Loblaws,LCBO Toronto-North York,The Beer Store,Wine Rack,IKEA Restaurant,Peking Man Restaurant,Subway,Tim Hortons,Starbucks,Oliver & Bonacini Cafe Grill,Bank of Montreal,RBC Royal Bank,BMO Bank Of Montreal,Canadian Tire Gas+ - TOR - Sheppard/Leslie,Shell,Esso,Clarinda Park,Kirkwood Park,Mossgrove Park,Toronto Public Library - Bayview Library,Toronto Public Library - Bayview Branch,Bayview Library,Walkrite Foot Clinic,Main Drug Mart Home Health Care Centre,Main Drug Mart,Main Drug Mart Home Health Care Centre,Shoppers Simply Pharmacy,St. Gabriel IDA Pharmacy,Bayview Village Shopping Centre,Bayview Village,York Mills Shopping Centre,CF Fairview Mall,Cineplex Cinemas,Cineplex Cinemas Fairview Mall,The Keg Steakhouse & Bar - Leslie,The Keg Steakhouse + Bar - Leslie Street,The Keg,734 Sheppard Avenue East ,SheppardSheppard Av E ,2877 Bayview Avenue ,0.45,1.15,1.18,2901 Bayview Ave ,3078 Don Mills Rd ,20 Church Avenue ,1.1,2.55,3.43,15 Provost Drive ,1108 Shppard Av E ,802 Sheppard Avenue East ,0.19,0.42,0.36,4751 Leslie Street ,2901 Bayview Avenue ,2901 Bayview Ave ,0.58,1.02,1.17,57 Provost Drive ,27 Rean Drive ,4797 Leslie Street ,0.16,0.92,1.36,1015 Sheppard Avenue East  ,730 Sheppard Avenue East ,4751 Leslie Street  ,0.27,0.47,km,1240 Sheppard avenue ,25 Kirkwood Road ,57 Mossgrove Trail ,0.81,1.55,1.67,2901 Bayview Avenue ,2901 Bayview Avenue ,2901 Bayview Avenue ,1.11,1.11,1.11,1110 Shppard Av E ,1100 Shppard Av E ,1100 Shppard Av E ,0.39,0.41,0.42,1100 Sheppard Avenue East ,701 Sheppard Avenue East ,650 Shppard Av E ,0.41,0.52,0.79,2901 Bayview Avenue ,2901 Bayview Ave ,291 York Mills Rd ,1.15,1.16,2.51,1800 Sheppard Avenue East ,1800 Sheppard Avenue East Unit Y ,1800 Sheppard Avenue East Y ,2.4,2.51,2.51,1977 Leslie Street ,1977 Leslie Street ,1977 Leslie Street ,1.26,1.28,1.29,-79.370623,43.767726,212,46,https://www.zolo.ca/toronto-real-estate/121-mcmahon-drive/2706
"2,300,000",253 Byng Avenue,4,5,n/a,"Mar 12, 2021",2021-03-04 00:00:00.0,2021-03-12 00:00:00.0,Detached,2-Storey,Toronto,Toronto,Willowdale East,2250000.00,4,5,1,10,6.0,Toronto C14,"Willowdale Convenience, Leo the owner",Willowdale Convenience,Valu-Mart,Wine Rack,The Beer Store,LCBO Toronto-North York,Swiss Chalet Rotisserie & Grill,Harvey's,Harvey's Restaurants,Tim Hortons,Cafe Le Monde,Cafe Princess,TD Bank Financial Group,CIBC Branch with ATM,CIBC Branch,Petro-Canada,Canadian Tire Gas+ - TOR - Sheppard/Leslie,Steeles And Laureleaf ESSO,Parkview Park,Bayview Village Park,Conacher Park,Bayview Library,Toronto Public Library - Bayview Library,Toronto Public Library - Bayview Branch,St. John's Rehab at Sunnybrook,St. John's Rehab Hospital,Travel Clinic-Dr Mark Wise,Main Drug Mart,valu-mart On Bayview,Northtown Way Pharmacy,Bayview Village,Bayview Village Shopping Centre,Riocan Empress Walk Inc,Empress Walk,Cineplex Odeon Sheppard Cinemas,CF Fairview Mall,IL FORNELLO Restaurant - Bayview Village,St Louis Bar & Grill,St. Louis Bar and Grill,184 Parkview Avenue ,184 Parkview Avenue ,3259 Bayview Ave ,0.79,0.8,1.13,20 Church Avenue ,SheppardSheppard  Willowdale ,2901 Bayview Ave ,1.27,1.76,1.62,3253 Bayview Ave ,3343 Bayview Avenue ,3343 Bayview Avenue ,1.33,1.47,1.47,5383 Yonge Street ,5418 Yonge Street ,5590 Yonge St ,1.35,1.36,1.34,3275 Bayview  Cummer av ,3315 Bayview Avenue ,5255 Yonge Street ,1.46,1.46,1.41,3351 Bayview Avenue  ,1015 Sheppard Avenue East  ,1505 Stls Av E ,km,2.39,3.06,355 Parkview Avenue ,2945 Bayview Avenue ,645 Conacher Drive ,0.7,1.17,1.73,2901 Bayview Avenue ,2901 Bayview Avenue ,2901 Bayview Avenue ,1.67,1.68,1.68,285 Cummer Ave ,285 Cummer Ave ,3292 Bayview Ave ,1.09,1.2,1.21,3292 Bayview Ave ,3259 Bayview Avenue ,10 Northtown Way ,1.28,1.36,1.2,2901 Bayview Ave ,2901 Bayview Avenue ,5095 Yonge St  ,1.62,1.64,km,5095 Yonge Street ,4861 Yonge Street ,1800 Sheppard Avenue East ,1.62,2.14,4.37,2901 Bayview Avenue ,5307 Yonge St ,5307 Yonge St ,1.44,1.36,1.38,-79.398989,43.779944,212,48,https://www.zolo.ca/toronto-real-estate/253-byng-avenue
"1,775,000",24 Alder Road,3,2,n/a,"Mar 12, 2021",2021-03-04 00:00:00.0,2021-03-12 00:00:00.0,Detached,2-Storey,Toronto,Toronto,O'Connor-Parkview,1700000.00,3,2,1,6,2.0,Toronto E03,Sunny Foodmart,Fresh From The Farm,Food Basics,The Beer Store,Beer Store,LCBO,Pizza Hut,Eden Chinese Food,Mr. Sub,Starbucks,Last Drop Cafe,Web Fusion,COXWELL & O`CONNOR,CIBC ATM,RBC Royal Bank,Shell,Fas Gas Plus,Esso,Taylor Creek Park,Monarch Park,E.T. Seton Park - North,Toronto Public Library - S. Walter Stewart Library,S. Walter Stewart Library,Toronto Public Library - S. Walter Stewart Branch,CML HealthCare Laboratory Services,Michael Garron Hospital,Toronto East General Hospital,Toronto East Pharmasave,Victoria Park Pharmacy,Loblaw pharmacy,East York Town Centre,Eglinton Square,Eglinton Square Mall,Alliance Cinemas - The Beach,CF Shops at Don Mills,Poetic Stone Weddings,Remarks Bar and Grill,Remarks Bar & Grill,Groove Bar & Grill,747 Don Mills Rd  ,350 Donlands Ave ,45 Overlea Boulevard ,1.4,1.64,1.58,380 Donlands Avenue ,380 Donlands Avenue ,45 Overlea Boulevard ,1.6,1.6,1.57,985 Coxwell Avenue ,1025 Coxwell Ave ,1068 Coxwell Ave ,0.59,0.62,0.62,978 Coxwell Avenue ,549 Sammon Ave ,747 Don Mills Road ,0.75,1.55,1.44,1043 Coxwell Avenue ,747 Don Mills Road ,803 OConnor Drive ,0.6,1.41,1.25,521 OConnor Drive ,747 Pharmacy Avenue ,800 Lawrnc Av E ,0.61,3.15,4.3,260 Dawes Road ,115 Felstead Avenue ,1100 Leslie Street ,0.87,2.73,2.38,170 Memorial Park Ave ,170 Memorial Park Ave ,170 Memorial Park Avenue ,1.18,1.18,1.18,840 Coxwell Avenue  ,825 Coxwell Avenue ,825 Coxwell Avenue ,1.39,1.41,1.41,825 Coxwell Avenue ,1314 Victoria Park ,11 Redway Road ,1.41,2.62,2.67,45 Overlea Boulevard ,1 Eglinton Square ,1 Eglinton Square ,1.58,3.11,3.11,1651 Queen Street East ,1090 Don Mills Road ,416 Pharmacy Avenue ,4.11,4.02,3.11,1926 Coxwell Ave ,1026 Coxwell Ave ,1952 Danforth Avenue ,0.68,0.68,2.12,-79.326395,43.702569,212,50,https://www.zolo.ca/toronto-real-estate/24-alder-road
"1,155,000",7 Sepia Drive,3+1,3,n/a,"Mar 12, 2021",2021-03-04 00:00:00.0,2021-03-12 00:00:00.0,Semi-Detached,Bungalow-Raised,Toronto,Toronto,Pleasant View,899000.00,3,3,1,6,3.0,Toronto C15,Nutrition House Fairview Mall,Tone Tai Supermarket,Nicey's Food Mart,Beer Store The,Beer Store,LCBO,China China Express,Rosemary & Thyme,Taco Bell,Tim Hortons,Starbucks,McDonald's,Royal Bank of Canada,CIBC Branch (Cash at ATM only),VICTORIA PARK & VAN HORNE PLAZA,Shell,Petro-Canada,Petro Canada,Shawnee Park,Bellbury Park,Warden Park,Toronto Public Library - Pleasant View Library,Pleasant View Library,Toronto Public Library - Fairview Branch,CML HealthCare Inc.,The Fitness Institute,St. Paul's L'Amoreaux Centre,Shoppers Drug Mart,Pharma Plus,Main Drug Mart,Cadillac Fairview Corporation Limited The,Fairview,Fairview Mall,SilverCity Fairview Mall Cinemas,Cineplex Cinemas Fairview Mall,Cineplex Cinemas,Moxie's Classic Grill,Spring Rolls,St Louis Bar And Grill,SheppardSheppard Avenue East ,3030 Don Mills E ,60 Morecambe Gate ,1.19,0.91,1.36,FinchFinch E  Victoria Park ,2934 Finch Avenue East ,2946 Finch E ,0.92,1.09,1.09,2836 Victoria Park Ave ,2798 Victoria Park Ave ,1800 Sheppard Avenue East oo ,0.76,0.76,1.04,3400 Victoria Park Avenue ,2557 Victoria Park Avenue ,2900 Warden Ave ,1.86,2.29,2.09,2786 Victoria Park Avenue ,2800 Victoria Park Avenue ,2786 Victoria Park Avenue ,0.77,0.77,0.82,3101 Victoria Park Avenue ,2900 Finch Avenue East ,3075 Don Mills Road ,0.96,1,1.04,81 Shawnee Circle ,65 Van Horne Avenue ,2851 Warden Avenue ,1.05,1.75,2.55,575 Van Horne Avenue ,575 Van Horne Ave ,35 Fairview Mall Drive ,0.36,0.37,1.06,5 Fairview Mall Drive  ,2235 Shppard Av E ,3333 Finch Av E ,1.18,1.9,2.07,2794 Victoria Park Ave ,SkymarkSkymark Plaza ,1333 Sheppard Avenue East ,0.83,1.35,2.48,291 York Mills Rd ,1800 Shppard Av E ,1800 Sheppard Avenue East ,1.22,1.23,1.23,1800 Sheppard Ave E y ,1800 Sheppard Avenue East Y ,1800 Sheppard Avenue East Unit Y ,1.03,1.05,1.05,1800 Sheppard Avenue East ,1800 Sheppard Avenue East ,1800 Sheppard Avenue East ,1.05,1.16,1.23,-79.340176,43.78774,212,52,https://www.zolo.ca/toronto-real-estate/7-sepia-drive
"1,137,500",11 Edward Horton Crescent,3,3,1600-1799,"Mar 12, 2021",2021-03-04 00:00:00.0,2021-03-12 00:00:00.0,Condo Townhouse,3-Storey,Toronto,Toronto,Islington-City Centre West,899900.00,3,3,1,9,2.0,Toronto W08,No Frills,Jim's No Frills,Pasquale Bros Downtown Ltd,Rosehill Wine Cellars Inc.,The Beer Store,Great Lakes Brewery,South St. Burger,South St. Burger Co.,Artisano Bakery Café,Spin Dessert Cafe,Second Cup,DAIRY QUEEN LTD BRAZIER,TD Canada Trust,Moneris Solutions,BMO Bank Of Montreal,Shell,Shell Gas Bar,Esso,Reid Manor Park,Park Lawn Park,Islington Golf Club,Brentwood Library,Toronto Public Library - Brentwood Branch,Humber Bay Library,Medisys Preventive Health Clinic,Medisys Preventive Health Clinic Toronto (Bloor Street West),CML HealthCare Laboratory Services,Islington Medical Pharmacy,Islington Medical,Rexall Pharma Plus,Kipling Queensway Mall Dental,Honeydale Mall,WIND Mobile | Humber Town,Cineplex Odeon Queensway Cinemas,Cineplex Cinemas Queensway,Cineplex Cinemas Queensway & VIP,Wingporium Sports Bar,The Musket,Royal Meats BarBeque,1020 Islington Avenue ,1020 Islington Avenue ,16 Goodrich Road ,0.08,0.09,0.71,339 Olivewood Rd ,3429 Bloor Street West ,30 Queen Elizabeth Boulevard ,0.85,1.35,1.58,1020 Islington Avenue ,1020 Islington Avenue ,1020 Islington Avenue  ,0.17,0.18,0.21,1060 The Queensway ,3300 Bloor Street West ,831 The Queensway ,1.06,1.4,1.27,1048 Islington Avenue ,3300 Bloor St W ,3022 Bloor St W ,0.18,1.41,1.76,4758 Dundas Street West ,320 Burnhamthorpe Road ,2189 Lakeshore Blvd W ,2.23,2.99,3.29,65 Reid Manor ,340 Park Lawn Rd ,45 Riverbank Drive ,1.27,2.07,2.61,36 Brentwood Road North ,36 Brentwood Road North ,200 Park Lawn Road ,1.71,1.71,2.28,3300 Bloor Street West  ,3300 Bloor Street West  ,1243 Islington Avenue  ,1.45,1.45,1.52,1243 Islington Avenue ,1243 Islington Av ,4890 Dundas Street West ,1.51,1.51,2,1255 The Queensway ,5555 Dundas St W ,270 Kingsway ,1.36,2.24,3.17,1025 The Queensway ,1025 The Queensway ,1025 The Queensway ,1.31,1.34,1.34,1000 Islington Ave ,40 Advance Rd ,710 Kipling Avenue ,0.24,0.74,1.12,-79.519278,43.632671,212,54,https://www.zolo.ca/toronto-real-estate/11-edward-horton-crescent
"1,001,000",134 Confederation Drive,3+2,2,n/a,"Mar 12, 2021",2021-03-04 00:00:00.0,2021-03-12 00:00:00.0,Detached,Bungalow,Toronto,Toronto,Woburn,849900.00,3,2,1,6,4.0,Toronto E09,Skyland Food Mart,Skyland Food Mart Flyers,Skyland Food Mart Inc,The Beer Store,Beer Store,Beer Store The,Prague Restaurant,Aunty Mary's,Lucky Chinese Restaurant,Country Style,Tim Hortons,McDonald's,CIBC Branch with ATM,Scotiabank,Royal Bank - Markham & Painted Post,Shell Clean Plus,Esso,Petro-Canada,Scarboro Golf & Country Club,Cedar Ridge Creative Centre,Galloway Park,Cedarbrae Library,Toronto Public Library,Toronto Public Library - Cedarbrae Branch,One Stop Medical Centre,King-Mar Diagnostic Centre Scarborough Ultrasound X-ray,King-Mar Diagnostic Centre Inc,Shoppers Drug Mart,Metro Pharmacy,Boniface Park I.D.A. Pharmacy,Babies R Us CEDARBRAE MALL,4410 Kingston Road,Cliffcrest Plaza,Cineplex Cinemas Scarborough,Cineplex,Coliseum Scarborough Cinemas,Barney's,Olde Stone Cottage Pub,Prak's Restaurant and Bar,3715 Lawrence Avenue East ,3715 Lawrence Avenue East ,LawrenceLawrence Av E ,0.54,0.6,0.62,3205 Eglinton Avenue East ,3205 Eglinton Avenue East ,KingstonKingston Square ,1.56,1.56,1.72,450 Scarborough Golf Club Road ,3750 Lawrence Avenue East ,3774 Lawrence Avenue East ,0.18,0.66,0.74,665 Markham Road ,3488 Lawrnc Av E ,3132 Eglinton Avenue East ,0.91,1.1,1.62,3453 Lawrence Avenue East ,3475 Lawrnc Av E ,789 Markham Rd ,1.14,1.21,1.53,640 Markham Rd ,3930 Lawrence Avenue East ,3304 Lawrence Avenue East ,0.87,1.26,1.53,321 Scarborough Golf Club Road ,225 Confederation Drive ,90 Galloway Road ,0.53,0.62,1.76,545 Markham Rd ,545 Markham Rd ,545 Markham Road ,0.67,0.67,0.68,LawrenceLawrence Avenue East ,3227 Eglinton Avenue East ,3227 Eglinton Avenue East ,0.85,1.36,1.37,629 Markham Rd ,3221 glinton E ,3545 Kingston Road ,0.87,1.46,1.87,3495 Lawrnc Av E ,4410 Kingston Road ,3049 Kingston Road ,0.95,2.47,3.65,300 Borough Drive ,300 Borough Drive ,300 Borough Dr ,3.86,3.86,3.87,3855 Lawrence Avenue East ,3750 Kingston Road ,752 Markham Rd ,0.89,1.16,1.38,-79.215831,43.756026,212,56,https://www.zolo.ca/toronto-real-estate/134-confederation-drive
"980,000",31 Grierson Road N,3+1,3,n/a,"Mar 12, 2021",2021-03-04 00:00:00.0,2021-03-12 00:00:00.0,Detached,1 1/2 Storey,Toronto,Toronto,Elms-Old Rexdale,849888.00,3,3,2,6,6.0,Toronto W10,-79.544224,43.713779,212,58,https://www.zolo.ca/toronto-real-estate/31-grierson-road-north,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
